Distance_(pixels),Gray_Value
549,7.7500
550,3.7500
551,3.5000
552,5.0000
553,5.2500
554,5.0000
555,0.2500
556,3.0000
557,7.0000
558,5.2500
559,1.0000
560,3.0000
561,1.0000
562,3.0000
563,4.0000
564,1.0000
565,2.2500
566,2.7500
567,2.5000
568,5.5000
569,4.5000
570,0.5000
571,0.7500
572,2.2500
573,2.2500
574,0.2500
575,1.5000
576,7.2500
577,7.5000
578,1.2500
579,12.2500
580,4.7500
581,6.5000
582,3.5000
583,0.0000
584,4.2500
585,5.0000
586,3.2500
587,6.0000
588,1.0000
589,7.0000
590,3.2500
591,2.0000
592,2.2500
593,0.2500
594,1.7500
595,0.2500
596,9.0000
597,3.0000
598,4.0000
599,8.7500
600,7.0000
601,2.7500
602,4.5000
603,5.2500
604,0.0000
605,2.5000
606,3.2500
607,0.0000
608,3.0000
609,3.2500
610,4.0000
611,3.2500
612,5.2500
613,3.5000
614,0.5000
615,2.2500
616,3.5000
617,2.0000
618,1.0000
619,2.0000
620,2.7500
621,7.0000
622,7.2500
623,2.2500
624,2.2500
625,0.0000
626,3.0000
627,0.0000
628,0.0000
629,3.5000
630,3.2500
631,0.5000
632,5.0000
633,3.7500
634,5.5000
635,3.5000
636,1.2500
637,3.0000
638,1.0000
639,0.2500
640,1.2500
641,1.0000
642,2.2500
643,2.2500
644,1.7500
645,2.5000
646,7.2500
647,1.0000
648,4.0000
649,0.5000
650,5.2500
651,4.2500
652,0.5000
653,7.0000
654,1.2500
655,1.2500
656,3.0000
657,1.5000
658,2.5000
659,0.7500
660,2.0000
661,8.2500
662,0.7500
663,1.2500
664,7.0000
665,0.0000
666,5.2500
667,1.2500
668,1.5000
669,5.5000
670,0.5000
671,5.0000
672,2.2500
673,0.5000
674,6.0000
675,4.2500
676,0.0000
677,0.5000
678,1.5000
679,2.2500
680,4.0000
681,3.7500
682,4.5000
683,2.5000
684,0.0000
685,3.5000
686,5.0000
687,5.2500
688,0.7500
689,2.0000
690,7.0000
691,3.7500
692,1.7500
693,0.7500
694,3.7500
695,3.2500
