Distance_(pixels),Gray_Value
0,0.5000
1,2.0000
2,1.7500
3,0.2500
4,0.2500
5,0.0000
6,2.5000
7,0.0000
8,0.7500
9,1.7500
10,1.5000
11,6.5000
12,2.2500
13,2.7500
14,2.2500
15,1.2500
16,0.7500
17,1.2500
18,0.5000
19,0.0000
20,0.0000
21,0.5000
22,1.0000
23,1.2500
24,1.2500
25,1.2500
26,1.5000
27,1.2500
28,1.0000
29,0.0000
30,0.7500
31,0.0000
32,0.5000
33,2.0000
34,2.7500
35,1.2500
36,1.0000
37,1.2500
38,0.0000
39,0.7500
40,0.0000
41,0.0000
42,3.7500
43,0.2500
44,1.5000
45,0.0000
46,0.2500
47,0.5000
48,0.2500
49,2.5000
50,6.5000
51,1.5000
52,2.2500
53,0.0000
54,2.2500
55,2.2500
56,0.2500
57,1.7500
58,2.2500
59,2.7500
60,0.0000
61,0.0000
62,1.0000
63,2.5000
64,2.7500
65,1.7500
66,0.0000
67,0.5000
68,3.5000
69,3.5000
70,1.5000
71,0.0000
72,1.5000
73,0.7500
74,2.7500
75,0.0000
76,1.5000
77,3.5000
78,4.0000
79,4.0000
80,1.0000
81,1.7500
82,5.7500
83,0.7500
84,3.2500
85,1.0000
86,1.7500
87,1.7500
88,2.2500
89,3.7500
90,1.7500
91,0.5000
92,0.0000
93,0.0000
94,0.0000
95,0.7500
96,1.0000
97,0.2500
98,1.2500
99,0.0000
100,1.7500
101,1.7500
102,3.5000
103,2.5000
104,4.2500
105,1.0000
106,2.5000
107,2.0000
108,3.2500
109,1.2500
110,0.2500
111,1.2500
112,2.5000
113,1.5000
114,6.2500
115,1.7500
116,0.0000
117,1.7500
118,1.0000
119,5.2500
120,0.5000
121,0.2500
122,0.5000
123,0.7500
124,1.0000
125,1.2500
126,1.0000
127,2.0000
128,0.0000
129,3.7500
130,4.7500
131,1.2500
132,1.7500
133,3.0000
134,1.7500
135,1.0000
136,0.2500
137,2.5000
138,0.5000
139,0.5000
140,2.7500
141,1.5000
142,0.5000
143,1.2500
144,1.2500
145,0.5000
146,0.7500
147,2.5000
148,1.2500
149,1.2500
150,0.0000
151,0.2500
152,2.5000
153,0.0000
154,2.7500
155,2.2500
156,2.5000
157,2.0000
158,2.2500
159,0.0000
160,0.0000
161,0.2500
162,0.0000
163,0.0000
164,1.2500
165,0.2500
166,3.7500
167,2.7500
168,0.5000
169,2.7500
170,2.5000
171,2.0000
172,0.5000
173,2.0000
174,1.0000
175,1.7500
176,1.0000
177,3.7500
178,0.0000
179,2.5000
180,3.5000
181,1.7500
182,1.5000
183,0.7500
184,2.2500
185,0.2500
186,0.7500
187,2.2500
188,0.0000
189,0.2500
190,1.2500
191,0.7500
192,2.0000
193,4.7500
194,1.0000
195,1.5000
196,0.2500
197,0.2500
198,0.2500
199,4.2500
200,5.5000
201,5.7500
202,5.0000
203,8.2500
204,17.2500
205,21.0000
206,23.0000
207,27.5000
208,30.2500
209,31.0000
210,31.7500
211,33.5000
212,34.2500
213,37.5000
214,39.5000
215,37.2500
216,39.0000
217,37.0000
218,37.0000
219,43.7500
220,36.5000
221,36.2500
222,38.5000
223,37.5000
224,43.7500
225,35.0000
226,36.0000
227,35.0000
228,34.5000
229,33.7500
230,31.7500
231,33.0000
232,29.5000
233,26.0000
234,21.7500
235,26.5000
236,25.0000
237,22.0000
238,18.5000
239,19.2500
240,18.5000
241,22.2500
242,18.0000
243,15.2500
244,22.0000
245,17.7500
246,20.0000
247,19.2500
248,18.0000
249,15.7500
250,13.5000
251,15.5000
252,18.7500
253,12.2500
254,12.2500
255,11.0000
256,11.5000
257,18.7500
258,14.7500
259,8.2500
260,10.5000
261,15.0000
262,8.7500
263,12.7500
264,11.7500
265,13.2500
266,8.0000
267,19.2500
268,12.7500
269,13.2500
