Distance_(pixels),Gray_Value
0,0.5000
1,1.0000
2,2.0000
3,4.7500
4,3.0000
5,0.0000
6,1.0000
7,0.0000
8,1.2500
9,2.2500
10,1.5000
11,1.7500
12,2.7500
13,5.0000
14,3.2500
15,2.7500
16,2.7500
17,3.7500
18,2.2500
19,2.5000
20,1.2500
21,1.2500
22,0.0000
23,1.2500
24,3.5000
25,3.2500
26,0.7500
27,1.5000
28,2.5000
29,0.5000
30,1.0000
31,0.0000
32,0.2500
33,1.0000
34,3.7500
35,3.0000
36,2.0000
37,0.2500
38,0.5000
39,2.7500
40,1.5000
41,2.5000
42,0.7500
43,1.0000
44,1.5000
45,1.2500
46,0.2500
47,3.5000
48,0.0000
49,2.5000
50,1.7500
51,1.5000
52,4.5000
53,4.2500
54,1.2500
55,3.0000
56,2.0000
57,2.5000
58,1.7500
59,0.0000
60,3.5000
61,0.0000
62,5.0000
63,2.7500
64,1.7500
65,3.7500
66,1.2500
67,1.0000
68,6.0000
69,0.0000
70,2.0000
71,1.2500
72,0.5000
73,3.2500
74,0.5000
75,0.2500
76,2.0000
77,1.7500
78,1.2500
79,4.0000
80,1.0000
81,0.5000
82,2.5000
83,4.7500
84,2.2500
85,0.0000
86,0.0000
87,1.5000
88,1.5000
89,0.0000
90,0.0000
91,0.7500
92,2.7500
93,1.0000
94,2.2500
95,1.5000
96,2.0000
97,1.7500
98,0.2500
99,2.5000
100,0.5000
101,0.0000
102,1.2500
103,1.0000
104,1.5000
105,1.5000
106,3.2500
107,3.0000
108,0.7500
109,3.5000
110,0.7500
111,0.2500
112,0.0000
113,1.7500
114,3.5000
115,5.5000
116,1.0000
117,1.2500
118,0.5000
119,1.0000
120,2.7500
121,0.5000
122,0.7500
123,0.7500
124,0.2500
125,1.5000
126,0.0000
127,2.5000
128,0.0000
129,0.0000
130,7.0000
131,1.7500
132,0.2500
133,0.0000
134,0.5000
135,4.5000
136,3.2500
137,1.0000
138,2.0000
139,1.2500
140,2.7500
141,2.7500
142,3.5000
143,3.0000
144,6.2500
145,3.0000
146,7.0000
147,3.2500
148,1.2500
149,1.0000
150,0.2500
151,2.7500
152,1.7500
153,0.5000
154,3.2500
155,0.0000
156,5.2500
157,6.2500
158,2.2500
159,1.7500
160,0.5000
161,2.2500
162,2.2500
163,3.5000
164,1.5000
165,1.2500
166,5.2500
167,3.7500
168,2.5000
169,0.0000
170,1.7500
171,1.2500
172,0.5000
173,0.0000
174,0.0000
175,1.7500
176,1.0000
177,2.0000
178,1.7500
179,3.0000
180,2.5000
181,2.0000
182,6.0000
183,2.0000
184,0.7500
185,2.5000
186,0.7500
187,0.0000
188,1.2500
189,1.7500
190,2.5000
191,2.2500
192,2.5000
193,4.7500
194,4.7500
195,1.5000
196,2.5000
197,2.0000
198,9.7500
199,2.0000
200,2.5000
201,5.0000
202,2.7500
203,3.0000
204,3.7500
205,3.0000
206,3.2500
207,0.0000
208,2.7500
209,3.5000
210,7.7500
211,14.7500
212,10.0000
213,14.2500
214,31.7500
215,26.7500
216,38.2500
217,41.0000
218,43.2500
219,47.5000
220,51.7500
221,58.5000
222,62.2500
223,60.2500
224,66.7500
225,65.2500
226,68.0000
227,78.0000
228,75.5000
229,77.2500
230,77.5000
231,73.2500
232,82.7500
233,88.5000
234,82.5000
235,84.0000
236,86.2500
237,79.0000
238,80.7500
239,75.0000
240,73.0000
241,76.0000
242,72.2500
243,68.0000
244,69.0000
245,62.5000
246,58.5000
247,58.5000
248,60.5000
249,59.2500
250,55.5000
251,50.2500
252,47.0000
253,49.7500
254,41.7500
255,43.5000
256,39.7500
257,35.2500
258,41.2500
259,36.5000
260,35.5000
261,36.0000
262,40.2500
263,38.7500
264,35.2500
265,34.2500
266,34.0000
267,35.0000
268,32.7500
269,32.2500
270,25.5000
271,25.2500
272,25.7500
273,25.5000
274,30.7500
275,23.5000
276,24.2500
277,27.7500
278,25.0000
279,34.7500
280,32.2500
281,25.2500
282,27.0000
283,27.2500
284,28.5000
285,38.0000
286,36.7500
287,32.5000
288,36.5000
289,33.0000
290,44.7500
291,46.5000
292,42.0000
293,46.2500
294,41.5000
295,48.5000
296,44.5000
297,48.5000
298,54.2500
299,50.0000
300,53.5000
301,54.0000
302,60.0000
303,56.7500
304,56.5000
305,62.5000
306,64.2500
307,65.7500
308,63.7500
309,59.7500
310,58.2500
311,64.5000
312,62.2500
313,61.2500
314,60.2500
315,56.5000
316,58.5000
317,60.5000
318,59.2500
319,52.7500
320,54.7500
321,54.2500
322,48.7500
323,47.2500
324,49.5000
325,51.5000
326,52.2500
327,52.5000
328,43.2500
329,46.2500
330,42.0000
331,41.7500
332,45.2500
333,39.5000
334,41.0000
335,37.5000
336,37.0000
337,33.2500
338,33.7500
339,33.5000
340,32.7500
341,28.5000
342,32.5000
343,30.0000
344,30.0000
345,26.7500
346,24.7500
347,31.0000
348,25.0000
349,24.5000
350,23.7500
351,19.0000
352,15.0000
353,25.2500
354,20.5000
355,19.0000
356,21.2500
357,17.7500
358,20.2500
359,15.7500
360,14.7500
361,13.0000
362,13.7500
363,14.0000
364,14.7500
365,18.2500
366,14.5000
367,14.7500
368,14.0000
369,16.7500
370,12.0000
371,16.7500
372,11.0000
373,11.7500
374,13.7500
375,10.7500
376,15.7500
377,12.2500
378,9.2500
379,18.5000
380,16.2500
381,14.5000
382,13.2500
383,10.2500
384,12.2500
385,10.5000
386,10.5000
387,14.0000
388,11.2500
389,18.0000
390,11.5000
391,17.0000
392,16.5000
393,13.7500
394,13.7500
395,11.0000
396,13.2500
397,10.5000
398,15.0000
399,10.0000
400,10.7500
401,18.7500
402,17.0000
403,14.0000
404,13.0000
405,15.5000
406,7.0000
407,9.2500
408,14.2500
409,8.2500
410,11.0000
411,12.5000
412,6.7500
413,14.5000
414,7.2500
415,13.5000
416,12.5000
417,11.5000
418,12.0000
419,8.0000
420,10.5000
421,11.0000
422,9.7500
423,14.5000
424,12.2500
425,7.5000
426,6.5000
427,5.2500
428,5.2500
429,8.5000
430,7.5000
431,9.5000
432,9.5000
433,9.0000
434,6.2500
435,5.5000
436,5.7500
437,6.7500
438,7.5000
439,5.0000
440,5.0000
441,1.0000
442,3.7500
443,1.7500
444,5.7500
445,4.5000
446,8.0000
447,5.5000
448,6.0000
449,4.5000
450,5.5000
451,3.2500
452,5.5000
453,6.5000
454,2.5000
455,7.7500
456,3.2500
457,5.5000
458,6.5000
459,7.2500
460,7.5000
461,4.5000
462,3.5000
463,6.7500
464,4.5000
465,7.0000
466,4.5000
467,5.0000
468,3.7500
469,2.5000
470,5.0000
471,4.5000
472,5.5000
473,2.5000
474,0.0000
475,3.2500
476,7.0000
477,3.5000
478,2.5000
479,1.0000
480,0.0000
481,4.2500
482,0.7500
483,3.0000
484,1.2500
485,1.0000
486,5.7500
487,6.2500
488,2.7500
489,1.5000
490,4.2500
491,5.5000
492,6.5000
493,4.5000
494,5.7500
495,0.0000
496,2.5000
497,0.2500
498,0.5000
499,0.2500
500,1.2500
501,2.0000
502,5.7500
503,5.5000
504,1.2500
505,1.2500
506,3.5000
507,5.5000
508,5.0000
509,2.7500
510,2.2500
511,2.7500
512,1.7500
513,3.2500
514,3.0000
515,1.7500
516,0.2500
517,1.5000
518,5.5000
519,3.7500
520,7.2500
521,1.7500
522,0.7500
523,4.2500
524,2.5000
525,3.2500
526,0.5000
527,2.5000
528,1.7500
529,5.2500
530,7.5000
531,6.5000
532,0.7500
533,7.7500
534,2.2500
535,0.7500
536,1.5000
537,1.2500
538,1.7500
539,2.2500
540,1.2500
541,1.5000
542,2.2500
543,1.7500
544,3.7500
545,0.5000
546,3.7500
547,1.0000
548,2.7500
549,1.2500
550,0.2500
551,0.7500
552,3.2500
553,1.2500
554,4.5000
555,4.5000
556,3.7500
557,7.7500
558,1.5000
559,2.5000
560,2.0000
561,2.7500
562,0.2500
563,0.0000
564,1.2500
565,1.2500
566,4.0000
567,3.0000
568,1.7500
569,3.5000
570,4.2500
571,1.2500
572,2.7500
573,1.0000
574,1.5000
575,1.5000
576,3.7500
577,4.7500
578,1.2500
579,3.7500
580,0.7500
581,4.2500
582,4.0000
583,0.7500
584,3.0000
585,3.0000
586,1.5000
587,1.0000
588,1.0000
589,0.5000
