Distance_(pixels),Gray_Value
0,0.7500
1,0.2500
2,0.0000
3,2.7500
4,1.2500
5,0.0000
6,1.7500
7,2.5000
8,2.2500
9,4.5000
10,2.2500
11,0.0000
12,0.5000
13,3.5000
14,2.5000
15,0.5000
16,0.0000
17,1.0000
18,2.2500
19,4.7500
20,2.2500
21,1.0000
22,0.2500
23,1.5000
24,1.5000
25,0.0000
26,1.2500
27,0.0000
28,1.5000
29,0.0000
30,0.7500
31,0.2500
32,2.0000
33,1.0000
34,7.2500
35,1.0000
36,1.7500
37,0.0000
38,0.0000
39,1.5000
40,0.0000
41,0.0000
42,1.5000
43,1.0000
44,1.0000
45,2.7500
46,0.2500
47,2.0000
48,0.0000
49,0.2500
50,2.0000
51,0.2500
52,2.2500
53,2.7500
54,1.0000
55,1.7500
56,0.7500
57,3.7500
58,4.0000
59,0.5000
60,3.5000
61,0.2500
62,1.7500
63,2.0000
64,2.7500
65,5.0000
66,0.2500
67,0.5000
68,1.7500
69,0.0000
70,3.2500
71,1.2500
72,0.2500
73,1.2500
74,0.2500
75,0.0000
76,0.5000
77,1.2500
78,0.2500
79,0.0000
80,0.0000
81,0.0000
82,1.2500
83,5.2500
84,5.5000
85,0.5000
86,1.5000
87,0.7500
88,1.2500
89,0.0000
90,0.0000
91,0.0000
92,2.7500
93,1.2500
94,2.2500
95,0.5000
96,3.2500
97,1.0000
98,1.7500
99,1.5000
100,0.0000
101,1.0000
102,4.0000
103,0.0000
104,0.7500
105,0.2500
106,3.5000
107,3.2500
108,0.0000
109,3.2500
110,1.5000
111,1.0000
112,0.5000
113,0.0000
114,5.5000
115,5.7500
116,1.7500
117,1.5000
118,2.0000
119,0.2500
120,1.0000
121,1.7500
122,1.7500
123,3.0000
124,0.2500
125,2.2500
126,0.0000
127,2.7500
128,2.0000
129,2.0000
130,4.7500
131,1.7500
132,0.0000
133,1.7500
134,0.7500
135,2.5000
136,1.0000
137,0.2500
138,1.2500
139,2.2500
140,5.2500
141,5.5000
142,4.7500
143,4.0000
144,5.0000
145,0.7500
146,2.0000
147,0.2500
148,0.0000
149,0.2500
150,3.2500
151,1.2500
152,0.0000
153,0.0000
154,2.7500
155,0.0000
156,1.2500
157,1.7500
158,1.5000
159,1.0000
160,0.0000
161,1.7500
162,6.7500
163,1.5000
164,0.0000
165,1.7500
166,3.2500
167,0.5000
168,1.5000
169,2.0000
170,1.5000
171,1.0000
172,2.7500
173,0.0000
174,0.0000
175,1.0000
176,1.5000
