Distance_(pixels),Gray_Value
0,0.7500
1,1.7500
2,3.2500
3,0.0000
4,2.0000
5,5.0000
6,0.0000
7,1.7500
8,3.2500
9,1.2500
10,1.2500
11,2.0000
12,1.0000
13,1.5000
14,3.0000
15,1.5000
16,0.5000
17,1.2500
18,3.5000
19,0.5000
20,0.0000
21,1.5000
22,0.2500
23,2.7500
24,2.0000
25,2.5000
26,4.5000
27,1.5000
28,8.5000
29,1.7500
30,0.7500
31,1.7500
32,2.2500
33,0.0000
34,2.0000
35,1.5000
36,2.7500
37,4.2500
38,2.0000
39,1.2500
40,1.5000
41,2.0000
42,0.0000
43,1.0000
44,1.5000
45,0.2500
46,2.7500
47,5.5000
48,0.0000
49,0.0000
50,0.0000
51,0.7500
52,2.5000
53,1.5000
54,2.5000
55,2.5000
56,3.2500
57,2.5000
58,3.5000
59,2.2500
60,2.0000
61,0.0000
62,1.7500
63,0.7500
64,0.5000
65,2.5000
66,2.0000
67,0.0000
68,3.5000
69,0.7500
70,1.2500
71,0.0000
72,1.0000
73,0.7500
74,3.2500
75,1.7500
76,4.5000
77,0.0000
78,4.7500
79,1.0000
80,1.0000
81,1.5000
82,1.0000
83,1.5000
84,0.0000
85,0.2500
86,3.5000
87,1.5000
88,3.0000
89,1.7500
90,0.0000
91,2.2500
92,0.5000
93,1.5000
94,3.7500
95,0.0000
96,3.0000
97,0.0000
98,2.0000
99,2.5000
100,1.7500
101,5.2500
102,1.7500
103,2.0000
104,2.5000
105,0.2500
106,1.0000
107,1.0000
108,1.2500
109,1.5000
110,0.7500
111,0.2500
112,0.0000
113,0.5000
114,1.5000
115,2.5000
116,3.7500
117,1.0000
118,1.5000
119,2.2500
120,0.7500
121,0.0000
122,3.7500
123,0.0000
124,3.7500
125,0.0000
126,2.0000
127,2.2500
128,0.7500
129,1.5000
130,1.2500
131,0.0000
132,4.2500
133,2.5000
134,1.2500
135,2.5000
136,1.5000
137,3.0000
138,0.5000
139,1.2500
140,0.5000
141,3.5000
142,1.0000
143,1.5000
144,2.5000
145,2.0000
146,0.0000
147,2.0000
148,5.7500
149,2.5000
150,1.5000
151,1.7500
152,0.0000
153,0.0000
154,0.0000
155,0.7500
156,0.0000
157,1.2500
158,4.2500
159,3.0000
160,1.7500
161,1.2500
162,3.0000
163,3.0000
164,1.2500
165,1.5000
166,0.0000
167,0.2500
168,0.5000
169,0.5000
170,2.7500
171,1.2500
172,1.5000
173,2.5000
174,0.2500
175,0.0000
176,0.0000
177,0.2500
178,0.0000
179,2.5000
180,2.2500
181,1.2500
182,1.5000
183,2.7500
184,4.7500
185,2.0000
186,0.0000
187,0.0000
188,4.0000
189,0.0000
190,3.7500
191,1.0000
192,0.0000
193,1.5000
194,0.0000
195,2.7500
196,1.2500
197,1.0000
198,4.2500
199,3.5000
200,6.2500
201,1.2500
202,6.2500
203,1.2500
204,6.7500
205,0.0000
206,0.5000
207,0.7500
208,2.2500
209,2.5000
210,1.2500
211,3.2500
212,2.0000
213,2.5000
214,3.0000
215,2.5000
216,0.2500
217,0.7500
218,1.5000
219,4.5000
220,2.2500
221,4.7500
222,13.5000
223,11.5000
224,13.5000
225,15.7500
226,16.0000
227,13.2500
228,18.5000
229,19.2500
230,19.2500
231,21.5000
232,28.0000
233,36.0000
234,33.7500
