Distance_(pixels),Gray_Value
0,0.0000
1,5.5000
2,1.2500
3,1.7500
4,4.0000
5,5.5000
6,1.5000
7,0.2500
8,2.0000
9,2.7500
10,0.5000
11,0.0000
12,0.0000
13,0.0000
14,0.0000
15,0.2500
16,5.0000
17,5.2500
18,0.0000
19,0.2500
20,0.7500
21,3.2500
22,2.2500
23,1.5000
24,1.5000
25,4.0000
26,5.0000
27,0.2500
28,1.7500
29,2.2500
30,5.7500
31,3.0000
32,3.5000
33,4.7500
34,7.5000
35,1.7500
36,1.0000
37,0.0000
38,0.5000
39,0.7500
40,3.5000
41,1.0000
42,7.0000
43,8.2500
44,2.5000
45,6.0000
46,0.0000
47,4.5000
48,1.0000
49,0.0000
50,3.2500
51,1.2500
52,5.0000
53,3.5000
54,3.0000
55,2.5000
56,0.0000
57,3.2500
58,1.7500
59,5.2500
60,0.7500
61,4.5000
62,0.7500
63,0.0000
64,3.2500
65,2.7500
66,8.0000
67,3.0000
68,2.5000
69,2.5000
70,4.2500
71,0.0000
72,7.0000
73,2.0000
74,0.0000
75,2.0000
76,5.7500
77,0.2500
78,1.7500
79,6.5000
80,1.2500
81,7.7500
82,1.0000
83,0.7500
84,2.2500
85,4.0000
86,3.7500
87,0.0000
88,0.2500
89,1.5000
90,0.2500
91,2.2500
92,1.5000
93,4.0000
94,3.0000
95,4.2500
96,2.0000
97,3.2500
98,3.2500
99,3.0000
100,2.0000
101,1.7500
102,1.7500
103,0.5000
104,4.7500
105,8.5000
106,5.2500
107,3.0000
108,1.5000
109,1.0000
110,1.5000
111,2.5000
112,4.2500
113,8.7500
114,1.0000
115,1.5000
116,0.7500
117,3.2500
118,0.0000
119,11.2500
120,8.0000
121,1.0000
122,3.7500
123,0.0000
124,0.0000
125,0.5000
126,0.0000
127,3.2500
128,1.2500
129,6.2500
130,3.7500
131,0.0000
132,4.5000
133,7.2500
134,4.2500
135,2.0000
136,0.0000
137,2.5000
138,1.0000
139,3.5000
140,1.7500
141,2.0000
142,0.0000
143,3.0000
144,2.0000
145,5.0000
146,6.5000
147,1.0000
148,3.7500
149,5.2500
150,2.7500
151,2.7500
152,1.5000
153,5.0000
154,3.2500
155,2.2500
156,1.5000
157,0.5000
158,6.7500
159,4.0000
160,2.7500
161,4.2500
162,2.2500
163,1.5000
164,3.0000
165,3.7500
166,6.7500
167,3.2500
168,8.0000
169,4.7500
170,1.5000
171,0.7500
172,6.7500
173,0.0000
174,4.5000
175,4.2500
176,3.0000
177,0.0000
178,1.0000
179,2.0000
180,6.7500
181,2.0000
182,6.5000
183,1.5000
184,3.2500
185,2.0000
186,3.0000
187,1.7500
188,0.0000
189,0.0000
190,2.0000
191,3.2500
192,2.5000
193,2.2500
194,3.5000
195,6.2500
196,3.7500
197,2.5000
198,2.5000
199,1.0000
200,0.7500
201,3.7500
202,3.5000
203,1.2500
204,1.5000
205,0.2500
206,10.2500
207,3.5000
