spectrometer_90_70nm_einzel_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:40:41
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
614.378	16310.686
614.506	16276.412
614.634	16337.235
614.763	16334.000
614.891	16342.941
615.019	16373.118
615.147	16419.196
615.275	16371.255
615.403	16463.922
615.531	16485.039
615.659	16545.882
615.788	16457.098
615.916	16584.961
616.044	16521.647
616.172	16642.529
616.300	16503.529
616.428	16623.706
616.556	16567.275
616.684	16577.529
616.813	16541.471
616.941	16602.980
617.069	16572.765
617.197	16775.608
617.325	16639.843
617.453	16680.255
617.581	16708.961
617.709	16608.078
617.838	16674.000
617.966	16736.020
618.094	16674.275
618.222	16687.745
618.350	16732.706
618.478	16613.647
618.606	16833.137
618.734	16730.471
618.863	16763.529
618.991	16711.549
619.119	16696.431
619.247	16688.706
619.375	16682.686
619.503	16734.608
619.631	16811.196
619.759	16635.294
619.888	16628.784
620.016	16681.686
620.144	16756.392
620.272	16647.314
620.400	16700.314
620.528	16723.314
620.656	16788.647
620.784	16664.098
620.913	16666.863
621.041	16704.216
621.169	16742.255
621.297	16638.216
621.425	16725.745
621.553	16744.627
621.681	16820.392
621.809	16776.275
621.938	16766.745
622.066	16895.627
622.194	16789.549
622.322	16866.412
622.450	16870.412
622.578	16859.392
622.706	16818.020
622.834	16913.098
622.963	16951.176
623.091	16943.686
623.219	16941.627
623.347	17030.176
623.475	16956.922
623.603	16995.941
623.731	16996.765
623.859	17084.235
623.988	17126.745
624.116	17135.392
624.244	17187.275
624.372	17153.196
624.500	17176.706
624.628	17215.784
624.756	17234.843
624.884	17333.137
625.013	17437.118
625.141	17318.235
625.269	17239.941
625.397	17437.725
625.525	17444.275
625.653	17283.647
625.781	17524.431
625.909	17309.471
626.038	17376.137
626.166	17367.784
626.294	17359.412
626.422	17362.020
626.550	17458.980
626.678	17473.824
626.806	17375.941
626.934	17466.647
627.063	17450.314
627.191	17493.255
627.319	17513.333
627.447	17508.098
627.575	17531.176
627.703	17504.216
627.831	17556.588
627.959	17447.216
628.088	17552.647
628.216	17577.392
628.344	17453.961
628.472	17543.569
628.600	17666.157
628.728	17409.922
628.856	17437.824
628.984	17366.078
629.113	17407.490
629.241	17395.588
629.369	17400.000
629.497	17410.549
629.625	17322.686
629.753	17315.392
629.881	17325.255
630.009	17343.333
630.138	17230.039
630.266	17270.196
630.394	17405.627
630.522	17382.000
630.650	17192.529
630.778	17069.039
630.906	17109.980
631.034	17008.314
631.163	17137.549
631.291	17034.980
631.419	17046.118
631.547	16896.137
631.675	16905.902
631.803	16893.569
631.931	16984.255
632.059	16978.980
632.188	16886.275
632.316	16851.588
632.444	16896.922
632.572	16890.902
632.700	16855.706
632.828	16822.647
632.956	16740.490
633.084	16794.412
633.213	16845.451
633.341	16753.392
633.469	16766.157
633.597	16675.137
633.725	16652.490
633.853	16610.804
633.981	16665.608
634.109	16789.824
634.238	16594.608
634.366	16548.686
634.494	16556.412
634.622	16563.706
634.750	16536.255
634.878	16596.294
635.006	16591.412
635.134	16541.686
635.263	16563.706
635.391	16513.471
635.519	16503.118
635.647	16532.333
635.775	16482.608
635.903	16465.765
636.031	16375.569
636.159	16362.706
636.288	16384.078
636.416	16323.765
636.544	16382.255
636.672	16318.294
636.800	16400.059
636.928	16300.882
637.056	16444.824
637.184	16350.902
637.313	16324.392
637.441	16329.294
637.569	16478.059
637.697	16428.784
637.825	16352.510
637.953	16406.980
638.081	16374.078
638.209	16473.451
638.338	16479.275
638.466	16488.157
638.594	16512.510
638.722	16497.235
638.850	16560.353
638.978	16544.647
639.106	16540.863
639.234	16587.588
639.363	16528.569
639.491	16582.980
639.619	16696.980
639.747	16743.902
639.875	16651.373
640.003	16662.725
640.131	16750.745
640.259	16725.941
640.388	16785.451
640.516	16790.824
640.644	16829.627
640.772	16860.235
640.900	16865.235
641.028	16860.784
641.156	16843.196
641.284	16864.392
641.413	17035.569
641.541	16912.686
641.669	16904.706
641.797	16987.039
641.925	16955.216
642.053	17063.392
642.181	16982.294
642.309	16974.922
642.438	17081.647
642.566	17008.235
642.694	17090.216
642.822	16941.608
642.950	17021.275
643.078	17077.627
643.206	16968.510
643.334	17004.314
643.463	16996.373
643.591	16999.176
643.719	17022.843
643.847	17100.627
643.975	17081.471
644.103	16995.686
644.231	17077.784
644.359	17034.588
644.488	17096.941
644.616	17094.529
644.744	17112.627
644.872	17068.471
645.000	17172.510
645.128	17106.294
645.256	17026.529
645.384	17112.608
645.513	17039.333
645.641	17028.235
645.769	17086.725
645.897	17179.569
646.025	17117.824
646.153	17142.020
646.281	17183.471
646.409	17033.647
646.538	17185.608
646.666	17063.863
646.794	17099.412
646.922	17111.098
647.050	17128.863
647.178	17040.745
647.306	17293.078
647.434	17058.941
647.563	17089.255
647.691	17106.765
647.819	17180.059
647.947	17077.471
648.075	17102.863
648.203	17155.275
648.331	17111.059
648.459	17050.353
648.588	17010.961
648.716	17160.627
648.844	17101.647
648.972	17055.686
649.100	17115.137
649.228	17111.294
649.356	17172.314
649.484	17072.961
649.613	17141.529
649.741	17036.196
649.869	17066.353
649.997	17117.961
650.125	17106.824
650.253	17061.000
650.381	17065.373
650.509	17045.882
650.638	17033.882
650.766	17202.157
