spectrometer_0_100nm_einzel_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:38:03
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
501.372	7796.608
501.500	7812.471
501.628	7820.843
501.756	7879.980
501.885	7917.804
502.013	7909.353
502.141	7951.686
502.269	7971.059
502.397	8093.510
502.525	8058.706
502.653	8091.843
502.781	8052.588
502.910	8132.412
503.038	8124.843
503.166	8147.157
503.294	8176.490
503.422	8149.490
503.550	8184.118
503.678	8136.098
503.806	8178.353
503.935	8141.706
504.063	8192.588
504.191	8170.686
504.319	8182.333
504.447	8101.235
504.575	8144.196
504.703	8195.725
504.831	8161.529
504.960	8117.627
505.088	8144.490
505.216	8239.686
505.344	8291.627
505.472	8208.784
505.600	8206.176
505.728	8325.157
505.856	8242.510
505.985	8319.549
506.113	8307.294
506.241	8320.961
506.369	8353.824
506.497	8318.902
506.625	8396.196
506.753	8360.078
506.881	8400.902
507.010	8411.784
507.138	8436.647
507.266	8504.373
507.394	8412.725
507.522	8538.980
507.650	8443.765
507.778	8506.255
507.906	8563.196
508.035	8547.510
508.163	8600.569
508.291	8613.765
508.419	8720.412
508.547	8683.725
508.675	8744.549
508.803	8722.314
508.931	8723.235
509.060	8735.314
509.188	8755.275
509.316	8785.765
509.444	8830.118
509.572	8959.412
509.700	8885.608
509.828	8973.392
509.956	8955.216
510.085	8947.059
510.213	8972.000
510.341	8950.235
510.469	9048.373
510.597	9060.824
510.725	9066.176
510.853	9160.863
510.981	9146.353
511.110	9155.078
511.238	9153.804
511.366	9182.627
511.494	9229.588
511.622	9261.353
511.750	9277.765
511.878	9298.176
512.006	9317.392
512.135	9374.118
512.263	9385.157
512.391	9462.588
512.519	9521.373
512.647	9477.118
512.775	9553.020
512.903	9578.412
513.031	9612.020
513.160	9623.216
513.288	9720.078
513.416	9626.922
513.544	9673.647
513.672	9647.941
513.800	9682.863
513.928	9696.157
514.056	9723.882
514.185	9662.706
514.313	9672.490
514.441	9757.235
514.569	9662.216
514.697	9667.784
514.825	9658.137
514.953	9674.314
515.081	9659.490
515.210	9646.490
515.338	9719.157
515.466	9610.902
515.594	9651.137
515.722	9609.569
515.850	9616.196
515.978	9582.647
516.106	9581.314
516.235	9592.353
516.363	9592.431
516.491	9580.882
516.619	9618.039
516.747	9683.686
516.875	9676.039
517.003	9681.059
517.131	9673.765
517.260	9652.922
517.388	9736.353
517.516	9719.863
517.644	9793.843
517.772	9840.137
517.900	9814.196
518.028	9922.098
518.156	9910.137
518.284	9932.784
518.413	9967.529
518.541	10003.529
518.669	9995.392
518.797	10059.157
518.925	10077.118
519.053	10110.333
519.181	10133.176
519.309	10174.961
519.438	10219.549
519.566	10251.275
519.694	10205.784
519.822	10337.412
519.950	10334.020
520.078	10369.529
520.206	10421.431
520.334	10444.706
520.463	10427.980
520.591	10478.882
520.719	10465.490
520.847	10479.471
520.975	10493.000
521.103	10582.098
521.231	10513.353
521.359	10682.510
521.488	10589.863
521.616	10674.471
521.744	10557.922
521.872	10656.255
522.000	10513.922
522.128	10584.431
522.256	10582.314
522.384	10568.314
522.513	10552.098
522.641	10540.235
522.769	10621.412
522.897	10640.275
523.025	10651.216
523.153	10585.078
523.281	10674.961
523.409	10575.255
523.538	10646.314
523.666	10596.118
523.794	10652.588
523.922	10647.471
524.050	10675.804
524.178	10666.039
524.306	10702.235
524.434	10755.882
524.563	10841.647
524.691	10937.373
524.819	10799.902
524.947	10885.608
525.075	10922.980
525.203	11001.608
525.331	11066.412
525.459	11150.529
525.588	11208.843
525.716	11298.608
525.844	11300.804
525.972	11407.765
526.100	11401.667
526.228	11517.078
526.356	11506.451
526.484	11639.824
526.613	11623.490
526.741	11702.961
526.869	11692.471
526.997	11792.843
527.125	11804.569
527.253	11744.255
527.381	11860.745
527.509	11900.333
527.638	12002.510
527.766	12047.922
527.894	12050.961
528.022	12130.098
528.150	12066.510
528.278	12143.529
528.406	12107.627
528.534	12208.765
528.663	12197.392
528.791	12269.765
528.919	12218.137
529.047	12327.529
529.175	12182.922
529.303	12235.765
529.431	12240.569
529.559	12280.196
529.688	12229.863
529.816	12255.020
529.944	12390.078
530.072	12269.431
530.200	12264.176
530.328	12308.882
530.456	12270.824
530.584	12306.490
530.713	12330.118
530.841	12290.608
530.969	12268.863
531.097	12263.000
531.225	12240.392
531.353	12424.373
531.481	12321.902
531.609	12421.098
531.738	12273.353
531.866	12373.980
531.994	12371.431
532.122	12512.549
532.250	12414.294
532.378	12363.961
532.506	12372.824
532.634	12342.020
532.763	12360.235
532.891	12355.137
533.019	12369.373
533.147	12371.882
533.275	12380.451
533.403	12422.843
533.531	12489.353
533.659	12478.569
533.788	12445.196
533.916	12503.353
534.044	12534.549
534.172	12610.000
534.300	12600.412
534.428	12590.235
534.556	12775.314
534.684	12637.608
534.813	12621.980
534.941	12624.020
535.069	12666.529
535.197	12612.196
535.325	12673.118
535.453	12634.922
535.581	12785.725
535.709	12665.608
535.838	12770.647
535.966	12789.098
536.094	12769.765
536.222	12789.451
536.350	12831.667
536.478	12770.098
536.606	12873.529
536.734	12918.490
536.863	12884.529
536.991	12899.706
537.119	12934.706
537.247	12901.196
537.375	13096.333
537.503	12924.510
537.631	12939.706
537.759	13035.667
537.888	13013.039
538.016	13167.196
538.144	13058.882
538.272	13032.902
538.400	13084.314
538.528	13102.157
538.656	13171.451
538.784	13135.333
538.913	13247.020
539.041	13233.882
539.169	13230.235
539.297	13221.627
539.425	13335.549
539.553	13340.902
539.681	13379.157
539.809	13392.255
539.938	13394.020
540.066	13423.137
540.194	13519.647
540.322	13615.471
540.450	13612.922
540.578	13529.529
540.706	13643.510
540.834	13659.706
540.963	13783.235
541.091	13707.627
541.219	13746.392
541.347	13826.471
541.475	13835.627
541.603	13850.843
541.731	13899.294
541.859	13885.902
541.988	13931.392
542.116	14170.333
542.244	14059.314
542.372	14226.667
542.500	14022.000
542.628	14077.510
542.756	14080.824
542.884	14066.471
543.013	14074.294
543.141	14133.157
543.269	14121.843
543.397	14010.961
543.525	14056.549
543.653	14092.941
543.781	13997.725
543.909	13952.843
544.038	14090.451
544.166	14051.020
544.294	14133.824
544.422	13916.431
544.550	13917.059
544.678	13965.275
544.806	13857.471
544.934	13851.706
545.063	13862.000
545.191	13902.863
545.319	13742.843
545.447	13744.765
545.575	13659.706
545.703	13727.647
545.831	13695.137
545.959	13637.882
546.088	13640.314
546.216	13637.804
546.344	13650.275
546.472	13799.078
546.600	13587.588
546.728	13659.922
546.856	13648.275
546.984	13690.216
547.113	13831.353
547.241	13814.275
547.369	13877.686
547.497	13852.373
547.625	13904.373
547.753	13881.706
547.881	13840.627
548.009	13839.941
548.138	13899.843
548.266	13829.078
548.394	13910.980
548.522	13842.392
548.650	13974.353
548.778	13896.235
548.906	13847.882
549.034	13940.922
549.163	13812.863
549.291	13836.627
549.419	13937.588
549.547	14251.235
549.675	14138.020
549.803	14257.569
549.931	14372.235
550.059	14378.882
550.188	14571.392
550.316	14629.922
550.444	14748.098
550.572	14770.431
550.700	14899.431
550.828	14955.255
550.956	15021.882
551.084	15133.549
551.213	15054.000
551.341	15106.608
551.469	15105.863
551.597	15161.980
551.725	15219.922
551.853	15264.294
551.981	15293.490
552.109	15334.863
552.238	15321.569
552.366	15382.294
552.494	15417.745
552.622	15455.137
552.750	15453.510
552.878	15428.667
553.006	15503.412
553.134	15477.294
553.263	15488.412
553.391	15513.471
553.519	15672.000
553.647	15537.451
553.775	15534.686
553.903	15666.941
554.031	15610.157
554.159	15597.490
554.288	15676.863
554.416	15630.980
554.544	15711.608
554.672	15697.118
554.800	15703.980
554.928	15677.745
555.056	15683.039
555.184	15744.569
555.313	15669.863
555.441	15672.490
555.569	15708.059
555.697	15713.314
555.825	15702.490
555.953	15773.020
556.081	15667.824
556.209	15726.235
556.338	15737.843
556.466	15920.000
556.594	15683.647
556.722	15766.412
556.850	15863.863
556.978	15678.353
557.106	15728.275
557.234	15718.941
557.363	15819.078
557.491	15820.098
557.619	15833.020
557.747	15783.216
557.875	15792.882
558.003	15794.627
558.131	15808.529
558.259	15848.843
558.388	15806.157
558.516	15843.412
558.644	15833.843
558.772	15876.588
558.900	15793.176
559.028	15801.902
559.156	15786.078
559.284	15760.275
559.413	15797.824
559.541	15786.980
559.669	15828.863
559.797	15874.647
559.925	15883.412
560.053	15937.863
560.181	15872.314
560.309	15903.078
560.438	15938.510
560.566	15948.843
560.694	15828.471
560.822	16017.333
560.950	15879.471
561.078	15855.333
561.206	16027.275
561.334	15882.961
561.463	15840.549
561.591	16041.020
561.719	15944.333
561.847	16009.824
561.975	15892.059
562.103	15958.118
562.231	15963.059
562.359	15851.843
562.488	15945.980
562.616	15961.118
562.744	15987.765
562.872	16003.941
563.000	15903.471
563.128	15960.275
563.256	15985.020
563.384	16161.608
563.513	15985.745
563.641	16116.294
563.769	16099.235
563.897	16094.588
564.025	16124.686
564.153	16162.882
564.281	16265.137
564.409	16198.118
564.538	16190.569
564.666	16303.804
564.794	16299.824
564.922	16275.627
565.050	16453.333
565.178	16382.118
565.306	16367.196
565.434	16448.490
565.563	16581.471
565.691	16477.667
565.819	16666.902
565.947	16508.961
566.075	16546.451
566.203	16593.078
566.331	16615.941
566.459	17401.804
566.588	16612.392
566.716	16601.569
566.844	16659.137
566.972	16709.059
567.100	16817.118
567.228	16855.078
567.356	16902.608
567.484	16918.353
567.613	16977.824
567.741	17018.529
567.869	17053.196
567.997	17066.235
568.125	17099.549
568.253	17207.647
568.381	17093.902
568.509	17196.353
568.638	17139.196
568.766	17265.451
568.894	17229.333
569.022	17204.451
569.150	17334.647
569.278	17290.275
569.406	17429.098
569.534	17402.039
569.663	17337.529
569.791	17373.314
569.919	17434.353
570.047	17505.059
570.175	17419.549
570.303	17376.216
570.431	17369.529
570.559	17484.078
570.688	17573.745
570.816	17428.843
570.944	17505.000
571.072	17449.255
571.200	17411.471
571.328	17451.765
571.456	17510.647
571.584	17488.176
571.713	17579.020
571.841	17471.098
571.969	17689.902
572.097	17705.588
572.225	17456.235
572.353	17510.627
572.481	17504.608
572.609	17495.314
572.738	17481.765
572.866	17478.216
572.994	17452.922
573.122	17425.765
573.250	17456.843
573.378	17448.686
573.506	17451.804
573.634	17508.804
573.763	17435.137
573.891	17432.667
574.019	17434.686
574.147	17455.196
574.275	17465.490
574.403	17495.451
574.531	17430.373
574.659	17441.431
574.788	17467.176
574.916	17609.451
575.044	17486.431
575.172	17452.549
575.300	17476.098
575.428	17414.098
575.556	17433.471
575.684	17464.471
575.813	17397.980
575.941	17461.196
576.069	17465.294
576.197	17582.451
576.325	17497.235
576.453	17470.039
576.581	17516.980
576.709	17603.216
576.838	17612.627
576.966	17791.686
577.094	17808.333
577.222	17829.765
577.350	17728.843
577.478	17911.490
577.606	17908.039
577.734	17953.490
577.863	18087.549
577.991	18106.000
578.119	18252.314
578.247	18300.451
578.375	18338.529
578.503	18319.137
578.631	18367.961
578.759	18470.608
578.888	18695.510
579.016	18494.353
579.144	18529.196
579.272	18600.725
579.400	18665.098
579.528	18688.451
579.656	18817.725
579.784	18792.765
579.913	18797.765
580.041	19045.608
580.169	18873.020
580.297	18992.961
580.425	19033.667
580.553	19096.118
580.681	19123.863
580.809	19180.039
580.938	19227.490
581.066	19376.333
581.194	19424.451
581.322	19381.725
581.450	19548.863
581.578	19528.294
581.706	19564.235
581.834	19665.549
581.963	19682.667
582.091	19687.216
582.219	19782.039
582.347	19780.059
582.475	19865.980
582.603	19968.843
582.731	20058.255
582.859	19969.588
582.988	20065.176
583.116	20144.078
583.244	20150.549
583.372	20227.314
583.500	20170.804
583.628	20321.137
583.756	20354.235
583.884	20347.078
584.013	20466.941
584.141	20395.353
584.269	20473.392
584.397	20518.196
584.525	20583.569
584.653	20655.569
584.781	20736.549
584.909	20737.745
585.038	20733.353
585.166	20726.667
585.294	20776.941
585.422	20755.137
585.550	20782.863
585.678	20775.098
585.806	20845.412
585.934	20861.549
586.063	20943.961
586.191	20809.667
586.319	20833.098
586.447	20835.745
586.575	20816.078
586.703	20883.353
586.831	20799.235
586.959	20853.882
587.088	20794.255
587.216	20866.000
587.344	20848.157
587.472	20953.451
587.600	20780.804
587.728	20808.804
587.856	20763.039
587.984	20870.843
588.113	20934.275
588.241	20898.000
588.369	20998.510
588.497	21022.333
588.625	20937.608
588.753	21180.961
588.881	21104.902
589.009	21107.647
589.138	21117.922
589.266	21110.039
589.394	21199.745
589.522	21252.235
589.650	21355.137
589.778	21345.902
589.906	21379.569
590.034	21299.765
590.163	21392.000
590.291	21419.627
590.419	21390.392
590.547	21385.961
590.675	21460.961
590.803	21406.294
590.931	21473.529
591.059	21476.235
591.188	21425.863
591.316	21508.941
591.444	21488.294
591.572	21550.275
591.700	21569.765
591.828	21568.922
591.956	21498.373
592.084	21522.980
592.213	21521.275
592.341	21534.549
592.469	21401.804
592.597	21460.196
592.725	21415.647
592.853	21383.196
592.981	21459.157
593.109	21385.745
593.238	21329.078
593.366	21299.451
593.494	21252.745
593.622	21243.098
593.750	21163.137
593.878	21260.804
594.006	21126.765
594.134	21143.510
594.263	21206.098
594.391	21111.039
594.519	21142.078
594.647	21128.725
594.775	21039.373
594.903	21096.765
595.031	21030.667
595.159	20991.078
595.288	20993.451
595.416	20975.667
595.544	20981.882
595.672	20901.176
595.800	20991.882
595.928	20867.039
596.056	20875.627
596.184	20756.627
596.313	20961.745
596.441	20847.118
596.569	20851.902
596.697	20724.039
596.825	20646.882
596.953	20724.176
597.081	20670.706
597.209	20665.588
597.338	20764.490
597.466	20753.412
597.594	20709.255
597.722	20930.039
597.850	20786.137
597.978	20888.059
598.106	20925.216
598.234	20957.078
598.363	20965.373
598.491	21134.020
598.619	21019.824
598.747	21077.235
598.875	21147.373
599.003	21123.275
599.131	21270.471
599.259	21319.020
599.388	21292.176
599.516	21465.627
599.644	21480.922
599.772	21582.922
599.900	21473.706
600.028	21517.216
600.156	21599.627
600.284	21540.255
600.413	21617.137
600.541	21703.745
600.669	21828.137
600.797	21753.176
600.925	21782.137
601.053	21834.373
601.181	21831.000
601.309	21803.529
601.438	21841.412
601.566	21834.549
601.694	21891.451
601.822	22093.431
601.950	21841.882
602.078	22011.235
602.206	22026.392
602.334	22079.647
602.463	22005.020
602.591	22178.804
602.719	22064.451
602.847	22235.255
602.975	22130.353
603.103	22100.412
603.231	22154.765
603.359	22070.098
603.488	22124.451
603.616	22143.824
603.744	22171.941
603.872	22150.980
604.000	22111.667
604.128	22074.961
604.256	22098.176
604.384	22174.000
604.513	22184.608
604.641	22160.941
604.769	22245.784
604.897	22080.098
605.025	22073.784
605.153	22145.902
605.281	22180.196
605.409	22104.137
605.538	22120.510
605.666	22121.471
605.794	22106.882
605.922	22075.078
606.050	22052.686
606.178	22148.000
606.306	22099.686
606.434	22172.275
606.563	22216.078
606.691	22191.686
606.819	22193.353
606.947	22143.157
607.075	22152.941
607.203	22111.647
607.331	22058.157
607.459	22017.078
607.588	22056.020
607.716	22068.706
607.844	22049.373
607.972	22074.431
608.100	21985.922
608.228	22018.667
608.356	22047.863
608.484	22132.863
608.613	22025.431
608.741	21966.529
608.869	21934.804
608.997	22002.745
609.125	22017.392
609.253	21942.176
609.381	21842.804
609.509	21819.490
609.638	21870.078
609.766	21873.333
609.894	21891.647
610.022	21793.020
610.150	21839.451
610.278	21720.431
610.406	21719.784
610.534	21748.569
610.663	21689.706
610.791	21833.157
610.919	21596.275
611.047	21617.137
611.175	21539.333
611.303	21582.431
611.431	21551.039
611.559	21564.059
611.688	21541.804
611.816	21530.843
611.944	21509.020
612.072	21550.471
612.200	21565.373
612.328	21626.863
612.456	21530.314
612.584	21740.529
612.713	21505.137
612.841	21603.882
612.969	21437.039
613.097	21476.824
613.225	21483.569
613.353	21549.784
613.481	21559.490
613.609	21565.000
613.738	21568.216
613.866	21623.961
613.994	21602.059
614.122	21583.569
614.250	21479.471
614.378	21520.569
614.506	21542.471
614.634	21622.451
614.763	21590.176
614.891	21592.608
615.019	21620.529
615.147	21682.098
615.275	21609.098
615.403	21638.275
615.531	21585.882
615.659	21550.059
615.788	21586.255
615.916	21678.431
616.044	21559.725
616.172	21673.451
616.300	21550.549
616.428	21650.627
616.556	21614.059
616.684	21618.373
616.813	21558.157
616.941	21571.294
617.069	21555.157
617.197	21807.196
617.325	21671.471
617.453	21689.647
617.581	21702.510
617.709	21635.667
617.838	21683.843
617.966	21745.549
618.094	21700.627
618.222	21732.765
618.350	21935.059
618.478	21808.725
618.606	21953.275
618.734	21950.902
618.863	21966.941
618.991	21898.725
619.119	21991.078
619.247	22024.706
619.375	21979.020
619.503	22084.588
619.631	22257.196
619.759	22094.314
619.888	22119.353
620.016	22271.314
620.144	22258.569
620.272	22114.804
620.400	22322.529
620.528	22324.569
620.656	22448.000
620.784	22366.392
620.913	22422.784
621.041	22447.804
621.169	22473.784
621.297	22425.353
621.425	22459.471
621.553	22522.294
621.681	22593.451
621.809	22561.627
621.938	22580.922
622.066	22650.000
622.194	22653.020
622.322	22603.118
622.450	22717.706
622.578	22638.059
622.706	22660.745
622.834	22690.843
622.963	22714.608
623.091	22632.706
623.219	22690.373
623.347	22715.451
623.475	22709.608
623.603	22630.118
623.731	22701.000
623.859	22619.137
623.988	22731.176
624.116	22655.980
624.244	22766.451
624.372	22702.745
624.500	22758.941
624.628	22780.529
624.756	22777.137
624.884	22870.647
625.013	22985.941
625.141	22805.431
625.269	22749.647
625.397	22795.412
625.525	22948.098
625.653	22773.118
625.781	22895.020
625.909	22767.529
626.038	22757.373
626.166	22774.490
626.294	22724.706
626.422	22807.510
626.550	22859.647
626.678	22830.980
626.806	22846.471
626.934	22907.608
627.063	22874.941
627.191	22922.000
627.319	22909.314
627.447	22929.765
627.575	22942.392
627.703	22921.431
627.831	22991.686
627.959	22915.627
628.088	23025.745
628.216	22995.863
628.344	22956.882
628.472	22911.471
628.600	22975.000
628.728	22738.176
628.856	22826.980
628.984	22782.608
629.113	22868.275
629.241	22855.333
629.369	22816.882
629.497	22772.373
629.625	22821.725
629.753	22672.431
629.881	22683.235
630.009	22638.902
630.138	22670.137
630.266	22650.706
630.394	22771.569
630.522	22763.059
630.650	22532.686
630.778	22503.000
630.906	22486.980
631.034	22318.471
631.163	22437.902
631.291	22348.510
631.419	22294.863
631.547	22189.333
631.675	22013.255
631.803	22043.804
631.931	22060.216
632.059	22087.294
632.188	21968.020
632.316	21928.686
632.444	22017.941
632.572	21839.196
632.700	21855.902
632.828	21781.549
632.956	21681.882
633.084	21627.843
633.213	21691.922
633.341	21555.804
633.469	21598.059
633.597	21533.863
633.725	21466.059
633.853	21435.078
633.981	21397.118
634.109	21547.588
634.238	21348.157
634.366	21249.451
634.494	21247.196
634.622	21206.667
634.750	21177.588
634.878	21139.529
635.006	21050.373
635.134	21003.980
635.263	21087.529
635.391	20946.235
635.519	20910.765
635.647	20883.000
635.775	20770.098
635.903	20762.216
636.031	20616.373
636.159	20578.078
636.288	20526.098
636.416	20484.451
636.544	20463.176
636.672	20372.922
636.800	20330.745
636.928	20320.902
637.056	20377.686
637.184	20232.118
637.313	20190.961
637.441	20221.529
637.569	20323.333
637.697	20354.843
637.825	20308.667
637.953	20382.157
638.081	20400.627
638.209	20528.961
638.338	20435.529
638.466	20484.039
638.594	20536.510
638.722	20525.176
638.850	20624.431
638.978	20527.667
639.106	20609.137
639.234	20647.529
639.363	20655.118
639.491	20680.941
639.619	20776.294
639.747	20785.608
639.875	20719.745
640.003	20788.667
640.131	20818.392
640.259	20851.627
640.388	20881.431
640.516	20861.078
640.644	20911.725
640.772	20945.451
640.900	20876.078
641.028	20882.333
641.156	20768.431
641.284	20769.667
641.413	20906.020
641.541	20837.490
641.669	20751.765
641.797	20753.706
641.925	20695.529
642.053	20780.686
642.181	20638.137
642.309	20624.353
642.438	20605.196
642.566	20537.314
642.694	20614.608
642.822	20534.157
642.950	20526.863
643.078	20534.647
643.206	20442.373
643.334	20472.314
643.463	20343.275
643.591	20407.510
643.719	20383.961
643.847	20402.431
643.975	20367.980
644.103	20346.569
644.231	20325.627
644.359	20254.843
644.488	20325.922
644.616	20271.157
644.744	20177.020
644.872	20186.804
645.000	20220.588
645.128	20094.333
645.256	20028.804
645.384	20064.431
645.513	20020.157
645.641	20014.412
645.769	19998.176
645.897	19997.392
646.025	20038.098
646.153	19905.235
646.281	19986.235
646.409	19869.902
646.538	19939.667
646.666	19792.490
646.794	19826.314
646.922	19730.059
647.050	19712.373
647.178	19630.137
647.306	19835.275
647.434	19592.137
647.563	19533.490
647.691	19503.961
647.819	19531.471
647.947	19326.706
648.075	19306.216
648.203	19342.784
648.331	19280.843
648.459	19231.314
648.588	19183.882
648.716	19283.529
648.844	19204.569
648.972	19160.627
649.100	19097.588
649.228	19118.157
649.356	19074.216
649.484	19050.765
649.613	19103.333
649.741	19002.078
649.869	18973.216
649.997	18971.569
650.125	18989.314
650.253	18906.471
650.381	18807.000
650.509	18760.176
650.638	18747.451
650.766	18898.745
650.894	18708.882
651.022	18645.176
651.150	18635.078
651.278	18641.098
651.406	18624.235
651.534	18487.902
651.663	18492.843
651.791	18715.608
651.919	18462.137
652.047	18365.843
652.175	18398.059
652.303	18310.529
652.431	18361.314
652.559	18308.941
652.688	18258.588
652.816	18288.471
652.944	18220.157
653.072	18115.980
653.200	18185.961
653.328	18240.137
653.456	18055.824
653.584	18094.373
653.713	18033.647
653.841	18013.431
653.969	17991.471
654.097	17936.745
654.225	17957.824
654.353	17925.176
654.481	17916.235
654.609	17896.765
654.738	17884.451
654.866	17837.412
654.994	17893.294
655.122	17835.765
655.250	17947.608
655.378	17695.451
655.506	17788.373
655.634	17817.078
655.763	17592.431
655.891	17594.804
656.019	17569.765
656.147	17505.569
656.275	17519.961
656.403	17427.216
656.531	17324.392
656.659	17344.157
656.788	17348.725
656.916	17308.745
657.044	17236.431
657.172	17254.412
657.300	17330.569
657.428	17190.176
657.556	17120.353
657.684	17115.686
657.813	17073.863
657.941	16942.529
658.069	16941.647
658.197	16860.176
658.325	16868.647
658.453	16767.196
658.581	16700.373
658.709	16667.353
658.838	16636.961
658.966	16551.608
659.094	16513.706
659.222	16473.235
659.350	16396.706
659.478	16429.843
659.606	16422.902
659.734	16325.098
659.863	16236.549
659.991	16167.961
660.119	16204.412
660.247	16282.882
660.375	16018.451
660.503	15978.314
660.631	16044.902
660.759	15915.745
660.888	15881.098
661.016	15832.392
661.144	15774.216
661.272	15808.922
661.400	15711.196
661.528	15685.451
661.656	15619.627
661.784	15600.451
661.913	15571.902
662.041	15692.000
662.169	15511.941
662.297	15622.255
662.425	15594.882
662.553	15620.431
662.681	15462.922
662.809	15503.294
662.938	15399.412
663.066	15377.020
663.194	15382.765
663.322	15347.216
663.450	15317.902
663.578	15408.765
663.706	15442.216
663.834	15311.922
663.963	15281.667
664.091	15328.373
664.219	15320.078
664.347	15361.765
664.475	15378.137
664.603	15243.608
664.731	15226.235
664.859	15204.510
664.988	15238.588
665.116	15164.745
665.244	15174.549
665.372	15144.980
665.500	15216.294
665.628	15086.176
665.756	15127.000
665.884	15124.176
666.013	15057.725
666.141	15076.333
666.269	15066.765
666.397	15059.392
666.525	15042.373
666.653	15072.824
666.781	15132.196
666.909	15105.059
667.038	15154.549
667.166	15085.255
667.294	15088.471
667.422	15108.902
667.550	15098.765
667.678	15063.725
667.806	14978.333
667.934	14957.961
668.063	14993.706
668.191	14992.039
668.319	15103.902
668.447	15024.216
668.575	15048.353
668.703	15020.961
668.831	15040.745
668.959	15040.510
669.088	15152.039
669.216	14943.608
669.344	14986.059
669.472	14938.275
669.600	14961.824
669.728	14962.627
669.856	14864.294
669.984	14858.980
670.113	14778.549
670.241	14784.902
670.369	14745.255
670.497	14742.588
670.625	14658.922
670.753	14912.765
670.881	14875.824
671.009	14722.275
671.138	14721.804
671.266	14631.784
671.394	14712.549
671.522	14663.098
671.650	14517.059
671.778	14531.020
671.906	14523.667
672.034	14578.000
672.163	14499.569
672.291	14443.804
672.419	14557.412
672.547	14430.333
672.675	14355.471
672.803	14388.863
672.931	14333.353
673.059	14315.902
673.188	14275.118
673.316	14208.647
673.444	14229.608
673.572	14369.804
673.700	14149.647
673.828	14190.961
673.956	14092.294
674.084	14083.314
674.213	14102.686
674.341	13998.098
674.469	13964.098
674.597	13910.078
674.725	13994.941
674.853	13839.412
674.981	13978.745
675.109	13827.941
675.238	13807.686
675.366	13751.804
675.494	13710.843
675.622	13803.510
675.750	13831.686
675.878	13818.549
676.006	13724.294
676.134	13758.078
676.263	13707.118
676.391	13780.255
676.519	13685.980
676.647	13707.059
676.775	13633.745
676.903	13778.510
677.031	13587.549
677.159	13642.373
677.288	13820.725
677.416	13585.667
677.544	13570.765
677.672	13540.137
677.800	13528.824
677.928	13521.569
678.056	13586.216
678.184	13482.235
678.313	13660.784
678.441	13427.784
678.569	13635.000
678.697	13469.392
678.825	13472.569
678.953	13474.137
679.081	13473.412
679.209	13458.431
679.338	13523.843
679.466	13407.745
679.594	13472.431
679.722	13491.647
679.850	13423.529
679.978	13476.549
680.106	13439.392
680.234	13439.725
680.363	13486.588
680.491	13415.255
680.619	13669.176
680.747	13550.451
680.875	13499.314
681.003	13525.725
681.131	13558.275
681.259	13525.000
681.388	13545.020
681.516	13629.275
681.644	13524.627
