spectrometer_0_50nm_hybrid_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:52:13
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
506.625	7363.882
506.753	7337.765
506.881	7362.176
507.010	7366.333
507.138	7318.784
507.266	7430.725
507.394	7355.039
507.522	7485.235
507.650	7457.529
507.778	7425.196
507.906	7505.922
508.035	7469.000
508.163	7539.980
508.291	7550.137
508.419	7648.020
508.547	7598.333
508.675	7666.314
508.803	7637.745
508.931	7636.373
509.060	7665.784
509.188	7695.020
509.316	7698.333
509.444	7717.588
509.572	7846.804
509.700	7779.902
509.828	7861.157
509.956	7810.039
510.085	7824.804
510.213	7869.451
510.341	7880.490
510.469	7895.686
510.597	7932.471
510.725	7895.765
510.853	8033.451
510.981	8004.333
511.110	8031.627
511.238	8007.745
511.366	8050.039
511.494	8054.980
511.622	8085.784
511.750	8156.961
511.878	8166.510
512.006	8147.980
512.135	8212.275
512.263	8259.353
512.391	8255.059
512.519	8294.686
512.647	8263.020
512.775	8321.314
512.903	8319.216
513.031	8336.784
513.160	8321.569
513.288	8467.431
513.416	8391.373
513.544	8400.451
513.672	8455.098
513.800	8463.549
513.928	8450.000
514.056	8472.824
514.185	8448.824
514.313	8428.745
514.441	8536.941
514.569	8453.137
514.697	8484.824
514.825	8396.745
514.953	8446.941
515.081	8399.569
515.210	8399.529
515.338	8476.608
515.466	8363.118
515.594	8418.980
515.722	8347.490
515.850	8382.471
515.978	8363.627
516.106	8339.039
516.235	8359.412
516.363	8356.686
516.491	8386.392
516.619	8407.353
516.747	8449.706
516.875	8421.451
517.003	8390.294
517.131	8402.373
517.260	8396.647
517.388	8438.255
517.516	8483.294
517.644	8499.471
517.772	8579.922
517.900	8524.020
518.028	8595.275
518.156	8612.098
518.284	8622.706
518.413	8673.000
518.541	8742.039
518.669	8676.902
518.797	8741.255
518.925	8727.863
519.053	8772.529
519.181	8796.667
519.309	8811.098
519.438	8836.255
519.566	8853.863
519.694	8846.667
519.822	8983.941
519.950	8974.686
520.078	8990.824
520.206	9046.294
520.334	9047.647
520.463	9037.235
520.591	9105.843
520.719	9106.373
520.847	9142.392
520.975	9105.725
521.103	9192.314
521.231	9138.843
521.359	9228.922
521.488	9146.549
521.616	9236.510
521.744	9163.353
521.872	9220.451
522.000	9170.686
522.128	9123.098
522.256	9150.627
522.384	9092.765
522.513	9146.039
522.641	9118.196
522.769	9159.608
522.897	9185.275
523.025	9183.882
523.153	9123.235
523.281	9202.137
523.409	9135.314
523.538	9218.902
523.666	9174.961
523.794	9185.667
523.922	9184.961
524.050	9166.725
524.178	9208.902
524.306	9210.098
524.434	9287.373
524.563	9330.608
524.691	9468.373
524.819	9356.529
524.947	9413.941
525.075	9432.824
525.203	9455.059
525.331	9549.784
525.459	9667.392
525.588	9599.353
525.716	9710.314
525.844	9720.039
525.972	9804.235
526.100	9848.784
526.228	9929.627
526.356	9884.275
526.484	10023.196
526.613	9957.235
526.741	10067.490
526.869	10066.863
526.997	10159.353
527.125	10139.333
527.253	10183.039
527.381	10209.353
527.509	10235.529
527.638	10304.588
527.766	10359.353
527.894	10350.216
528.022	10420.235
528.150	10357.608
528.278	10499.627
528.406	10431.039
528.534	10474.373
528.663	10457.882
528.791	10525.196
528.919	10516.392
529.047	10591.078
529.175	10473.412
529.303	10489.941
529.431	10469.157
529.559	10543.176
529.688	10483.059
529.816	10503.176
529.944	10574.608
530.072	10555.804
530.200	10517.569
530.328	10570.392
530.456	10555.098
530.584	10574.765
530.713	10537.529
530.841	10580.333
530.969	10511.863
531.097	10464.000
531.225	10523.627
531.353	10654.176
531.481	10557.392
531.609	10648.686
531.738	10503.725
531.866	10672.176
531.994	10573.431
532.122	10729.039
532.250	10616.059
532.378	10563.961
532.506	10587.961
532.634	10632.941
532.763	10548.471
532.891	10569.353
533.019	10605.902
533.147	10591.059
533.275	10594.961
533.403	10646.216
533.531	10653.569
533.659	10638.549
533.788	10700.255
533.916	10672.020
534.044	10718.608
534.172	10728.745
534.300	10733.745
534.428	10752.314
534.556	10962.137
534.684	10829.275
534.813	10775.980
534.941	10771.745
535.069	10804.020
535.197	10759.451
535.325	10813.863
535.453	10783.314
535.581	10908.235
535.709	10807.902
535.838	10853.333
535.966	10892.569
536.094	10901.059
536.222	10908.765
536.350	10915.333
536.478	10919.863
536.606	10906.157
536.734	10939.196
536.863	10971.353
536.991	10963.333
537.119	10977.588
537.247	10917.824
537.375	11083.098
537.503	10970.039
537.631	10991.392
537.759	10970.275
537.888	11006.353
538.016	11197.451
538.144	11133.667
538.272	11041.745
538.400	11097.745
538.528	11077.745
538.656	11158.373
538.784	11145.451
538.913	11253.412
539.041	11161.902
539.169	11145.686
539.297	11181.824
539.425	11304.333
539.553	11294.000
539.681	11357.353
539.809	11349.235
539.938	11374.118
540.066	11391.118
540.194	11466.314
540.322	11530.275
540.450	11538.314
540.578	11505.412
540.706	11544.529
540.834	11607.745
540.963	11693.902
541.091	11632.235
541.219	11646.588
541.347	11735.176
541.475	11772.882
541.603	11732.431
541.731	11738.216
541.859	11751.078
541.988	11770.667
542.116	12030.098
542.244	11831.412
542.372	11973.765
542.500	11857.922
542.628	11958.216
542.756	11898.039
542.884	11873.490
543.013	11839.843
543.141	11913.686
543.269	11858.471
543.397	11823.765
543.525	11840.608
543.653	11892.961
543.781	11803.373
543.909	11783.333
544.038	11831.824
544.166	11820.784
544.294	11897.000
544.422	11657.118
544.550	11752.333
544.678	11754.569
544.806	11728.843
544.934	11644.706
545.063	11721.725
545.191	11740.627
545.319	11609.392
545.447	11531.647
545.575	11508.961
545.703	11555.549
545.831	11495.059
545.959	11467.412
546.088	11468.412
546.216	11438.216
546.344	11437.471
546.472	11585.725
546.600	11491.765
546.728	11462.471
546.856	11506.353
546.984	11516.118
547.113	11576.373
547.241	11607.706
547.369	11613.922
547.497	11615.235
547.625	11586.431
547.753	11612.667
547.881	11525.137
548.009	11567.431
548.138	11602.882
548.266	11531.922
548.394	11645.608
548.522	11546.137
548.650	11687.255
548.778	11616.882
548.906	11570.431
549.034	11663.608
549.163	11531.902
549.291	11556.765
549.419	11648.765
549.547	11891.020
549.675	11858.863
549.803	11891.294
549.931	11988.020
550.059	12049.353
550.188	12127.745
550.316	12186.980
550.444	12291.490
550.572	12294.137
550.700	12348.745
550.828	12493.510
550.956	12496.471
551.084	12557.059
551.213	12529.373
551.341	12632.235
551.469	12595.882
551.597	12693.333
551.725	12684.373
551.853	12727.725
551.981	12749.431
552.109	12738.451
552.238	12818.176
552.366	12766.588
552.494	12785.843
552.622	12751.039
552.750	12799.824
552.878	12829.980
553.006	12889.510
553.134	12886.765
553.263	12831.569
553.391	12910.765
553.519	13028.961
553.647	12938.804
553.775	12950.000
553.903	12987.235
554.031	12930.843
554.159	12956.059
554.288	12966.451
554.416	13003.078
554.544	12983.804
554.672	13001.843
554.800	12981.882
554.928	13016.098
555.056	12961.569
555.184	12922.980
555.313	12981.784
555.441	12922.412
555.569	12924.706
555.697	13046.902
555.825	13009.176
555.953	12991.059
556.081	12927.510
556.209	12968.059
556.338	12972.059
556.466	13113.294
556.594	12937.451
556.722	12987.098
556.850	13070.373
556.978	12934.471
557.106	12912.941
557.234	12952.118
557.363	12954.569
557.491	12981.431
557.619	12925.980
557.747	12970.706
557.875	12959.863
558.003	12983.608
558.131	12953.333
558.259	12968.137
558.388	12984.275
558.516	12953.549
558.644	12959.627
558.772	12987.275
558.900	12957.490
559.028	12946.765
559.156	12969.961
559.284	12945.373
559.413	12989.020
559.541	12954.882
559.669	12979.255
559.797	13038.902
559.925	12967.863
560.053	12993.235
560.181	12965.157
560.309	13008.549
560.438	13058.608
560.566	13019.706
560.694	12955.431
560.822	13142.941
560.950	13000.824
561.078	12965.255
561.206	13109.745
561.334	12941.392
561.463	12951.137
561.591	13036.294
561.719	12977.412
561.847	13027.549
561.975	12950.706
562.103	13022.294
562.231	13049.863
562.359	12904.118
562.488	13058.980
562.616	13041.549
562.744	12983.137
562.872	13033.373
563.000	12970.784
563.128	12967.059
563.256	12979.255
563.384	13182.314
563.513	13052.353
563.641	13089.824
563.769	13102.275
563.897	13074.333
564.025	13061.333
564.153	13107.000
564.281	13288.451
564.409	13175.804
564.538	13184.863
564.666	13225.471
564.794	13245.412
564.922	13240.784
565.050	13323.667
565.178	13229.235
565.306	13314.608
565.434	13315.725
565.563	13413.902
565.691	13300.529
565.819	13508.059
565.947	13342.059
566.075	13371.255
566.203	13373.392
566.331	13343.078
566.459	14154.804
566.588	13424.765
566.716	13491.137
566.844	13430.686
566.972	13481.216
567.100	13536.059
567.228	13598.745
567.356	13611.078
567.484	13607.765
567.613	13644.137
567.741	13662.824
567.869	13640.373
567.997	13653.922
568.125	13737.941
568.253	13854.490
568.381	13710.765
568.509	13772.216
568.638	13807.941
568.766	13848.863
568.894	13839.706
569.022	13775.706
569.150	13858.137
569.278	13804.294
569.406	13944.569
569.534	13948.137
569.663	13884.176
569.791	13893.608
569.919	13966.510
570.047	14092.314
570.175	13916.059
570.303	13916.157
570.431	13917.471
570.559	14031.373
570.688	14115.020
570.816	13968.745
570.944	14016.294
571.072	13950.255
571.200	13890.843
571.328	13974.451
571.456	13956.490
571.584	13936.941
571.713	13936.980
571.841	14021.451
571.969	14125.882
572.097	14126.980
572.225	13856.627
572.353	13892.706
572.481	13849.196
572.609	13956.118
572.738	13872.118
572.866	13839.608
572.994	13857.529
573.122	13849.294
573.250	13851.373
573.378	13814.588
573.506	13852.882
573.634	13852.608
573.763	13840.020
573.891	13780.745
574.019	13816.549
574.147	13755.824
574.275	13765.686
574.403	13815.569
574.531	13771.294
574.659	13722.275
574.788	13718.647
574.916	13924.137
575.044	13733.863
575.172	13723.980
575.300	13691.882
575.428	13710.353
575.556	13693.549
575.684	13767.882
575.813	13697.549
575.941	13748.647
576.069	13675.843
576.197	13742.059
576.325	13688.196
576.453	13759.863
576.581	13756.745
576.709	13779.216
576.838	13820.529
576.966	13971.118
577.094	14028.039
577.222	13960.176
577.350	13918.098
577.478	14003.275
577.606	13996.412
577.734	14027.588
577.863	14117.824
577.991	14189.235
578.119	14270.922
578.247	14211.745
578.375	14343.882
578.503	14302.020
578.631	14269.314
578.759	14366.980
578.888	14517.412
579.016	14384.118
579.144	14418.373
579.272	14415.000
579.400	14478.059
579.528	14591.216
579.656	14631.431
579.784	14495.980
579.913	14584.961
580.041	14755.255
580.169	14651.961
580.297	14709.843
580.425	14701.490
580.553	14701.824
580.681	14792.863
580.809	14820.078
580.938	14867.824
581.066	14945.451
581.194	14935.529
581.322	14890.686
581.450	15027.490
581.578	14979.745
581.706	15075.725
581.834	15160.196
581.963	15149.667
582.091	15151.294
582.219	15195.647
582.347	15243.706
582.475	15253.255
582.603	15257.353
582.731	15319.980
582.859	15304.706
582.988	15364.863
583.116	15373.412
583.244	15400.196
583.372	15495.235
583.500	15497.471
583.628	15515.922
583.756	15549.157
583.884	15552.490
584.013	15681.471
584.141	15597.765
584.269	15606.412
584.397	15716.059
584.525	15676.647
584.653	15755.333
584.781	15750.392
584.909	15732.412
585.038	15729.765
585.166	15717.922
585.294	15882.608
585.422	15800.667
585.550	15766.039
585.678	15704.608
585.806	15775.078
585.934	15767.627
586.063	15742.118
586.191	15722.706
586.319	15771.176
586.447	15734.569
586.575	15763.529
586.703	15810.569
586.831	15739.353
586.959	15733.490
587.088	15645.412
587.216	15696.471
587.344	15659.451
587.472	15790.059
587.600	15591.843
587.728	15620.275
587.856	15589.255
587.984	15612.706
588.113	15692.412
588.241	15690.039
588.369	15772.804
588.497	15675.412
588.625	15750.176
588.753	15888.529
588.881	15804.078
589.009	15762.216
589.138	15793.843
589.266	15721.745
589.394	15791.196
589.522	15827.824
589.650	15930.804
589.778	15929.431
589.906	15920.941
590.034	15903.745
590.163	15866.725
590.291	15936.725
590.419	15877.176
590.547	15921.627
590.675	15962.176
590.803	15942.255
590.931	15920.549
591.059	15861.667
591.188	15841.843
591.316	15865.529
591.444	15823.471
591.572	15900.882
591.700	15874.961
591.828	15831.000
591.956	15892.176
592.084	15802.980
592.213	15866.431
592.341	15823.784
592.469	15851.824
592.597	15811.235
592.725	15740.608
592.853	15784.333
592.981	15741.863
593.109	15698.745
593.238	15632.000
593.366	15624.000
593.494	15603.745
593.622	15619.000
593.750	15491.686
593.878	15588.196
594.006	15444.275
594.134	15396.824
594.263	15473.961
594.391	15348.000
594.519	15372.667
594.647	15396.431
594.775	15284.451
594.903	15288.333
595.031	15236.118
595.159	15292.941
595.288	15292.686
595.416	15245.647
595.544	15202.333
595.672	15081.098
595.800	15180.471
595.928	15055.333
596.056	15025.843
596.184	15014.098
596.313	15146.118
596.441	14967.608
596.569	14985.824
596.697	14877.373
596.825	14808.902
596.953	14826.235
597.081	14829.961
597.209	14806.392
597.338	14855.863
597.466	14818.098
597.594	14804.725
597.722	14965.608
597.850	14855.471
597.978	14927.000
598.106	14941.569
598.234	14931.686
598.363	14856.235
598.491	14996.490
598.619	14901.157
598.747	14922.176
598.875	15017.569
599.003	15032.686
599.131	15006.706
599.259	15110.961
599.388	15030.157
599.516	15122.882
599.644	15161.353
599.772	15193.471
599.900	15172.647
600.028	15168.824
600.156	15255.137
600.284	15142.961
600.413	15246.529
600.541	15308.510
600.669	15416.020
600.797	15250.333
600.925	15310.745
601.053	15343.431
601.181	15322.529
601.309	15302.412
601.438	15277.098
601.566	15253.922
601.694	15326.980
601.822	15502.608
601.950	15254.137
602.078	15274.353
602.206	15355.824
602.334	15285.216
602.463	15307.706
602.591	15366.039
602.719	15316.922
602.847	15497.667
602.975	15306.745
603.103	15314.961
603.231	15314.804
603.359	15255.902
603.488	15259.294
603.616	15238.961
603.744	15233.980
603.872	15231.804
604.000	15264.373
604.128	15204.039
604.256	15160.745
604.384	15252.922
604.513	15256.373
604.641	15254.549
604.769	15280.745
604.897	15149.882
605.025	15038.216
605.153	15189.882
605.281	15222.902
605.409	15082.451
605.538	15089.902
605.666	15108.490
605.794	15046.745
605.922	15074.961
606.050	15024.196
606.178	15087.765
606.306	15038.451
606.434	15069.020
606.563	14986.020
606.691	14980.569
606.819	14954.157
606.947	14872.980
607.075	14871.569
607.203	14859.098
607.331	14893.216
607.459	14874.333
607.588	14772.314
607.716	14889.902
607.844	14897.804
607.972	14835.078
608.100	14741.157
608.228	14728.333
608.356	14737.412
608.484	14704.098
608.613	14736.765
608.741	14654.157
608.869	14633.039
608.997	14712.980
609.125	14661.804
609.253	14627.294
609.381	14606.137
609.509	14452.529
609.638	14517.863
609.766	14446.667
609.894	14428.569
610.022	14371.373
610.150	14494.882
610.278	14315.373
610.406	14340.294
610.534	14337.176
610.663	14241.725
610.791	14387.529
610.919	14254.392
611.047	14273.569
611.175	14187.412
611.303	14215.392
611.431	14179.608
611.559	14196.039
611.688	14182.863
611.816	14108.627
611.944	14082.745
612.072	14037.471
612.200	14114.275
612.328	14167.275
612.456	14035.020
612.584	14234.196
612.713	14014.686
612.841	14075.157
612.969	14000.255
613.097	13990.333
613.225	13965.980
613.353	13945.980
613.481	13854.471
613.609	13945.843
613.738	13899.255
613.866	13974.529
613.994	13965.118
614.122	13974.706
614.250	13953.137
614.378	13953.706
614.506	13907.843
614.634	13945.294
614.763	13894.294
614.891	13940.961
615.019	13951.020
615.147	14002.647
615.275	13938.353
615.403	13889.765
615.531	13846.216
615.659	13930.373
615.788	13850.275
615.916	13905.294
616.044	13860.961
616.172	13906.098
616.300	13764.961
616.428	13851.412
616.556	13760.137
616.684	13763.118
616.813	13748.118
616.941	13759.137
617.069	13733.804
617.197	13975.843
617.325	13765.118
617.453	13788.627
617.581	13827.569
617.709	13732.353
617.838	13774.412
617.966	13806.392
618.094	13738.922
618.222	13844.863
618.350	13893.922
618.478	13813.255
618.606	13919.471
618.734	13897.549
618.863	13926.941
618.991	13921.294
619.119	14022.373
619.247	13925.961
619.375	13948.706
619.503	14003.196
619.631	14103.549
619.759	13921.471
619.888	13930.647
620.016	14002.824
620.144	14019.059
620.272	13949.275
620.400	14003.216
620.528	13967.784
620.656	14139.039
620.784	14026.882
620.913	14019.039
621.041	14095.784
621.169	14102.902
621.297	14091.804
621.425	14121.471
621.553	14028.922
621.681	14167.588
621.809	14117.569
621.938	14105.961
622.066	14183.451
622.194	14142.569
622.322	14120.980
622.450	14139.490
622.578	14083.039
622.706	14125.804
622.834	14147.059
622.963	14148.961
623.091	14104.804
623.219	14167.353
623.347	14152.882
623.475	14138.412
623.603	14112.529
623.731	14101.725
623.859	14183.922
623.988	14134.216
624.116	14188.216
624.244	14180.314
624.372	14159.255
624.500	14157.137
624.628	14191.863
624.756	14200.882
624.884	14252.412
625.013	14380.235
625.141	14179.961
625.269	14150.333
625.397	14269.157
625.525	14361.608
625.653	14189.961
625.781	14320.647
625.909	14192.118
626.038	14264.529
626.166	14294.706
626.294	14205.765
626.422	14285.647
626.550	14293.176
626.678	14278.176
626.806	14187.451
626.934	14305.078
627.063	14223.353
627.191	14273.157
627.319	14301.706
627.447	14293.157
627.575	14280.137
627.703	14322.098
627.831	14350.843
627.959	14294.686
628.088	14406.667
628.216	14402.000
628.344	14324.216
628.472	14337.451
628.600	14499.412
628.728	14270.078
628.856	14283.314
628.984	14270.588
629.113	14278.490
629.241	14263.706
629.369	14260.412
629.497	14280.627
629.625	14262.196
629.753	14276.980
629.881	14213.098
630.009	14285.725
630.138	14292.294
630.266	14239.863
630.394	14351.529
630.522	14404.608
630.650	14220.216
630.778	14143.196
630.906	14187.824
631.034	14083.196
631.163	14200.784
631.291	14140.941
631.419	14087.980
631.547	14023.176
631.675	14048.431
631.803	14016.843
631.931	14057.333
632.059	14128.647
632.188	13993.255
632.316	13972.902
632.444	14048.941
632.572	13926.314
632.700	14007.020
632.828	13959.255
632.956	13869.431
633.084	13840.627
633.213	13909.314
633.341	13853.804
633.469	13880.765
633.597	13875.235
633.725	13777.706
633.853	13825.863
633.981	13778.490
634.109	13958.667
634.238	13757.863
634.366	13744.431
634.494	13728.588
634.622	13712.490
634.750	13719.510
634.878	13707.510
635.006	13715.941
635.134	13618.608
635.263	13779.412
635.391	13635.863
635.519	13587.980
635.647	13649.824
635.775	13566.824
635.903	13593.392
636.031	13545.196
636.159	13491.745
636.288	13505.353
636.416	13435.922
636.544	13474.000
636.672	13424.020
636.800	13448.039
636.928	13412.196
637.056	13543.431
637.184	13439.118
637.313	13425.588
637.441	13472.471
637.569	13633.294
637.697	13653.882
637.825	13585.333
637.953	13680.667
638.081	13732.490
638.209	13785.451
638.338	13767.196
638.466	13856.549
638.594	13839.588
638.722	13918.333
638.850	13991.118
638.978	13964.059
639.106	14003.627
639.234	14045.373
639.363	14010.843
639.491	14073.216
639.619	14155.039
639.747	14236.471
639.875	14223.216
640.003	14292.373
640.131	14310.373
640.259	14315.157
640.388	14402.529
640.516	14374.706
640.644	14417.824
640.772	14536.608
640.900	14486.569
641.028	14482.196
641.156	14434.706
641.284	14464.314
641.413	14583.784
641.541	14529.373
641.669	14541.765
641.797	14601.667
641.925	14519.902
642.053	14640.255
642.181	14531.627
642.309	14531.314
642.438	14571.667
642.566	14594.039
642.694	14703.784
642.822	14578.588
642.950	14609.843
643.078	14664.667
643.206	14613.275
643.334	14631.353
643.463	14646.373
643.591	14626.784
643.719	14689.196
643.847	14718.294
643.975	14684.431
644.103	14626.784
644.231	14717.804
644.359	14654.235
644.488	14741.863
644.616	14756.686
644.744	14748.922
644.872	14814.863
645.000	14923.549
645.128	14826.686
645.256	14786.941
645.384	14903.980
645.513	14807.196
645.641	14863.137
645.769	14848.216
645.897	14953.118
646.025	14947.725
646.153	14936.392
646.281	14908.961
646.409	14877.118
646.538	14990.490
646.666	14976.451
646.794	14896.588
646.922	14962.745
647.050	14970.314
647.178	14923.686
647.306	15130.333
647.434	14857.882
647.563	14838.000
647.691	14923.490
647.819	14895.392
647.947	14811.882
648.075	14805.118
648.203	14807.745
648.331	14854.686
648.459	14889.039
648.588	14764.647
648.716	14898.843
648.844	14839.235
648.972	14855.235
649.100	14884.431
649.228	14908.333
649.356	14968.608
649.484	14849.000
649.613	14919.745
649.741	14947.588
649.869	14958.451
649.997	14984.588
650.125	14986.333
650.253	14945.941
650.381	14912.706
650.509	14902.941
650.638	14892.706
650.766	15095.118
650.894	14964.843
651.022	14898.098
651.150	15010.275
651.278	15002.980
651.406	14987.098
651.534	15003.216
651.663	14974.176
651.791	15258.627
651.919	15052.843
652.047	15046.137
652.175	15116.667
652.303	15090.941
652.431	15113.902
652.559	15138.725
652.688	15068.020
652.816	15175.392
652.944	15096.588
653.072	15118.627
653.200	15088.980
653.328	15065.647
653.456	15019.000
653.584	15191.765
653.713	15051.784
653.841	15111.725
653.969	15041.608
654.097	15051.490
654.225	15054.647
654.353	15088.275
654.481	15117.373
654.609	15161.039
654.738	15169.196
654.866	15117.314
654.994	15262.235
655.122	15242.745
655.250	15273.608
655.378	15135.667
655.506	15247.000
655.634	15273.706
655.763	15099.784
655.891	15158.412
656.019	15126.176
656.147	15137.157
656.275	15204.510
656.403	15161.667
656.531	15085.098
656.659	15130.118
656.788	15149.431
656.916	15176.588
657.044	15065.235
657.172	15100.725
657.300	15275.118
657.428	15077.882
657.556	15127.314
657.684	15090.627
657.813	15073.314
657.941	14997.392
658.069	14996.745
658.197	14959.235
658.325	15084.216
658.453	14899.529
658.581	14879.667
658.709	14854.765
658.838	14927.686
658.966	14865.647
659.094	14857.824
659.222	14835.490
659.350	14812.098
659.478	14922.373
659.606	14860.412
659.734	14819.706
659.863	14715.392
659.991	14746.902
660.119	14707.627
660.247	14858.392
660.375	14658.098
660.503	14657.647
660.631	14695.863
660.759	14630.804
660.888	14624.824
661.016	14574.706
661.144	14611.333
661.272	14580.392
661.400	14541.765
661.528	14589.922
661.656	14483.725
661.784	14415.608
661.913	14467.216
662.041	14532.608
662.169	14539.098
662.297	14595.471
662.425	14559.294
662.553	14625.314
662.681	14435.569
662.809	14586.157
662.938	14467.667
663.066	14483.941
663.194	14522.471
663.322	14525.196
663.450	14565.725
663.578	14553.569
663.706	14760.255
663.834	14585.843
663.963	14592.039
664.091	14593.412
664.219	14591.804
664.347	14637.824
664.475	14686.275
664.603	14544.137
664.731	14513.098
664.859	14522.941
664.988	14559.431
665.116	14545.098
665.244	14550.471
665.372	14648.020
665.500	14628.098
665.628	14597.667
665.756	14597.275
665.884	14596.922
666.013	14596.980
666.141	14575.784
666.269	14652.588
666.397	14528.078
666.525	14614.922
666.653	14608.412
666.781	14747.176
666.909	14666.627
667.038	14729.627
667.166	14685.510
667.294	14696.157
667.422	14664.667
667.550	14736.784
667.678	14703.529
667.806	14707.941
667.934	14656.667
668.063	14666.275
668.191	14756.824
668.319	14750.039
668.447	14729.255
668.575	14745.255
668.703	14752.373
668.831	14718.412
668.959	14714.314
669.088	14833.137
669.216	14745.510
669.344	14750.314
669.472	14713.686
669.600	14683.020
669.728	14752.039
669.856	14613.706
669.984	14647.333
670.113	14583.059
670.241	14515.824
670.369	14520.647
670.497	14530.510
670.625	14542.882
670.753	14789.333
670.881	14696.725
671.009	14525.843
671.138	14520.137
671.266	14461.039
671.394	14481.765
671.522	14478.294
671.650	14402.882
671.778	14398.216
671.906	14378.863
672.034	14318.843
672.163	14309.392
672.291	14249.549
672.419	14324.392
672.547	14267.216
672.675	14159.608
672.803	14134.490
672.931	14126.353
673.059	14082.706
673.188	14027.176
673.316	13991.373
673.444	14045.353
673.572	14107.294
673.700	13950.216
673.828	13984.392
673.956	13939.961
674.084	13834.647
674.213	13838.824
674.341	13823.647
674.469	13733.333
674.597	13713.549
674.725	13826.490
674.853	13668.608
674.981	13628.373
675.109	13525.961
675.238	13560.784
675.366	13508.647
675.494	13522.686
675.622	13543.157
675.750	13560.843
675.878	13506.529
676.006	13471.333
676.134	13420.529
676.263	13372.039
676.391	13402.667
676.519	13293.137
676.647	13297.078
676.775	13309.196
676.903	13369.353
677.031	13202.588
677.159	13222.333
677.288	13371.333
677.416	13146.804
677.544	13139.784
677.672	13135.863
677.800	13049.294
677.928	13052.784
678.056	13061.471
678.184	13021.961
678.313	13056.353
678.441	12942.098
678.569	13124.549
678.697	12926.961
678.825	12902.588
678.953	12948.020
679.081	12886.882
679.209	12883.118
679.338	12894.882
679.466	12755.922
679.594	12774.471
679.722	12850.784
679.850	12760.784
679.978	12791.588
680.106	12753.529
680.234	12768.275
680.363	12774.353
680.491	12680.510
680.619	12903.314
680.747	12748.627
680.875	12729.353
681.003	12683.980
681.131	12725.118
681.259	12648.078
681.388	12631.490
681.516	12776.412
