spectrometer_0_referenz_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:31:04
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
499.706	7687.059
499.835	7714.118
499.963	7727.176
500.091	7779.098
500.219	7802.314
500.347	7813.137
500.475	7837.216
500.603	7847.667
500.731	7862.333
500.860	7898.608
500.988	7943.667
501.116	7904.824
501.244	7999.216
501.372	8051.216
501.500	8010.235
501.628	8063.784
501.756	8121.412
501.885	8198.235
502.013	8156.431
502.141	8233.412
502.269	8219.529
502.397	8341.020
502.525	8273.922
502.653	8337.294
502.781	8314.255
502.910	8348.000
503.038	8376.569
503.166	8393.412
503.294	8403.686
503.422	8397.745
503.550	8388.020
503.678	8410.471
503.806	8422.765
503.935	8439.647
504.063	8453.118
504.191	8405.118
504.319	8436.078
504.447	8368.471
504.575	8399.431
504.703	8454.902
504.831	8424.725
504.960	8420.353
505.088	8438.686
505.216	8491.157
505.344	8543.980
505.472	8485.804
505.600	8494.078
505.728	8562.471
505.856	8532.431
505.985	8556.745
506.113	8546.078
506.241	8561.647
506.369	8554.529
506.497	8592.804
506.625	8650.863
506.753	8621.569
506.881	8694.843
507.010	8675.902
507.138	8677.627
507.266	8736.745
507.394	8717.765
507.522	8818.980
507.650	8790.000
507.778	8813.392
507.906	8875.588
508.035	8824.627
508.163	8903.000
508.291	8893.412
508.419	8976.216
508.547	8975.333
508.675	9048.137
508.803	8986.020
508.931	8987.667
509.060	9052.784
509.188	9096.569
509.316	9084.667
509.444	9094.255
509.572	9299.431
509.700	9197.922
509.828	9223.627
509.956	9258.118
510.085	9236.294
510.213	9237.902
510.341	9258.745
510.469	9332.569
510.597	9352.216
510.725	9387.196
510.853	9487.255
510.981	9464.471
511.110	9467.118
511.238	9485.843
511.366	9526.078
511.494	9547.941
511.622	9589.196
511.750	9629.510
511.878	9677.863
512.006	9648.275
512.135	9742.098
512.263	9737.510
512.391	9769.118
512.519	9840.863
512.647	9766.333
512.775	9851.667
512.903	9885.353
513.031	9893.765
513.160	9930.294
513.288	10059.980
513.416	9981.824
513.544	10002.725
513.672	10028.255
513.800	10019.039
513.928	10018.275
514.056	10085.098
514.185	9982.471
514.313	10002.941
514.441	10099.333
514.569	10050.431
514.697	10027.843
514.825	9983.804
514.953	10046.980
515.081	9979.216
515.210	9989.118
515.338	10048.412
515.466	9975.961
515.594	9948.922
515.722	9934.902
515.850	9981.549
515.978	9927.314
516.106	9970.961
516.235	9960.686
516.363	9979.137
516.491	9940.059
516.619	10006.529
516.747	10070.745
516.875	10016.922
517.003	10013.275
517.131	9983.941
517.260	10005.725
517.388	10090.902
517.516	10118.314
517.644	10154.706
517.772	10185.471
517.900	10174.020
518.028	10264.647
518.156	10323.020
518.284	10311.843
518.413	10306.510
518.541	10431.078
518.669	10408.392
518.797	10426.176
518.925	10422.294
519.053	10483.627
519.181	10503.294
519.309	10494.745
519.438	10601.980
519.566	10650.471
519.694	10624.667
519.822	10702.510
519.950	10683.843
520.078	10768.902
520.206	10789.922
520.334	10870.176
520.463	10848.725
520.591	10877.647
520.719	10893.647
520.847	10895.451
520.975	10908.667
521.103	11004.020
521.231	10938.333
521.359	11141.412
521.488	10990.451
521.616	11057.216
521.744	10997.804
521.872	11026.000
522.000	10998.059
522.128	11006.353
522.256	11048.275
522.384	10988.784
522.513	10968.745
522.641	11009.647
522.769	11082.863
522.897	11105.176
523.025	11087.353
523.153	11052.882
523.281	11091.412
523.409	11046.294
523.538	11060.196
523.666	11006.686
523.794	11068.725
523.922	11071.725
524.050	11072.549
524.178	11076.490
524.306	11102.039
524.434	11218.745
524.563	11269.784
524.691	11352.196
524.819	11294.941
524.947	11364.686
525.075	11428.059
525.203	11490.157
525.331	11553.706
525.459	11658.725
525.588	11642.176
525.716	11795.294
525.844	11767.059
525.972	11871.941
526.100	11924.725
526.228	11990.725
526.356	11936.392
526.484	12095.392
526.613	12107.725
526.741	12162.098
526.869	12214.667
526.997	12255.627
527.125	12298.098
527.253	12308.980
527.381	12453.216
527.509	12443.529
527.638	12491.510
527.766	12560.529
527.894	12566.137
528.022	12703.196
528.150	12617.686
528.278	12683.314
528.406	12675.902
528.534	12720.235
528.663	12701.647
528.791	12789.686
528.919	12769.039
529.047	12919.039
529.175	12742.902
529.303	12798.314
529.431	12783.627
529.559	12831.392
529.688	12784.745
529.816	12786.098
529.944	12887.745
530.072	12796.588
530.200	12849.235
530.328	12837.843
530.456	12847.686
530.584	12833.078
530.713	12832.902
530.841	12817.137
530.969	12835.510
531.097	12829.255
531.225	12863.294
531.353	13011.922
531.481	12941.588
531.609	13002.216
531.738	12894.412
531.866	13002.333
531.994	13011.176
532.122	13085.784
532.250	12967.824
532.378	12927.392
532.506	12968.588
532.634	12995.824
532.763	12925.020
532.891	13011.451
533.019	13006.235
533.147	13041.176
533.275	13013.353
533.403	13066.863
533.531	13052.765
533.659	13097.961
533.788	13101.392
533.916	13091.078
534.044	13116.961
534.172	13221.412
534.300	13254.510
534.428	13223.784
534.556	13400.431
534.684	13280.098
534.813	13264.157
534.941	13240.961
535.069	13298.078
535.197	13245.843
535.325	13291.039
535.453	13367.373
535.581	13400.333
535.709	13283.922
535.838	13400.314
535.966	13405.902
536.094	13393.843
536.222	13403.725
536.350	13417.588
536.478	13458.353
536.606	13532.745
536.734	13532.745
536.863	13533.000
536.991	13573.745
537.119	13554.235
537.247	13526.412
537.375	13713.647
537.503	13591.059
537.631	13605.824
537.759	13572.745
537.888	13575.000
538.016	13812.647
538.144	13741.255
538.272	13654.235
538.400	13712.490
538.528	13757.235
538.656	13830.176
538.784	13824.529
538.913	13900.039
539.041	13869.902
539.169	13870.020
539.297	13843.863
539.425	13996.980
539.553	14016.039
539.681	14082.098
539.809	14124.667
539.938	14095.490
540.066	14121.373
540.194	14171.098
540.322	14357.745
540.450	14310.804
540.578	14271.000
540.706	14405.725
540.834	14402.451
540.963	14564.922
541.091	14422.451
541.219	14505.078
541.347	14640.882
541.475	14606.882
541.603	14619.961
541.731	14624.059
541.859	14682.137
541.988	14690.941
542.116	14919.529
542.244	14770.255
542.372	15022.431
542.500	14824.843
542.628	14881.647
542.756	14854.196
542.884	14876.882
543.013	14846.235
543.141	14926.588
543.269	14840.784
543.397	14772.059
543.525	14856.333
543.653	14895.490
543.781	14810.216
543.909	14782.510
544.038	14860.039
544.166	14839.745
544.294	14899.941
544.422	14700.961
544.550	14783.157
544.678	14765.706
544.806	14692.431
544.934	14590.784
545.063	14700.549
545.191	14723.882
545.319	14600.882
545.447	14453.843
545.575	14505.373
545.703	14538.314
545.831	14481.529
545.959	14432.686
546.088	14392.235
546.216	14354.902
546.344	14427.490
546.472	14579.412
546.600	14442.392
546.728	14475.980
546.856	14494.137
546.984	14560.706
547.113	14627.608
547.241	14638.843
547.369	14714.549
547.497	14692.078
547.625	14703.549
547.753	14750.235
547.881	14647.098
548.009	14653.843
548.138	14735.941
548.266	14696.549
548.394	14734.392
548.522	14637.647
548.650	14829.020
548.778	14735.843
548.906	14665.588
549.034	14775.451
549.163	14698.941
549.291	14718.902
549.419	14803.510
549.547	15061.588
549.675	15038.471
549.803	15091.784
549.931	15202.902
550.059	15274.647
550.188	15412.098
550.316	15511.059
550.444	15615.000
550.572	15662.843
550.700	15740.843
550.828	15897.686
550.956	15932.137
551.084	16037.078
551.213	16073.627
551.341	16146.706
551.469	16139.804
551.597	16174.392
551.725	16294.647
551.853	16246.020
551.981	16282.667
552.109	16252.118
552.238	16333.353
552.366	16316.804
552.494	16353.059
552.622	16376.431
552.750	16406.941
552.878	16472.275
553.006	16486.098
553.134	16474.667
553.263	16482.745
553.391	16506.686
553.519	16686.137
553.647	16545.392
553.775	16599.569
553.903	16726.000
554.031	16614.549
554.159	16588.980
554.288	16686.078
554.416	16666.588
554.544	16741.686
554.672	16665.333
554.800	16672.216
554.928	16715.275
555.056	16711.059
555.184	16792.569
555.313	16763.020
555.441	16722.725
555.569	16771.471
555.697	16760.275
555.825	16770.647
555.953	16777.647
556.081	16734.176
556.209	16774.471
556.338	16770.667
556.466	16945.549
556.594	16817.431
556.722	16811.843
556.850	16876.686
556.978	16819.294
557.106	16828.902
557.234	16848.706
557.363	16955.608
557.491	16941.510
557.619	16933.451
557.747	16854.569
557.875	16882.706
558.003	16960.275
558.131	16890.216
558.259	16887.647
558.388	16915.118
558.516	16933.294
558.644	16887.608
558.772	17008.471
558.900	16916.529
559.028	16908.000
559.156	16938.765
559.284	16892.314
559.413	16895.176
559.541	16978.863
559.669	16922.431
559.797	17048.667
559.925	16979.333
560.053	17064.686
560.181	16978.784
560.309	17031.196
560.438	17092.647
560.566	17095.039
560.694	17008.627
560.822	17153.667
560.950	17092.020
561.078	17022.451
561.206	17168.451
561.334	16943.902
561.463	16970.098
561.591	17088.745
561.719	17020.765
561.847	17072.451
561.975	16989.490
562.103	17138.863
562.231	17133.490
562.359	17049.333
562.488	17200.529
562.616	17187.353
562.744	17160.608
562.872	17171.039
563.000	17128.784
563.128	17214.235
563.256	17209.980
563.384	17421.118
563.513	17223.922
563.641	17323.039
563.769	17325.824
563.897	17311.490
564.025	17343.902
564.153	17390.294
564.281	17572.902
564.409	17448.255
564.538	17467.588
564.666	17528.882
564.794	17538.627
564.922	17489.176
565.050	17638.824
565.178	17589.824
565.306	17644.333
565.434	17685.333
565.563	17859.000
565.691	17809.353
565.819	17996.118
565.947	17803.549
566.075	17828.569
566.203	17919.784
566.331	17889.863
566.459	18782.176
566.588	17948.196
566.716	17991.784
566.844	18008.686
566.972	18105.647
567.100	18144.784
567.228	18188.235
567.356	18248.686
567.484	18196.196
567.613	18343.275
567.741	18377.373
567.869	18346.686
567.997	18380.647
568.125	18477.647
568.253	18601.059
568.381	18573.569
568.509	18553.529
568.638	18565.333
568.766	18633.804
568.894	18606.549
569.022	18648.588
569.150	18674.549
569.278	18629.588
569.406	18815.588
569.534	18808.118
569.663	18729.059
569.791	18775.588
569.919	18875.392
570.047	18970.922
570.175	18850.373
570.303	18895.412
570.431	18884.529
570.559	18983.980
570.688	19138.647
570.816	18965.647
570.944	19036.235
571.072	19017.922
571.200	18977.059
571.328	18993.275
571.456	19117.745
571.584	19085.255
571.713	19051.333
571.841	19116.627
571.969	19240.843
572.097	19122.647
572.225	19001.529
572.353	19028.176
572.481	18983.667
572.609	19022.392
572.738	19008.098
572.866	19043.137
572.994	19042.706
573.122	19028.765
573.250	19027.941
573.378	19040.137
573.506	19029.549
573.634	19113.784
573.763	19048.353
573.891	18995.098
574.019	19133.157
574.147	19002.353
574.275	19004.686
574.403	19040.961
574.531	19012.961
574.659	18966.863
574.788	19050.510
574.916	19187.863
575.044	19058.000
575.172	19039.353
575.300	19019.882
575.428	19016.431
575.556	19056.765
575.684	19064.490
575.813	19107.588
575.941	19104.039
576.069	19094.784
576.197	19178.078
576.325	19175.784
576.453	19182.706
576.581	19208.412
576.709	19292.941
576.838	19254.451
576.966	19412.804
577.094	19553.667
577.222	19472.118
577.350	19455.294
577.478	19558.706
577.606	19611.255
577.734	19624.059
577.863	19752.451
577.991	19881.510
578.119	19941.608
578.247	19991.118
578.375	20110.686
578.503	20112.333
578.631	20173.922
578.759	20241.529
578.888	20433.608
579.016	20219.059
579.144	20340.098
579.272	20420.765
579.400	20448.549
579.528	20514.000
579.656	20606.176
579.784	20590.255
579.913	20685.706
580.041	20868.118
580.169	20753.804
580.297	20885.471
580.425	20930.098
580.553	20910.922
580.681	21014.784
580.809	21088.039
580.938	21207.647
581.066	21322.569
581.194	21313.941
581.322	21395.020
581.450	21502.157
581.578	21507.510
581.706	21672.078
581.834	21692.804
581.963	21690.431
582.091	21750.451
582.219	21855.510
582.347	21884.882
582.475	21914.471
582.603	22001.961
582.731	22096.176
582.859	22058.765
582.988	22168.235
583.116	22198.314
583.244	22313.667
583.372	22358.333
583.500	22402.353
583.628	22518.608
583.756	22517.039
583.884	22554.627
584.013	22645.020
584.141	22620.725
584.269	22660.333
584.397	22753.078
584.525	22762.588
584.653	22882.608
584.781	22922.373
584.909	22961.118
585.038	23058.706
585.166	23089.157
585.294	23039.020
585.422	23060.608
585.550	23110.333
585.678	23110.706
585.806	23141.843
585.934	23172.255
586.063	23185.078
586.191	23171.863
586.319	23240.451
586.447	23240.392
586.575	23184.961
586.703	23254.294
586.831	23210.098
586.959	23196.373
587.088	23105.843
587.216	23250.745
587.344	23162.412
587.472	23351.980
587.600	23113.608
587.728	23183.627
587.856	23189.686
587.984	23221.843
588.113	23316.255
588.241	23291.078
588.369	23403.647
588.497	23417.196
588.625	23424.529
588.753	23602.451
588.881	23532.353
589.009	23564.196
589.138	23618.549
589.266	23585.784
589.394	23571.196
589.522	23679.137
589.650	23774.784
589.778	23799.843
589.906	23864.118
590.034	23799.020
590.163	23860.314
590.291	23928.392
590.419	23877.686
590.547	24029.373
590.675	24078.745
590.803	24130.922
590.931	24121.980
591.059	24072.275
591.188	24078.294
591.316	24043.078
591.444	24062.196
591.572	24148.392
591.700	24043.314
591.828	24111.863
591.956	24101.431
592.084	24030.235
592.213	24098.255
592.341	24069.078
592.469	24171.196
592.597	24077.118
592.725	23986.078
592.853	24068.255
592.981	24096.235
593.109	24078.608
593.238	24030.863
593.366	24014.647
593.494	23968.216
593.622	23924.725
593.750	23940.569
593.878	23951.020
594.006	23880.569
594.134	23849.961
594.263	23939.784
594.391	23884.510
594.519	23822.118
594.647	23911.510
594.775	23781.765
594.903	23763.529
595.031	23784.745
595.159	23779.176
595.288	23699.569
595.416	23754.902
595.544	23738.608
595.672	23559.275
595.800	23746.647
595.928	23569.902
596.056	23591.529
596.184	23560.039
596.313	23701.471
596.441	23578.941
596.569	23639.294
596.697	23523.725
596.825	23427.020
596.953	23453.980
597.081	23442.941
597.209	23493.824
597.338	23523.255
597.466	23520.294
597.594	23529.157
597.722	23714.098
597.850	23620.608
597.978	23756.961
598.106	23831.373
598.234	23835.235
598.363	23820.275
598.491	23964.627
598.619	23878.824
598.747	24022.000
598.875	24156.647
599.003	24169.314
599.131	24260.706
599.259	24294.314
599.388	24247.039
599.516	24397.196
599.644	24477.353
599.772	24567.588
599.900	24462.020
600.028	24617.216
600.156	24640.765
600.284	24682.765
600.413	24793.373
600.541	24911.196
600.669	24955.902
600.797	24901.765
600.925	24982.373
601.053	25022.725
601.181	25064.157
601.309	25067.686
601.438	25095.706
601.566	25084.255
601.694	25087.745
601.822	25320.588
601.950	25118.863
602.078	25209.353
602.206	25313.804
602.334	25243.490
602.463	25247.314
602.591	25386.569
602.719	25331.647
602.847	25542.118
602.975	25361.588
603.103	25390.765
603.231	25441.431
603.359	25450.431
603.488	25421.412
603.616	25480.922
603.744	25499.804
603.872	25500.686
604.000	25529.725
604.128	25547.902
604.256	25547.333
604.384	25599.216
604.513	25662.392
604.641	25638.137
604.769	25725.255
604.897	25593.647
605.025	25483.059
605.153	25625.882
605.281	25723.804
605.409	25637.647
605.538	25626.020
605.666	25623.686
605.794	25616.941
605.922	25611.314
606.050	25561.941
606.178	25627.882
606.306	25632.549
606.434	25659.451
606.563	25681.529
606.691	25717.137
606.819	25676.902
606.947	25676.588
607.075	25710.667
607.203	25652.235
607.331	25647.314
607.459	25722.235
607.588	25670.373
607.716	25700.431
607.844	25734.314
607.972	25761.314
608.100	25653.412
608.228	25665.059
608.356	25636.490
608.484	25706.824
608.613	25740.157
608.741	25605.373
608.869	25644.392
608.997	25703.451
609.125	25666.784
609.253	25645.725
609.381	25580.863
609.509	25616.686
609.638	25580.863
609.766	25568.647
609.894	25606.667
610.022	25588.647
610.150	25688.078
610.278	25462.784
610.406	25515.157
610.534	25504.588
610.663	25436.686
610.791	25619.529
610.919	25461.078
611.047	25481.333
611.175	25411.745
611.303	25446.863
611.431	25391.667
611.559	25395.275
611.688	25425.824
611.816	25412.392
611.944	25301.255
612.072	25370.137
612.200	25357.569
612.328	25487.804
612.456	25436.490
612.584	25613.275
612.713	25438.255
612.841	25464.627
612.969	25420.706
613.097	25518.706
613.225	25517.882
613.353	25585.863
613.481	25572.686
613.609	25599.157
613.738	25559.157
613.866	25695.863
613.994	25751.196
614.122	25758.353
614.250	25652.353
614.378	25691.863
614.506	25692.039
614.634	25807.373
614.763	25737.333
614.891	25760.804
615.019	25761.922
615.147	25787.275
615.275	25844.157
615.403	25763.549
615.531	25712.392
615.659	25776.000
615.788	25756.490
615.916	25922.039
616.044	25846.765
616.172	25978.392
616.300	25823.000
616.428	25933.118
616.556	25868.353
616.684	25864.314
616.813	25810.863
616.941	25875.686
617.069	25871.961
617.197	26098.078
617.325	25974.490
617.453	26015.706
617.581	26077.000
617.709	25935.235
617.838	26097.824
617.966	26231.333
618.094	26154.784
618.222	26296.686
618.350	26421.784
618.478	26345.882
618.606	26559.686
618.734	26482.373
618.863	26564.608
618.991	26530.608
619.119	26612.235
619.247	26699.196
619.375	26667.824
619.503	26804.549
619.631	26936.020
619.759	26780.902
619.888	26945.451
620.016	27050.627
620.144	27143.353
620.272	27037.824
620.400	27144.333
620.528	27219.980
620.656	27255.784
620.784	27222.000
620.913	27263.392
621.041	27400.843
621.169	27465.353
621.297	27422.941
621.425	27507.863
621.553	27563.490
621.681	27636.922
621.809	27592.373
621.938	27663.000
622.066	27777.000
622.194	27718.824
622.322	27813.275
622.450	27914.471
622.578	27819.627
622.706	27911.902
622.834	27918.922
622.963	27994.647
623.091	27915.667
623.219	27952.235
623.347	28073.647
623.475	28041.922
623.603	28070.627
623.731	28099.255
623.859	28187.941
623.988	28151.588
624.116	28259.941
624.244	28297.431
624.372	28277.471
624.500	28289.059
624.628	28331.765
624.756	28336.157
624.884	28476.961
625.013	28574.569
625.141	28467.333
625.269	28400.137
625.397	28449.431
625.525	28566.353
625.653	28435.059
625.781	28597.059
625.909	28486.353
626.038	28462.412
626.166	28479.824
626.294	28498.333
626.422	28597.098
626.550	28638.431
626.678	28642.588
626.806	28633.020
626.934	28679.961
627.063	28701.627
627.191	28738.157
627.319	28853.431
627.447	28796.137
627.575	28870.510
627.703	28938.098
627.831	28951.961
627.959	28932.255
628.088	29031.294
628.216	29106.451
628.344	29000.843
628.472	29020.686
628.600	29159.922
628.728	29016.725
628.856	28980.451
628.984	28995.941
629.113	29007.529
629.241	28995.980
629.369	28958.765
629.497	29030.118
629.625	28925.078
629.753	28950.000
629.881	28971.098
630.009	28993.608
630.138	29053.627
630.266	29035.294
630.394	29211.216
630.522	29076.627
630.650	28964.588
630.778	28922.529
630.906	28904.941
631.034	28808.882
631.163	28898.392
631.291	28712.490
631.419	28756.549
631.547	28668.843
631.675	28571.569
631.803	28530.529
631.931	28522.255
632.059	28701.216
632.188	28578.667
632.316	28541.843
632.444	28563.039
632.572	28459.745
632.700	28484.745
632.828	28477.569
632.956	28318.118
633.084	28361.471
633.213	28435.804
633.341	28270.765
633.469	28332.745
633.597	28289.980
633.725	28201.843
633.853	28202.412
633.981	28153.078
634.109	28284.216
634.238	28099.725
634.366	28028.686
634.494	27999.588
634.622	28003.314
634.750	27935.784
634.878	27864.549
635.006	27800.059
635.134	27770.627
635.263	27898.392
635.391	27752.451
635.519	27719.000
635.647	27689.922
635.775	27655.039
635.903	27626.078
636.031	27553.882
636.159	27567.216
636.288	27477.549
636.416	27563.941
636.544	27496.804
636.672	27418.961
636.800	27439.549
636.928	27330.745
637.056	27482.039
637.184	27340.078
637.313	27442.137
637.441	27549.098
637.569	27622.275
637.697	27658.725
637.825	27597.216
637.953	27716.471
638.081	27747.412
638.209	27863.804
638.338	27851.804
638.466	28000.353
638.594	28035.137
638.722	28134.216
638.850	28284.392
638.978	28359.000
639.106	28336.196
639.234	28378.255
639.363	28479.608
639.491	28475.294
639.619	28654.824
639.747	28729.588
639.875	28710.902
640.003	28783.451
640.131	28927.294
640.259	28961.510
640.388	29071.157
640.516	29064.510
640.644	29092.275
640.772	29168.824
640.900	29097.824
641.028	29186.490
641.156	29103.667
641.284	29098.980
641.413	29259.431
641.541	29197.745
641.669	29111.588
641.797	29285.471
641.925	29202.098
642.053	29331.529
642.181	29121.843
642.309	29101.667
642.438	29198.843
642.566	29150.333
642.694	29264.157
642.822	29135.804
642.950	29072.686
643.078	29131.431
643.206	29124.608
643.334	29167.490
643.463	29183.039
643.591	29126.569
643.719	29233.216
643.847	29259.235
643.975	29252.902
644.103	29141.078
644.231	29295.255
644.359	29310.333
644.488	29271.471
644.616	29333.000
644.744	29324.176
644.872	29308.941
645.000	29427.216
645.128	29356.706
645.256	29343.314
645.384	29388.471
645.513	29350.059
645.641	29337.510
645.769	29411.510
645.897	29505.627
646.025	29497.980
646.153	29476.882
646.281	29537.176
646.409	29453.431
646.538	29490.863
646.666	29433.647
646.794	29496.471
646.922	29462.824
647.050	29392.490
647.178	29383.216
647.306	29528.353
647.434	29383.137
647.563	29294.765
647.691	29380.882
647.819	29371.549
647.947	29335.549
648.075	29300.176
648.203	29278.078
648.331	29244.922
648.459	29259.549
648.588	29226.961
648.716	29293.020
648.844	29237.275
648.972	29223.804
649.100	29274.647
649.228	29311.392
649.356	29343.333
649.484	29333.745
649.613	29402.941
649.741	29363.510
649.869	29394.863
649.997	29403.980
650.125	29422.294
650.253	29413.745
650.381	29400.471
650.509	29268.373
650.638	29241.510
650.766	29462.941
650.894	29304.588
651.022	29268.353
651.150	29242.392
651.278	29231.098
651.406	29228.314
651.534	29257.255
651.663	29312.157
651.791	29517.039
651.919	29389.667
652.047	29297.647
652.175	29406.824
652.303	29460.039
652.431	29466.745
652.559	29484.255
652.688	29476.275
652.816	29504.824
652.944	29373.275
653.072	29368.784
653.200	29388.588
653.328	29369.294
653.456	29362.353
653.584	29329.667
653.713	29413.196
653.841	29325.392
653.969	29367.569
654.097	29390.451
654.225	29372.941
654.353	29472.392
654.481	29412.059
654.609	29562.980
654.738	29555.294
654.866	29586.608
654.994	29621.686
655.122	29669.294
655.250	29727.529
655.378	29550.137
655.506	29653.392
655.634	29692.686
655.763	29494.078
655.891	29570.490
656.019	29477.039
656.147	29556.451
656.275	29569.216
656.403	29505.824
656.531	29385.765
656.659	29479.471
656.788	29574.392
656.916	29547.765
657.044	29564.294
657.172	29566.706
657.300	29736.431
657.428	29504.863
657.556	29535.824
657.684	29465.569
657.813	29570.353
657.941	29427.333
658.069	29459.118
658.197	29427.765
658.325	29467.647
658.453	29370.000
658.581	29230.137
658.709	29240.314
658.838	29399.706
658.966	29247.627
659.094	29270.725
659.222	29281.922
659.350	29219.529
659.478	29250.333
659.606	29332.196
659.734	29214.333
659.863	29143.902
659.991	29102.020
660.119	29134.235
660.247	29236.098
660.375	29076.431
660.503	29045.941
660.631	29089.020
660.759	28918.667
660.888	28890.588
661.016	28771.235
661.144	28845.176
661.272	28900.725
661.400	28807.373
661.528	28880.118
661.656	28827.961
661.784	28836.922
661.913	28866.902
662.041	29029.745
662.169	28932.118
662.297	29120.098
662.425	29012.020
662.553	29101.137
662.681	29084.686
662.809	29150.549
662.938	29111.706
663.066	29113.294
663.194	29125.745
663.322	29154.804
663.450	29246.039
663.578	29255.157
663.706	29508.157
663.834	29330.510
663.963	29398.980
664.091	29431.451
664.219	29384.686
664.347	29500.216
664.475	29581.824
664.603	29426.745
664.731	29439.255
664.859	29467.412
664.988	29532.980
665.116	29603.961
665.244	29703.137
665.372	29761.961
665.500	29821.157
665.628	29791.725
665.756	29795.157
665.884	29927.412
666.013	29967.765
666.141	30015.078
666.269	30052.353
666.397	30042.902
666.525	30040.824
666.653	30093.608
666.781	30255.569
666.909	30250.882
667.038	30348.510
667.166	30304.667
667.294	30332.471
667.422	30454.941
667.550	30480.647
667.678	30508.059
667.806	30610.588
667.934	30617.902
668.063	30638.882
668.191	30844.137
668.319	30883.392
668.447	30918.255
668.575	30959.059
668.703	30945.314
668.831	30909.176
668.959	30978.471
669.088	31210.196
669.216	31056.863
669.344	31134.941
669.472	31133.902
669.600	31159.529
669.728	31235.235
669.856	31105.824
669.984	31203.549
670.113	31067.196
670.241	31141.980
670.369	31153.098
670.497	31156.922
670.625	31096.588
670.753	31385.431
670.881	31429.157
671.009	31181.176
671.138	31198.745
671.266	31092.431
671.394	31097.020
671.522	31239.627
671.650	31221.353
671.778	31176.922
671.906	31171.549
672.034	31197.647
672.163	31097.000
672.291	31004.137
672.419	31177.804
672.547	31051.176
672.675	31087.627
672.803	31054.294
672.931	31026.529
673.059	31071.137
673.188	30937.216
673.316	30941.000
673.444	31025.431
673.572	31140.647
673.700	30886.176
673.828	30942.882
673.956	30895.176
674.084	30784.353
674.213	30850.549
674.341	30802.431
674.469	30729.235
674.597	30711.039
674.725	30799.216
674.853	30632.882
674.981	30718.078
675.109	30642.078
675.238	30591.941
675.366	30623.137
675.494	30594.039
675.622	30639.647
675.750	30682.882
675.878	30734.157
676.006	30585.255
676.134	30677.490
676.263	30633.980
676.391	30529.235
676.519	30514.353
676.647	30554.765
676.775	30546.765
676.903	30620.216
677.031	30543.490
677.159	30534.392
677.288	30671.686
677.416	30498.392
677.544	30483.647
677.672	30528.255
677.800	30535.314
677.928	30511.961
678.056	30548.725
678.184	30435.451
678.313	30578.137
678.441	30468.647
678.569	30666.471
678.697	30535.784
678.825	30490.373
678.953	30510.471
679.081	30520.451
679.209	30500.314
679.338	30529.824
679.466	30470.196
679.594	30483.608
679.722	30529.333
679.850	30523.471
679.978	30480.137
680.106	30543.157
680.234	30552.824
680.363	30611.706
680.491	30552.235
680.619	30759.294
680.747	30677.569
680.875	30741.490
681.003	30709.510
681.131	30723.843
681.259	30636.863
681.388	30682.137
681.516	30755.941
681.644	30623.020
