spectrometer_0_70nm_einzel_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:41:36
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
578.375	18235.667
578.503	18288.725
578.631	18259.294
578.759	18360.745
578.888	18546.941
579.016	18384.549
579.144	18391.137
579.272	18462.608
579.400	18485.137
579.528	18587.471
579.656	18641.529
579.784	18604.922
579.913	18649.745
580.041	18827.725
580.169	18727.706
580.297	18831.804
580.425	18919.490
580.553	18918.235
580.681	18980.412
580.809	19034.078
580.938	19013.667
581.066	19209.275
581.194	19188.020
581.322	19176.235
581.450	19320.961
581.578	19405.255
581.706	19424.588
581.834	19519.157
581.963	19532.588
582.091	19553.000
582.219	19634.078
582.347	19720.235
582.475	19730.529
582.603	19767.451
582.731	19921.235
582.859	19855.039
582.988	19872.255
583.116	19966.804
583.244	20020.137
583.372	20048.529
583.500	20077.608
583.628	20187.863
583.756	20174.275
583.884	20253.314
584.013	20399.490
584.141	20335.333
584.269	20420.471
584.397	20453.392
584.525	20489.549
584.653	20531.020
584.781	20554.980
584.909	20553.059
585.038	20574.588
585.166	20533.608
585.294	20644.549
585.422	20647.118
585.550	20642.431
585.678	20592.961
585.806	20692.941
585.934	20643.275
586.063	20708.902
586.191	20725.451
586.319	20691.569
586.447	20692.608
586.575	20721.863
586.703	20761.039
586.831	20676.216
586.959	20733.941
587.088	20657.039
587.216	20755.490
587.344	20725.059
587.472	20827.902
587.600	20643.843
587.728	20707.216
587.856	20568.627
587.984	20644.157
588.113	20790.608
588.241	20760.902
588.369	20823.353
588.497	20814.353
588.625	20753.608
588.753	20961.392
588.881	20834.078
589.009	20883.039
589.138	20887.098
589.266	20959.118
589.394	20978.157
589.522	21011.686
589.650	21095.235
589.778	21055.216
589.906	21122.020
590.034	21087.137
590.163	21093.137
590.291	21234.765
590.419	21143.392
590.547	21265.176
590.675	21242.588
590.803	21185.549
590.931	21237.941
591.059	21231.314
591.188	21227.510
591.316	21219.137
591.444	21263.275
591.572	21280.725
591.700	21220.392
591.828	21237.314
591.956	21288.275
592.084	21236.843
592.213	21233.471
592.341	21179.333
592.469	21224.980
592.597	21170.039
592.725	21105.922
592.853	21197.137
592.981	21118.059
593.109	21166.529
593.238	21085.176
593.366	21027.235
593.494	21012.824
593.622	20995.353
593.750	20978.196
593.878	21074.392
594.006	20908.686
594.134	20904.314
594.263	20991.510
594.391	20845.902
594.519	20851.902
594.647	20853.824
594.775	20772.922
594.903	20747.353
595.031	20748.431
595.159	20788.176
595.288	20722.765
595.416	20678.216
595.544	20735.392
595.672	20568.039
595.800	20666.902
595.928	20592.706
596.056	20543.039
596.184	20522.725
596.313	20627.176
596.441	20526.176
596.569	20595.059
596.697	20473.333
596.825	20407.353
596.953	20387.333
597.081	20415.314
597.209	20406.235
597.338	20466.078
597.466	20473.941
597.594	20453.843
597.722	20570.098
597.850	20559.216
597.978	20628.392
598.106	20684.431
598.234	20697.235
598.363	20651.569
598.491	20839.549
598.619	20717.549
598.747	20685.353
598.875	20829.667
599.003	20832.373
599.131	20885.863
599.259	20935.627
599.388	20965.216
599.516	21002.431
599.644	21185.745
599.772	21200.941
599.900	21188.255
600.028	21154.451
600.156	21281.490
600.284	21204.137
600.413	21272.451
600.541	21400.451
600.669	21522.706
600.797	21502.804
600.925	21459.980
601.053	21501.373
601.181	21570.882
601.309	21552.922
601.438	21564.745
601.566	21578.353
601.694	21568.235
601.822	21790.588
601.950	21506.686
602.078	21650.863
602.206	21698.863
602.334	21645.608
602.463	21658.745
602.591	21798.647
602.719	21755.412
602.847	21906.706
602.975	21746.373
603.103	21758.961
603.231	21779.529
603.359	21652.569
603.488	21758.078
603.616	21770.353
603.744	21811.098
603.872	21737.196
604.000	21767.784
604.128	21806.529
604.256	21743.686
604.384	21824.490
604.513	21876.294
604.641	21888.549
604.769	21966.235
604.897	21772.706
605.025	21714.863
605.153	21786.529
605.281	21815.333
605.409	21737.510
605.538	21736.843
605.666	21717.490
605.794	21774.196
605.922	21804.137
606.050	21708.529
606.178	21722.235
606.306	21715.784
606.434	21716.941
606.563	21715.863
606.691	21728.471
606.819	21725.902
606.947	21682.196
607.075	21676.980
607.203	21686.392
607.331	21680.235
607.459	21665.824
607.588	21681.667
607.716	21752.255
607.844	21784.922
607.972	21739.961
608.100	21629.451
608.228	21659.882
608.356	21604.882
608.484	21667.431
608.613	21618.745
608.741	21525.314
608.869	21574.529
608.997	21619.451
609.125	21602.078
609.253	21553.235
609.381	21593.686
609.509	21481.784
609.638	21521.529
609.766	21437.549
609.894	21456.569
610.022	21339.294
610.150	21460.961
610.278	21330.490
610.406	21361.549
610.534	21376.196
610.663	21323.118
610.791	21479.745
610.919	21340.765
611.047	21358.196
611.175	21279.098
611.303	21403.314
611.431	21286.882
611.559	21275.353
611.688	21257.157
611.816	21250.922
611.944	21212.431
612.072	21218.804
612.200	21299.686
612.328	21368.098
612.456	21215.078
612.584	21399.059
612.713	21223.333
612.841	21265.784
612.969	21199.882
613.097	21218.059
613.225	21190.353
613.353	21241.608
613.481	21190.784
613.609	21201.706
613.738	21217.490
613.866	21299.039
613.994	21239.059
614.122	21312.569
614.250	21286.216
614.378	21307.118
614.506	21273.471
614.634	21371.431
614.763	21373.137
614.891	21434.902
615.019	21433.804
615.147	21461.353
615.275	21445.667
615.403	21397.078
615.531	21435.255
615.659	21374.667
615.788	21407.314
615.916	21458.882
616.044	21396.039
616.172	21565.137
616.300	21376.451
616.428	21485.314
616.556	21438.941
616.684	21385.902
616.813	21445.608
616.941	21437.471
617.069	21428.627
617.197	21681.627
617.325	21464.647
617.453	21495.333
617.581	21587.529
617.709	21511.431
617.838	21604.294
617.966	21683.216
618.094	21613.627
618.222	21679.667
618.350	21758.451
618.478	21757.314
618.606	21891.941
618.734	21820.039
618.863	21895.255
618.991	21892.765
619.119	21980.137
619.247	21940.745
619.375	22017.941
619.503	22083.098
619.631	22222.667
619.759	22085.647
619.888	22132.137
620.016	22250.373
620.144	22374.255
620.272	22216.373
620.400	22408.863
620.528	22397.078
620.656	22524.451
620.784	22446.137
620.913	22517.882
621.041	22530.333
621.169	22602.157
621.297	22537.529
621.425	22634.588
621.553	22692.510
621.681	22728.706
621.809	22684.451
621.938	22764.765
622.066	22790.039
622.194	22732.392
622.322	22830.588
622.450	22760.216
622.578	22802.275
622.706	22825.706
622.834	22860.294
622.963	22981.529
623.091	22867.961
623.219	22897.196
623.347	22968.843
623.475	22887.020
623.603	22932.824
623.731	22967.353
623.859	23039.882
623.988	23142.020
624.116	23109.980
624.244	23173.784
624.372	23192.569
624.500	23260.490
624.628	23264.039
624.756	23247.784
624.884	23386.843
625.013	23488.745
625.141	23441.471
625.269	23342.490
625.397	23398.353
625.525	23488.941
625.653	23367.137
625.781	23445.098
625.909	23332.529
626.038	23414.235
626.166	23467.804
626.294	23390.510
626.422	23416.314
626.550	23508.118
626.678	23488.686
626.806	23460.176
626.934	23585.647
627.063	23649.098
627.191	23673.863
627.319	23678.373
627.447	23712.431
627.575	23629.098
627.703	23729.745
627.831	23818.510
627.959	23765.902
628.088	23812.078
628.216	23909.706
628.344	23818.294
628.472	23824.098
628.600	23988.725
628.728	23807.275
628.856	23810.000
628.984	23832.882
629.113	23877.353
629.241	23842.176
629.369	23814.667
629.497	23850.373
629.625	23851.882
629.753	23842.078
629.881	23871.569
630.009	23921.039
630.138	23848.824
630.266	23879.039
630.394	23950.922
630.522	23944.667
630.650	23806.686
630.778	23714.137
630.906	23721.686
631.034	23646.176
631.163	23748.098
631.291	23705.745
631.419	23584.647
631.547	23503.039
631.675	23472.235
631.803	23496.882
631.931	23525.961
632.059	23616.686
632.188	23464.961
632.316	23449.059
632.444	23557.824
632.572	23494.608
632.700	23481.706
632.828	23531.863
632.956	23376.725
633.084	23446.902
633.213	23339.294
633.341	23327.176
633.469	23314.490
633.597	23324.529
633.725	23329.176
633.853	23354.647
633.981	23271.020
634.109	23439.725
634.238	23185.804
634.366	23230.314
634.494	23276.922
634.622	23141.549
634.750	23194.000
634.878	23170.275
635.006	23145.627
635.134	23068.412
635.263	23191.098
635.391	23021.353
635.519	23045.941
635.647	23054.216
635.775	22946.216
635.903	22960.176
636.031	22859.255
636.159	22898.078
636.288	22836.098
636.416	22788.882
636.544	22788.137
636.672	22711.765
636.800	22764.784
636.928	22719.451
637.056	22885.745
637.184	22734.255
637.313	22795.647
637.441	22799.941
637.569	23017.196
637.697	22961.725
637.825	23059.765
637.953	23072.314
638.081	23089.549
638.209	23247.118
638.338	23313.647
638.466	23384.176
638.594	23437.686
638.722	23477.510
638.850	23624.020
638.978	23564.294
639.106	23627.176
639.234	23745.000
639.363	23825.157
639.491	23907.843
639.619	24021.392
639.747	24080.824
639.875	24146.686
640.003	24215.784
640.131	24304.569
640.259	24324.804
640.388	24400.137
640.516	24389.020
640.644	24476.196
640.772	24520.412
640.900	24515.255
641.028	24488.510
641.156	24482.529
641.284	24449.353
641.413	24560.471
641.541	24587.647
641.669	24516.529
641.797	24654.667
641.925	24627.471
642.053	24801.176
642.181	24715.922
642.309	24652.529
642.438	24748.941
642.566	24762.784
642.694	24865.059
642.822	24698.471
642.950	24760.608
643.078	24871.686
643.206	24797.157
643.334	24866.196
643.463	24849.333
643.591	24821.647
643.719	24936.706
643.847	24891.627
643.975	24938.431
644.103	24859.647
644.231	24899.216
644.359	24876.412
644.488	25008.882
644.616	25009.843
644.744	25111.745
644.872	25073.824
645.000	25198.804
645.128	25076.020
645.256	25102.706
645.384	25098.941
645.513	25128.137
645.641	25155.412
645.769	25109.686
645.897	25245.118
646.025	25238.412
646.153	25193.431
646.281	25228.451
646.409	25270.039
646.538	25283.843
646.666	25298.549
646.794	25314.471
646.922	25192.353
647.050	25283.294
647.178	25210.235
647.306	25448.176
647.434	25290.843
647.563	25289.902
647.691	25216.451
647.819	25265.529
647.947	25164.667
648.075	25234.373
648.203	25314.627
648.331	25250.980
648.459	25245.863
648.588	25212.333
648.716	25335.118
648.844	25265.294
648.972	25365.784
649.100	25387.529
649.228	25433.333
649.356	25517.549
649.484	25355.961
649.613	25453.549
649.741	25394.980
649.869	25457.569
649.997	25508.333
650.125	25500.392
650.253	25507.000
650.381	25509.843
650.509	25480.275
650.638	25445.608
650.766	25677.980
650.894	25553.098
651.022	25494.118
651.150	25600.686
651.278	25621.765
651.406	25599.863
651.534	25609.843
651.663	25594.078
651.791	25859.255
651.919	25673.667
652.047	25658.275
652.175	25781.137
652.303	25769.667
652.431	25784.647
652.559	25886.980
652.688	25886.627
652.816	25924.569
652.944	25858.510
653.072	25825.000
653.200	25922.373
653.328	25930.098
653.456	25891.882
653.584	25979.686
653.713	25918.627
653.841	25956.216
653.969	25945.627
654.097	25958.314
654.225	25989.412
654.353	26070.333
654.481	26070.922
654.609	26190.941
654.738	26141.922
654.866	26144.843
654.994	26265.275
655.122	26317.824
655.250	26376.608
655.378	26264.353
655.506	26316.078
655.634	26442.902
655.763	26245.137
655.891	26264.882
656.019	26280.980
656.147	26263.961
656.275	26324.118
656.403	26385.745
656.531	26274.000
656.659	26322.431
656.788	26361.510
656.916	26327.431
657.044	26352.941
657.172	26451.333
657.300	26521.647
657.428	26338.510
657.556	26403.843
657.684	26402.392
657.813	26434.902
657.941	26333.725
658.069	26261.843
658.197	26252.941
658.325	26355.725
658.453	26219.353
658.581	26262.294
658.709	26229.843
658.838	26296.569
658.966	26222.647
659.094	26240.255
659.222	26165.765
659.350	26156.549
659.478	26212.431
659.606	26181.020
659.734	26214.804
659.863	26158.000
659.991	26150.745
660.119	26128.078
660.247	26238.137
660.375	26119.863
660.503	26105.922
660.631	26160.157
660.759	26069.176
660.888	26048.431
661.016	26023.392
661.144	26080.647
661.272	26176.824
661.400	26097.784
661.528	26164.431
661.656	26140.529
661.784	26080.569
661.913	26153.314
662.041	26307.510
662.169	26258.706
662.297	26384.157
662.425	26304.980
662.553	26473.118
662.681	26381.882
662.809	26510.059
662.938	26415.941
663.066	26517.451
663.194	26478.725
663.322	26538.627
663.450	26628.373
663.578	26668.647
663.706	26856.157
663.834	26725.078
663.963	26707.490
664.091	26735.922
664.219	26720.588
664.347	26880.098
664.475	26984.078
664.603	26894.588
664.731	26878.765
664.859	27026.569
664.988	27034.627
665.116	27116.686
665.244	27195.431
665.372	27259.216
665.500	27339.647
665.628	27268.000
665.756	27382.706
665.884	27441.627
666.013	27494.176
666.141	27516.961
666.269	27517.118
666.397	27636.549
666.525	27675.667
666.653	27705.000
666.781	27847.647
666.909	27798.843
667.038	27908.137
667.166	27888.627
667.294	27932.275
667.422	27999.863
667.550	28067.980
667.678	28087.941
667.806	28170.000
667.934	28207.353
668.063	28235.333
668.191	28379.412
668.319	28464.804
668.447	28516.039
668.575	28487.863
668.703	28541.529
668.831	28594.510
668.959	28578.353
669.088	28674.098
669.216	28681.569
669.344	28785.314
669.472	28755.529
669.600	28787.196
669.728	28817.804
669.856	28804.627
669.984	28818.000
670.113	28777.549
670.241	28892.039
670.369	28917.157
670.497	28880.039
670.625	28877.216
670.753	29118.157
670.881	29174.275
671.009	28964.294
671.138	28863.529
671.266	28937.039
671.394	28865.902
671.522	29021.157
671.650	28857.510
671.778	28997.902
671.906	28958.098
672.034	29050.647
672.163	28907.549
672.291	28946.510
672.419	29048.451
672.547	29054.941
672.675	28981.706
672.803	28989.275
672.931	28948.392
673.059	28899.725
673.188	28852.529
673.316	28775.745
673.444	28919.000
673.572	29025.863
673.700	28836.333
673.828	28765.392
673.956	28753.039
674.084	28764.098
674.213	28844.078
674.341	28821.667
674.469	28758.392
674.597	28734.902
674.725	28819.294
674.853	28645.098
674.981	28642.412
675.109	28696.176
675.238	28692.392
675.366	28741.941
675.494	28711.765
675.622	28719.882
675.750	28820.686
675.878	28742.706
676.006	28814.294
676.134	28786.235
676.263	28736.471
676.391	28827.549
676.519	28720.922
676.647	28767.745
676.775	28796.824
676.903	28844.706
677.031	28783.000
677.159	28752.922
677.288	28902.706
677.416	28710.275
677.544	28729.745
677.672	28779.039
677.800	28751.686
677.928	28754.529
678.056	28750.843
678.184	28815.549
678.313	28898.196
678.441	28799.000
678.569	29022.882
678.697	28730.588
678.825	28733.882
678.953	28840.667
679.081	28787.333
679.209	28719.667
679.338	28793.216
679.466	28785.804
679.594	28734.373
679.722	28761.569
679.850	28721.824
679.978	28774.392
680.106	28722.235
680.234	28754.431
680.363	28854.373
680.491	28824.588
680.619	29069.216
680.747	29009.020
680.875	28982.902
681.003	28923.078
681.131	28967.373
681.259	28959.784
681.388	28991.137
681.516	29111.980
681.644	28930.196
