spectrometer_0_40nm_hybrid_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:49:29
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
533.531	10680.784
533.659	10677.902
533.788	10693.314
533.916	10705.549
534.044	10735.059
534.172	10806.235
534.300	10790.137
534.428	10758.961
534.556	10978.510
534.684	10834.373
534.813	10813.020
534.941	10811.824
535.069	10827.804
535.197	10800.902
535.325	10843.275
535.453	10821.412
535.581	10949.961
535.709	10865.667
535.838	10873.843
535.966	10903.549
536.094	10864.490
536.222	10953.373
536.350	10917.176
536.478	10900.980
536.606	10996.784
536.734	10954.686
536.863	10992.098
536.991	10996.294
537.119	11024.608
537.247	10975.137
537.375	11136.686
537.503	10994.451
537.631	10997.275
537.759	11065.118
537.888	11020.961
538.016	11219.176
538.144	11138.706
538.272	11084.804
538.400	11167.255
538.528	11072.882
538.656	11182.980
538.784	11170.118
538.913	11259.216
539.041	11222.824
539.169	11213.765
539.297	11270.608
539.425	11359.529
539.553	11303.275
539.681	11371.353
539.809	11379.157
539.938	11372.137
540.066	11425.745
540.194	11440.569
540.322	11575.157
540.450	11577.255
540.578	11541.314
540.706	11570.588
540.834	11627.902
540.963	11732.765
541.091	11679.725
541.219	11670.255
541.347	11797.471
541.475	11750.000
541.603	11775.941
541.731	11770.176
541.859	11793.333
541.988	11791.431
542.116	11964.039
542.244	11839.941
542.372	12009.078
542.500	11805.765
542.628	11952.020
542.756	11873.902
542.884	11901.392
543.013	11915.118
543.141	11991.647
543.269	11867.588
543.397	11814.118
543.525	11828.373
543.653	11914.137
543.781	11819.373
543.909	11812.118
544.038	11870.667
544.166	11833.255
544.294	11908.490
544.422	11723.667
544.550	11767.235
544.678	11759.745
544.806	11674.627
544.934	11653.000
545.063	11652.569
545.191	11747.412
545.319	11632.078
545.447	11542.510
545.575	11543.490
545.703	11520.608
545.831	11557.294
545.959	11507.588
546.088	11555.078
546.216	11470.745
546.344	11448.784
546.472	11646.588
546.600	11479.510
546.728	11443.765
546.856	11489.451
546.984	11497.784
547.113	11624.020
547.241	11594.020
547.369	11672.843
547.497	11619.941
547.625	11628.647
547.753	11683.157
547.881	11600.039
548.009	11615.196
548.138	11635.745
548.266	11590.373
548.394	11673.176
548.522	11587.588
548.650	11737.843
548.778	11681.431
548.906	11605.235
549.034	11714.039
549.163	11614.412
549.291	11616.745
549.419	11707.118
549.547	11955.627
549.675	11866.314
549.803	11943.804
549.931	11955.392
550.059	12080.961
550.188	12184.549
550.316	12236.255
550.444	12311.471
550.572	12298.294
550.700	12400.235
550.828	12524.000
550.956	12519.510
551.084	12607.824
551.213	12554.157
551.341	12641.510
551.469	12649.059
551.597	12709.745
551.725	12740.529
551.853	12744.157
551.981	12780.255
552.109	12748.765
552.238	12837.765
552.366	12795.588
552.494	12797.000
552.622	12789.549
552.750	12860.902
552.878	12822.176
553.006	12894.647
553.134	12886.588
553.263	12894.608
553.391	12914.961
553.519	13030.824
553.647	12940.529
553.775	12917.098
553.903	13076.137
554.031	13009.176
554.159	12934.961
554.288	12999.588
554.416	12986.863
554.544	13075.549
554.672	13034.882
554.800	13006.608
554.928	12980.490
555.056	12996.451
555.184	12981.314
555.313	12983.078
555.441	12958.451
555.569	12970.529
555.697	13061.353
555.825	12993.980
555.953	12966.588
556.081	12944.980
556.209	13006.275
556.338	13014.569
556.466	13147.922
556.594	13019.824
556.722	13037.510
556.850	13082.235
556.978	12936.863
557.106	12917.745
557.234	13007.882
557.363	13046.176
557.491	12984.059
557.619	12954.490
557.747	13014.843
557.875	12908.412
558.003	12999.137
558.131	12978.745
558.259	13006.471
558.388	12964.039
558.516	12981.196
558.644	12981.490
558.772	13023.451
558.900	12969.647
559.028	12941.667
559.156	12976.373
559.284	12985.941
559.413	12999.902
559.541	12983.431
559.669	13005.765
559.797	13085.706
559.925	12993.608
560.053	13050.627
560.181	12994.608
560.309	13034.196
560.438	12993.725
560.566	13029.294
560.694	12990.961
560.822	13143.686
560.950	13008.569
561.078	13015.529
561.206	13175.118
561.334	12996.902
561.463	12983.784
561.591	13094.588
561.719	12999.510
561.847	13011.843
561.975	12944.608
562.103	13009.275
562.231	13000.745
562.359	12899.255
562.488	13047.294
562.616	12986.392
562.744	13021.216
562.872	13038.725
563.000	12983.569
563.128	13011.137
563.256	13025.039
563.384	13182.471
563.513	13011.980
563.641	13075.490
563.769	13118.314
563.897	13101.549
564.025	13136.196
564.153	13095.843
564.281	13233.451
564.409	13166.686
564.538	13166.392
564.666	13234.824
564.794	13301.020
564.922	13269.667
565.050	13395.961
565.178	13257.686
565.306	13347.412
565.434	13315.137
565.563	13477.824
565.691	13368.902
565.819	13539.510
565.947	13369.804
566.075	13400.235
566.203	13450.333
566.331	13383.922
566.459	14159.118
566.588	13511.412
566.716	13494.216
566.844	13505.784
566.972	13541.804
567.100	13552.373
567.228	13638.471
567.356	13687.549
567.484	13616.569
567.613	13692.373
567.741	13738.471
567.869	13681.020
567.997	13704.941
568.125	13771.824
568.253	13919.000
568.381	13767.451
568.509	13819.059
568.638	13833.941
568.766	13871.078
568.894	13896.294
569.022	13827.412
569.150	13933.137
569.278	13855.647
569.406	14035.314
569.534	13967.765
569.663	13884.451
569.791	13891.608
569.919	13916.902
570.047	14115.118
570.175	13899.137
570.303	13913.588
570.431	13948.863
570.559	13971.255
570.688	14166.510
570.816	13988.961
570.944	14051.314
571.072	13943.118
571.200	13941.765
571.328	13983.784
571.456	14018.549
571.584	13980.941
571.713	13996.235
571.841	14005.569
571.969	14136.686
572.097	14130.314
572.225	13906.275
572.353	13960.020
572.481	13882.863
572.609	13954.059
572.738	13889.412
572.866	13851.804
572.994	13906.471
573.122	13851.373
573.250	13907.216
573.378	13893.765
573.506	13843.627
573.634	13916.627
573.763	13833.686
573.891	13856.941
574.019	13861.275
574.147	13797.647
574.275	13873.451
574.403	13851.020
574.531	13760.235
574.659	13766.941
574.788	13808.725
574.916	13957.294
575.044	13792.549
575.172	13792.941
575.300	13746.902
575.428	13714.392
575.556	13777.980
575.684	13807.961
575.813	13788.627
575.941	13809.255
576.069	13748.941
576.197	13848.980
576.325	13758.980
576.453	13839.314
576.581	13765.098
576.709	13772.843
576.838	13897.275
576.966	13990.098
577.094	14054.294
577.222	13950.902
577.350	13915.549
577.478	14056.431
577.606	14018.922
577.734	14075.804
577.863	14156.608
577.991	14214.078
578.119	14294.980
578.247	14287.980
578.375	14401.882
578.503	14366.902
578.631	14374.647
578.759	14407.157
578.888	14571.039
579.016	14372.686
579.144	14405.216
579.272	14418.137
579.400	14496.608
579.528	14488.980
579.656	14592.608
579.784	14466.863
579.913	14610.784
580.041	14758.824
580.169	14627.235
580.297	14738.431
580.425	14721.804
580.553	14765.529
580.681	14804.529
580.809	14803.078
580.938	14893.216
581.066	14970.020
581.194	14953.627
581.322	14990.824
581.450	15067.686
581.578	15133.922
581.706	15119.294
581.834	15130.020
581.963	15166.314
582.091	15127.804
582.219	15266.922
582.347	15283.490
582.475	15262.451
582.603	15334.725
582.731	15346.824
582.859	15328.333
582.988	15394.392
583.116	15392.020
583.244	15473.961
583.372	15492.667
583.500	15526.588
583.628	15589.373
583.756	15585.373
583.884	15573.137
584.013	15733.490
584.141	15607.078
584.269	15677.961
584.397	15765.863
584.525	15697.020
584.653	15796.451
584.781	15790.510
584.909	15785.451
585.038	15785.490
585.166	15780.333
585.294	15832.176
585.422	15798.235
585.550	15852.098
585.678	15809.667
585.806	15871.961
585.934	15837.529
586.063	15845.706
586.191	15836.706
586.319	15867.412
586.447	15837.647
586.575	15766.373
586.703	15856.118
586.831	15741.667
586.959	15822.196
587.088	15727.059
587.216	15730.314
587.344	15727.157
587.472	15859.471
587.600	15638.804
587.728	15645.784
587.856	15636.078
587.984	15661.980
588.113	15792.529
588.241	15756.549
588.369	15841.137
588.497	15758.118
588.625	15729.000
588.753	15912.412
588.881	15787.608
589.009	15799.510
589.138	15837.451
589.266	15770.667
589.394	15843.627
589.522	15853.059
589.650	15962.451
589.778	15935.176
589.906	16017.333
590.034	15941.157
590.163	15974.255
590.291	15989.118
590.419	15952.745
590.547	16001.490
590.675	16002.510
590.803	16002.216
590.931	15941.765
591.059	15921.176
591.188	15880.039
591.316	15862.647
591.444	15869.314
591.572	15883.510
591.700	15885.373
591.828	15901.529
591.956	15880.255
592.084	15901.353
592.213	15908.902
592.341	15886.118
592.469	15852.922
592.597	15807.412
592.725	15766.118
592.853	15800.529
592.981	15780.627
593.109	15787.902
593.238	15664.882
593.366	15638.255
593.494	15631.549
593.622	15628.667
593.750	15589.078
593.878	15568.686
594.006	15494.000
594.134	15529.588
594.263	15565.647
594.391	15397.510
594.519	15456.039
594.647	15432.510
594.775	15336.706
594.903	15317.627
595.031	15394.804
595.159	15278.569
595.288	15265.588
595.416	15231.824
595.544	15225.765
595.672	15129.118
595.800	15242.275
595.928	15089.961
596.056	15062.353
596.184	15020.784
596.313	15161.196
596.441	15037.255
596.569	15052.529
596.697	14931.667
596.825	14946.765
596.953	14901.980
597.081	14890.549
597.209	14854.627
597.338	14867.314
597.466	14837.863
597.594	14861.686
597.722	15031.784
597.850	14965.569
597.978	15014.804
598.106	15027.510
598.234	15033.137
598.363	14910.255
598.491	15098.196
598.619	14928.118
598.747	14970.961
598.875	15091.471
599.003	15064.941
599.131	15089.275
599.259	15122.333
599.388	15074.000
599.516	15134.941
599.644	15273.882
599.772	15286.000
599.900	15210.059
600.028	15195.451
600.156	15363.216
600.284	15196.980
600.413	15295.824
600.541	15355.118
600.669	15383.471
600.797	15309.549
600.925	15386.431
601.053	15407.667
601.181	15436.196
601.309	15367.275
601.438	15419.510
601.566	15355.980
601.694	15344.569
601.822	15538.157
601.950	15304.294
602.078	15322.784
602.206	15430.039
602.334	15357.020
602.463	15320.549
602.591	15348.490
602.719	15302.804
602.847	15486.922
602.975	15294.078
603.103	15320.078
603.231	15310.627
603.359	15327.137
603.488	15361.549
603.616	15280.765
603.744	15263.118
603.872	15277.745
604.000	15234.765
604.128	15288.706
604.256	15281.333
604.384	15282.176
604.513	15306.196
604.641	15337.353
604.769	15338.922
604.897	15244.078
605.025	15169.941
605.153	15221.431
605.281	15270.922
605.409	15150.529
605.538	15147.490
605.666	15157.922
605.794	15128.882
605.922	15177.314
606.050	15097.686
606.178	15113.176
606.306	15063.824
606.434	15114.039
606.563	15135.941
606.691	15039.412
606.819	15078.843
606.947	14988.157
607.075	15016.412
607.203	14953.176
607.331	14923.039
607.459	14963.627
607.588	14928.647
607.716	14946.569
607.844	14906.451
607.972	14966.314
608.100	14857.235
608.228	14825.059
608.356	14843.078
608.484	14804.745
608.613	14798.471
608.741	14712.863
608.869	14702.510
608.997	14768.745
609.125	14748.471
609.253	14694.686
609.381	14607.529
609.509	14596.137
609.638	14584.275
609.766	14569.824
609.894	14607.118
610.022	14514.490
610.150	14643.176
610.278	14479.373
610.406	14471.627
610.534	14463.353
610.663	14396.314
610.791	14543.686
610.919	14349.647
611.047	14386.216
611.175	14287.333
611.303	14254.549
611.431	14323.667
611.559	14280.471
611.688	14257.451
611.816	14211.510
611.944	14228.020
612.072	14163.706
612.200	14190.843
612.328	14250.980
612.456	14123.412
612.584	14333.176
612.713	14164.863
612.841	14160.922
612.969	14132.490
613.097	14134.941
613.225	14097.863
613.353	14103.020
613.481	14111.902
613.609	14077.392
613.738	14031.510
613.866	14102.392
613.994	14090.490
614.122	14046.000
614.250	14009.902
614.378	14047.980
614.506	14034.471
614.634	14055.569
614.763	14057.118
614.891	14030.902
615.019	14056.314
615.147	14060.922
615.275	14005.255
615.403	14050.039
615.531	13997.196
615.659	14034.843
615.788	13950.569
615.916	14053.176
616.044	13953.647
616.172	14125.882
616.300	13939.510
616.428	14046.804
616.556	13916.961
616.684	13913.980
616.813	13938.745
616.941	13918.706
617.069	13901.902
617.197	14118.667
617.325	13974.255
617.453	13950.686
617.581	13954.569
617.709	13892.314
617.838	13953.569
617.966	13965.314
618.094	13949.529
618.222	14012.824
618.350	14013.235
618.478	13979.980
618.606	14097.333
618.734	14047.353
618.863	14092.725
618.991	14031.471
619.119	14125.863
619.247	14066.608
619.375	14131.686
619.503	14159.078
619.631	14242.549
619.759	14111.118
619.888	14163.235
620.016	14222.725
620.144	14236.941
620.272	14147.882
620.400	14218.157
620.528	14177.549
620.656	14331.078
620.784	14247.275
620.913	14244.765
621.041	14313.569
621.169	14335.627
621.297	14263.039
621.425	14350.314
621.553	14297.020
621.681	14388.667
621.809	14387.922
621.938	14328.824
622.066	14371.490
622.194	14265.157
622.322	14370.902
622.450	14366.118
622.578	14326.765
622.706	14320.549
622.834	14356.569
622.963	14344.059
623.091	14366.490
623.219	14359.216
623.347	14427.196
623.475	14410.980
623.603	14356.373
623.731	14384.804
623.859	14399.412
623.988	14432.333
624.116	14411.451
624.244	14498.667
624.372	14443.686
624.500	14450.431
624.628	14517.392
624.756	14529.667
624.884	14574.392
625.013	14691.255
625.141	14543.510
625.269	14492.373
625.397	14603.098
625.525	14659.098
625.653	14463.216
625.781	14611.373
625.909	14506.980
626.038	14541.745
626.166	14486.667
626.294	14454.020
626.422	14534.255
626.550	14519.745
626.678	14526.725
626.806	14540.333
626.934	14618.118
627.063	14611.667
627.191	14585.922
627.319	14627.216
627.447	14577.235
627.575	14633.902
627.703	14607.412
627.831	14669.157
627.959	14634.725
628.088	14741.863
628.216	14785.294
628.344	14669.529
628.472	14703.078
628.600	14814.314
628.728	14666.902
628.856	14608.275
628.984	14629.608
629.113	14657.843
629.241	14636.569
629.369	14590.333
629.497	14663.490
629.625	14636.745
629.753	14604.647
629.881	14591.412
630.009	14601.647
630.138	14637.510
630.266	14643.490
630.394	14827.667
630.522	14772.373
630.650	14621.863
630.778	14571.961
630.906	14555.706
631.034	14464.725
631.163	14540.235
631.291	14510.941
631.419	14444.490
631.547	14350.980
631.675	14367.922
631.803	14280.765
631.931	14388.451
632.059	14416.471
632.188	14303.275
632.316	14292.784
632.444	14379.490
632.572	14308.078
632.700	14345.216
632.828	14280.294
632.956	14221.000
633.084	14222.824
633.213	14260.255
633.341	14222.392
633.469	14216.843
633.597	14220.020
633.725	14148.706
633.853	14262.882
633.981	14231.235
634.109	14414.784
634.238	14202.490
634.366	14150.412
634.494	14135.098
634.622	14151.569
634.750	14095.216
634.878	14104.549
635.006	14072.000
635.134	14026.431
635.263	14162.824
635.391	14051.863
635.519	14004.588
635.647	13997.882
635.775	14076.000
635.903	14065.647
636.031	13916.039
636.159	13903.490
636.288	13887.157
636.416	13867.627
636.544	13820.961
636.672	13795.333
636.800	13865.176
636.928	13822.902
637.056	13886.667
637.184	13760.922
637.313	13794.549
637.441	13821.725
637.569	13936.980
637.697	13919.784
637.825	13902.235
637.953	13947.588
638.081	13978.647
638.209	14088.569
638.338	14123.745
638.466	14148.784
638.594	14190.059
638.722	14170.608
638.850	14332.588
638.978	14291.333
639.106	14291.098
639.234	14355.667
639.363	14332.000
639.491	14383.196
639.619	14541.039
639.747	14551.902
639.875	14564.176
640.003	14655.078
640.131	14629.373
640.259	14639.275
640.388	14754.686
640.516	14718.980
640.644	14737.078
640.772	14835.216
640.900	14825.941
641.028	14717.216
641.156	14774.039
641.284	14748.745
641.413	14966.333
641.541	14823.078
641.669	14854.922
641.797	14896.373
641.925	14851.941
642.053	14964.176
642.181	14893.667
642.309	14812.118
642.438	14883.020
642.566	14858.000
642.694	14973.471
642.822	14786.294
642.950	14804.980
643.078	14895.843
643.206	14828.549
643.334	14854.431
643.463	14904.961
643.591	14831.020
643.719	14882.059
643.847	14894.824
643.975	14900.000
644.103	14856.941
644.231	14904.157
644.359	14900.608
644.488	14879.314
644.616	14953.588
644.744	14967.412
644.872	14932.706
645.000	15061.471
645.128	14963.784
645.256	14979.627
645.384	15034.510
645.513	15009.647
645.641	14961.451
645.769	14985.275
645.897	15067.686
646.025	15047.941
646.153	15005.471
646.281	15029.647
646.409	15013.667
646.538	15053.176
646.666	14969.863
646.794	14958.412
646.922	14947.078
647.050	14969.529
647.178	14975.784
647.306	15176.667
647.434	15008.333
647.563	14858.176
647.691	14912.216
647.819	14964.255
647.947	14830.980
648.075	14807.176
648.203	14837.549
648.331	14795.490
648.459	14769.373
648.588	14755.098
648.716	14900.255
648.844	14808.765
648.972	14785.255
649.100	14802.039
649.228	14827.882
649.356	14846.275
649.484	14736.863
649.613	14828.941
649.741	14775.765
649.869	14795.294
649.997	14832.529
650.125	14821.451
650.253	14823.529
650.381	14789.765
650.509	14734.549
650.638	14738.745
650.766	14877.765
650.894	14725.255
651.022	14731.941
651.150	14781.706
651.278	14796.745
651.406	14796.431
651.534	14768.941
651.663	14740.569
651.791	14983.549
651.919	14754.118
652.047	14728.255
652.175	14807.706
652.303	14712.078
652.431	14731.784
652.559	14779.980
652.688	14702.431
652.816	14826.882
652.944	14686.882
653.072	14678.314
653.200	14752.431
653.328	14724.412
653.456	14620.118
653.584	14731.333
653.713	14670.490
653.841	14611.745
653.969	14622.608
654.097	14615.941
654.225	14631.412
654.353	14672.196
654.481	14674.902
654.609	14727.255
654.738	14732.902
654.866	14672.098
654.994	14734.843
655.122	14716.294
655.250	14771.608
655.378	14593.000
655.506	14667.314
655.634	14679.529
655.763	14520.725
655.891	14516.255
656.019	14519.235
656.147	14473.941
656.275	14519.137
656.403	14527.510
656.531	14408.549
656.659	14458.333
656.788	14466.373
656.916	14473.353
657.044	14431.373
657.172	14422.549
657.300	14567.745
657.428	14417.020
657.556	14464.353
657.684	14434.647
657.813	14380.647
657.941	14279.196
658.069	14286.569
658.197	14287.314
658.325	14302.980
658.453	14218.275
658.581	14156.745
658.709	14098.941
658.838	14135.608
658.966	14089.745
659.094	14115.784
659.222	14035.765
659.350	13968.255
659.478	14024.510
659.606	13998.627
659.734	13951.216
659.863	13806.647
659.991	13774.510
660.119	13808.549
660.247	13936.333
660.375	13691.392
660.503	13727.627
660.631	13775.235
660.759	13660.804
660.888	13682.235
661.016	13609.137
661.144	13596.118
661.272	13567.373
661.400	13561.961
661.528	13543.412
661.656	13481.686
661.784	13461.353
661.913	13421.980
662.041	13517.353
662.169	13447.333
662.297	13531.000
662.425	13496.039
662.553	13600.176
662.681	13378.686
662.809	13517.078
662.938	13397.157
663.066	13431.490
663.194	13402.471
663.322	13435.275
663.450	13421.510
663.578	13422.902
663.706	13580.843
663.834	13390.843
663.963	13314.843
664.091	13407.314
664.219	13350.745
664.347	13462.353
664.475	13463.333
664.603	13265.647
664.731	13278.255
664.859	13303.059
664.988	13290.843
665.116	13251.961
665.244	13297.157
665.372	13328.000
665.500	13366.627
665.628	13275.294
665.756	13313.588
665.884	13276.020
666.013	13270.333
666.141	13295.078
666.269	13305.235
666.397	13273.412
666.525	13250.510
666.653	13269.569
666.781	13338.471
666.909	13293.157
667.038	13347.392
667.166	13287.647
667.294	13281.235
667.422	13242.255
667.550	13311.471
667.678	13225.333
667.806	13224.412
667.934	13248.804
668.063	13227.529
668.191	13265.980
668.319	13335.255
668.447	13259.745
668.575	13254.059
668.703	13269.294
668.831	13218.863
668.959	13248.882
669.088	13360.157
669.216	13205.098
669.344	13227.863
669.472	13201.451
669.600	13169.941
669.728	13211.549
669.856	13121.980
669.984	13136.843
670.113	13031.373
670.241	13013.647
670.369	13047.176
670.497	13025.824
670.625	13001.118
670.753	13182.373
670.881	13183.412
671.009	13003.020
671.138	12980.706
671.266	12917.980
671.394	12951.627
671.522	12957.569
671.650	12820.922
671.778	12794.392
671.906	12800.392
672.034	12812.275
672.163	12713.471
672.291	12749.353
672.419	12752.588
672.547	12676.824
672.675	12603.373
672.803	12631.961
672.931	12535.980
673.059	12525.706
673.188	12457.471
673.316	12436.020
673.444	12463.529
673.572	12539.706
673.700	12339.980
673.828	12472.961
673.956	12373.451
674.084	12310.412
674.213	12336.118
674.341	12249.863
674.469	12229.784
674.597	12197.706
674.725	12263.118
674.853	12096.725
674.981	12159.294
675.109	12117.098
675.238	12022.412
675.366	12022.471
675.494	11991.980
675.622	12029.020
675.750	12048.922
675.878	11965.255
676.006	11986.490
676.134	11938.725
676.263	11903.647
676.391	11909.745
676.519	11789.451
676.647	11884.412
676.775	11787.608
676.903	11930.725
677.031	11748.569
677.159	11765.059
677.288	11923.765
677.416	11731.843
677.544	11682.510
677.672	11709.353
677.800	11671.843
677.928	11697.961
678.056	11739.353
678.184	11698.137
678.313	11765.471
678.441	11605.059
678.569	11819.314
678.697	11636.176
678.825	11571.922
678.953	11585.784
679.081	11547.078
679.209	11574.765
679.338	11589.118
679.466	11489.353
679.594	11509.275
679.722	11531.157
679.850	11449.216
679.978	11521.725
680.106	11454.725
680.234	11473.843
680.363	11538.843
680.491	11503.529
680.619	11682.431
680.747	11523.000
680.875	11543.647
681.003	11532.078
681.131	11541.412
681.259	11495.941
681.388	11484.157
681.516	11655.588
