spectrometer_90_20nm_hybrid_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:44:15
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
502.397	7836.157
502.525	7732.608
502.653	7846.843
502.781	7843.255
502.910	7828.490
503.038	7891.412
503.166	7892.000
503.294	7928.902
503.422	7902.078
503.550	7931.706
503.678	7932.824
503.806	7913.294
503.935	7938.471
504.063	7938.882
504.191	7932.902
504.319	7964.451
504.447	7930.941
504.575	7964.294
504.703	7948.000
504.831	7927.549
504.960	7920.451
505.088	7933.275
505.216	8006.392
505.344	8038.020
505.472	7992.765
505.600	7962.627
505.728	8095.490
505.856	8057.961
505.985	8060.333
506.113	8051.059
506.241	8053.353
506.369	8060.078
506.497	8068.667
506.625	8160.686
506.753	8102.608
506.881	8153.824
507.010	8157.686
507.138	8140.686
507.266	8211.157
507.394	8179.608
507.522	8273.235
507.650	8237.431
507.778	8251.471
507.906	8303.863
508.035	8323.137
508.163	8331.902
508.291	8363.725
508.419	8430.451
508.547	8470.294
508.675	8491.078
508.803	8438.608
508.931	8532.471
509.060	8504.961
509.188	8507.235
509.316	8519.118
509.444	8516.392
509.572	8678.078
509.700	8589.529
509.828	8637.392
509.956	8627.882
510.085	8622.745
510.213	8582.255
510.341	8560.961
510.469	8663.373
510.597	8672.804
510.725	8656.412
510.853	8723.725
510.981	8695.020
511.110	8753.745
511.238	8696.510
511.366	8717.255
511.494	8703.490
511.622	8742.608
511.750	8791.549
511.878	8809.941
512.006	8723.588
512.135	8795.863
512.263	8810.490
512.391	8834.275
512.519	8825.824
512.647	8810.549
512.775	8838.686
512.903	8816.843
513.031	8877.961
513.160	8892.314
513.288	8953.412
513.416	8836.804
513.544	8917.118
513.672	8855.882
513.800	8897.667
513.928	8896.176
514.056	8916.882
514.185	8856.588
514.313	8876.294
514.441	8951.529
514.569	8830.725
514.697	8859.980
514.825	8825.941
514.953	8858.843
515.081	8816.667
515.210	8865.686
515.338	8951.451
515.466	8804.059
515.594	8891.392
515.722	8833.588
515.850	8867.451
515.978	8800.980
516.106	8859.922
516.235	8756.098
516.363	8815.569
516.491	8807.608
516.619	8857.490
516.747	8899.333
516.875	8893.235
517.003	8858.431
517.131	8896.059
517.260	8853.510
517.388	8884.569
517.516	8941.510
517.644	8943.078
517.772	9020.294
517.900	8959.118
518.028	9016.451
518.156	9067.196
518.284	9024.510
518.413	9107.824
518.541	9123.490
518.669	9119.078
518.797	9136.627
518.925	9146.392
519.053	9211.882
519.181	9193.412
519.309	9252.235
519.438	9268.353
519.566	9321.059
519.694	9276.078
519.822	9361.333
519.950	9367.863
520.078	9430.627
520.206	9428.235
520.334	9467.353
520.463	9399.275
520.591	9475.941
520.719	9476.686
520.847	9528.431
520.975	9501.392
521.103	9568.627
521.231	9509.373
521.359	9648.706
521.488	9528.588
521.616	9558.059
521.744	9496.529
521.872	9582.412
522.000	9434.176
522.128	9468.431
522.256	9455.980
522.384	9463.588
522.513	9407.333
522.641	9414.196
522.769	9418.627
522.897	9447.824
523.025	9429.549
523.153	9418.314
523.281	9421.078
523.409	9359.667
523.538	9372.333
523.666	9308.765
523.794	9366.569
523.922	9331.490
524.050	9298.882
524.178	9288.980
524.306	9302.608
524.434	9357.451
524.563	9438.294
524.691	9474.373
524.819	9391.765
524.947	9403.784
525.075	9402.412
525.203	9480.353
525.331	9476.569
525.459	9575.235
525.588	9498.196
525.716	9600.804
525.844	9612.275
525.972	9649.333
526.100	9686.235
526.228	9696.902
526.356	9707.686
526.484	9779.941
526.613	9728.882
526.741	9846.569
526.869	9824.843
526.997	9968.255
527.125	9950.588
527.253	9934.275
527.381	10044.765
527.509	10029.667
527.638	10093.098
527.766	10200.078
527.894	10136.765
528.022	10226.157
528.150	10227.118
528.278	10339.588
528.406	10302.961
528.534	10261.941
528.663	10278.765
528.791	10357.294
528.919	10382.510
529.047	10498.196
529.175	10342.980
529.303	10332.137
529.431	10365.353
529.559	10396.471
529.688	10344.373
529.816	10406.196
529.944	10479.608
530.072	10432.392
530.200	10405.176
530.328	10455.824
530.456	10481.529
530.584	10497.412
530.713	10467.686
530.841	10506.020
530.969	10450.941
531.097	10486.196
531.225	10510.725
531.353	10585.275
531.481	10514.275
531.609	10642.157
531.738	10503.275
531.866	10609.627
531.994	10586.490
532.122	10652.098
532.250	10550.824
532.378	10469.529
532.506	10502.275
532.634	10495.588
532.763	10480.765
532.891	10484.824
533.019	10438.882
533.147	10430.549
533.275	10396.804
533.403	10468.039
533.531	10435.588
533.659	10472.804
533.788	10493.588
533.916	10431.882
534.044	10477.961
534.172	10495.824
534.300	10455.902
534.428	10500.490
534.556	10673.725
534.684	10494.294
534.813	10503.686
534.941	10468.765
535.069	10496.863
535.197	10483.980
535.325	10508.196
535.453	10474.176
535.581	10570.118
535.709	10479.275
535.838	10490.431
535.966	10533.235
536.094	10529.686
536.222	10512.098
536.350	10531.510
536.478	10546.686
536.606	10597.843
536.734	10562.078
536.863	10569.275
536.991	10618.843
537.119	10572.353
537.247	10564.490
537.375	10726.314
537.503	10570.569
537.631	10572.490
537.759	10628.294
537.888	10635.000
538.016	10785.569
538.144	10685.333
538.272	10630.235
538.400	10721.863
538.528	10649.353
538.656	10726.255
538.784	10730.373
538.913	10810.608
539.041	10792.725
539.169	10791.216
539.297	10817.686
539.425	10925.804
539.553	10850.549
539.681	10981.294
539.809	10964.137
539.938	10931.765
540.066	10954.157
540.194	11006.196
540.322	11163.863
540.450	11123.333
540.578	11090.000
540.706	11176.176
540.834	11173.902
540.963	11317.196
541.091	11239.804
541.219	11205.216
541.347	11350.431
541.475	11287.941
541.603	11314.216
541.731	11269.922
541.859	11326.255
541.988	11321.490
542.116	11529.176
542.244	11410.471
542.372	11515.176
542.500	11363.824
542.628	11446.412
542.756	11436.333
542.884	11451.216
543.013	11398.333
543.141	11480.882
543.269	11433.804
543.397	11373.627
543.525	11404.588
543.653	11512.216
543.781	11424.686
543.909	11398.961
544.038	11499.824
544.166	11512.882
544.294	11580.471
544.422	11391.686
544.550	11483.686
544.678	11490.392
544.806	11389.510
544.934	11380.824
545.063	11427.333
545.191	11519.235
545.319	11456.824
545.447	11342.392
545.575	11340.510
545.703	11378.588
545.831	11400.765
545.959	11352.667
546.088	11383.314
546.216	11349.569
546.344	11335.706
546.472	11532.529
546.600	11349.098
546.728	11337.471
546.856	11372.686
546.984	11375.725
547.113	11459.725
547.241	11429.039
547.369	11526.275
547.497	11503.000
547.625	11467.235
547.753	11421.118
547.881	11395.451
548.009	11395.118
548.138	11411.294
548.266	11307.765
548.394	11477.157
548.522	11339.078
548.650	11417.706
548.778	11313.902
548.906	11237.529
549.034	11327.216
549.163	11206.745
549.291	11226.039
549.419	11274.667
549.547	11518.490
549.675	11433.784
549.803	11443.392
549.931	11500.804
550.059	11581.961
550.188	11680.529
550.316	11672.157
550.444	11822.353
550.572	11800.275
550.700	11907.471
550.828	11959.608
550.956	12011.118
551.084	12109.353
551.213	12055.333
551.341	12120.039
551.469	12155.804
551.597	12209.647
551.725	12235.471
551.853	12208.627
551.981	12292.804
552.109	12261.784
552.238	12329.137
552.366	12253.980
552.494	12295.157
552.622	12323.059
552.750	12299.647
552.878	12322.627
553.006	12346.667
553.134	12323.255
553.263	12299.529
553.391	12391.980
553.519	12508.902
553.647	12384.627
553.775	12442.765
553.903	12512.510
554.031	12439.000
554.159	12432.078
554.288	12476.824
554.416	12468.902
554.544	12536.431
554.672	12493.392
554.800	12524.392
554.928	12458.118
555.056	12454.980
555.184	12451.843
555.313	12445.412
555.441	12452.000
555.569	12439.784
555.697	12490.980
555.825	12498.941
555.953	12510.804
556.081	12406.333
556.209	12492.647
556.338	12498.804
556.466	12667.529
556.594	12497.392
556.722	12564.098
556.850	12641.765
556.978	12480.745
557.106	12560.078
557.234	12580.706
557.363	12599.627
557.491	12625.549
557.619	12637.196
557.747	12679.569
557.875	12617.529
558.003	12674.882
558.131	12657.941
558.259	12703.843
558.388	12732.863
558.516	12720.569
558.644	12746.059
558.772	12803.471
558.900	12728.784
559.028	12824.157
559.156	12776.608
559.284	12813.922
559.413	12809.549
559.541	12829.784
559.669	12914.235
559.797	12934.627
559.925	12961.745
560.053	12993.196
560.181	12898.255
560.309	12978.373
560.438	13005.020
560.566	12999.863
560.694	12946.412
560.822	13208.039
560.950	13018.275
561.078	13085.529
561.206	13178.176
561.334	13022.157
561.463	13005.941
561.591	13101.392
561.719	13077.647
561.847	13116.941
561.975	13035.667
562.103	13088.510
562.231	13166.902
562.359	13047.765
562.488	13106.843
562.616	13083.412
562.744	13146.333
562.872	13119.804
563.000	13050.314
563.128	13090.529
563.256	13093.863
563.384	13183.569
563.513	13057.137
563.641	13100.490
563.769	13160.020
563.897	13111.569
564.025	13143.039
564.153	13105.235
564.281	13180.843
564.409	13086.804
564.538	13074.922
564.666	13194.098
564.794	13244.490
564.922	13305.020
565.050	13267.294
565.178	13204.706
565.306	13274.941
565.434	13304.706
565.563	13490.353
565.691	13359.569
565.819	13545.569
565.947	13373.490
566.075	13459.176
566.203	13466.392
566.331	13458.961
566.459	14299.863
566.588	13538.608
566.716	13602.667
566.844	13550.451
566.972	13672.608
567.100	13686.373
567.228	13787.627
567.356	13830.588
567.484	13819.314
567.613	13892.118
567.741	13984.961
567.869	14003.471
567.997	13999.118
568.125	14136.314
568.253	14201.235
568.381	14132.510
568.509	14228.059
568.638	14227.392
568.766	14303.098
568.894	14324.510
569.022	14328.039
569.150	14363.529
569.278	14282.980
569.406	14485.686
569.534	14516.039
569.663	14417.333
569.791	14474.216
569.919	14494.275
570.047	14658.510
570.175	14526.706
570.303	14517.373
570.431	14499.255
570.559	14614.863
570.688	14744.039
570.816	14610.804
570.944	14621.216
571.072	14615.882
571.200	14540.098
571.328	14644.765
571.456	14700.157
571.584	14617.196
571.713	14617.098
571.841	14707.627
571.969	14814.235
572.097	14799.373
572.225	14602.882
572.353	14678.941
572.481	14556.431
572.609	14721.333
572.738	14612.118
572.866	14607.902
572.994	14617.314
573.122	14594.863
573.250	14600.000
573.378	14535.314
573.506	14502.725
573.634	14561.686
573.763	14419.216
573.891	14522.275
574.019	14521.490
574.147	14440.529
574.275	14459.902
574.403	14420.882
574.531	14498.431
574.659	14319.000
574.788	14371.667
574.916	14497.333
575.044	14385.137
575.172	14333.922
575.300	14268.804
575.428	14237.039
575.556	14287.922
575.684	14272.471
575.813	14226.176
575.941	14215.765
576.069	14164.784
576.197	14196.588
576.325	14154.804
576.453	14120.275
576.581	14157.118
576.709	14132.980
576.838	14128.118
576.966	14305.255
577.094	14290.059
577.222	14196.706
577.350	14094.020
577.478	14236.941
577.606	14157.451
577.734	14243.922
577.863	14247.255
577.991	14301.902
578.119	14418.745
578.247	14357.529
578.375	14458.000
578.503	14432.471
578.631	14427.961
578.759	14496.294
578.888	14681.882
579.016	14471.588
579.144	14533.902
579.272	14533.647
579.400	14573.373
579.528	14677.255
579.656	14746.431
579.784	14660.647
579.913	14785.412
580.041	14963.353
580.169	14801.078
580.297	14876.941
580.425	14851.804
580.553	14872.824
580.681	14934.549
580.809	14895.529
580.938	15020.196
581.066	15046.549
581.194	14972.353
581.322	15101.314
581.450	15114.059
581.578	15133.569
581.706	15108.353
581.834	15151.294
581.963	15136.059
582.091	15172.863
582.219	15204.059
582.347	15240.529
582.475	15231.235
582.603	15260.431
582.731	15391.216
582.859	15276.176
582.988	15364.569
583.116	15447.863
583.244	15374.549
583.372	15454.118
583.500	15367.784
583.628	15498.137
583.756	15492.745
583.884	15505.922
584.013	15550.706
584.141	15580.647
584.269	15585.333
584.397	15644.333
584.525	15680.098
584.653	15722.490
584.781	15674.725
584.909	15720.373
585.038	15694.765
585.166	15697.216
585.294	15791.980
585.422	15716.510
585.550	15714.431
585.678	15677.863
585.806	15733.843
585.934	15753.510
586.063	15806.431
586.191	15730.765
586.319	15797.333
586.447	15804.137
586.575	15823.059
586.703	15905.216
586.831	15859.412
586.959	15887.471
587.088	15835.412
587.216	15903.804
587.344	15866.373
587.472	15986.882
587.600	15816.431
587.728	15909.157
587.856	15906.392
587.984	15836.451
588.113	15904.627
588.241	15910.392
588.369	15932.373
588.497	15923.490
588.625	15903.647
588.753	16068.412
588.881	15946.490
589.009	15978.902
589.138	15942.843
589.266	15909.373
589.394	16001.196
589.522	16025.000
589.650	16165.725
589.778	16069.608
589.906	16150.059
590.034	16070.216
590.163	16090.863
590.291	16154.529
590.419	16113.392
590.547	16262.020
590.675	16244.275
590.803	16224.529
590.931	16254.216
591.059	16263.804
591.188	16244.431
591.316	16216.020
591.444	16248.627
591.572	16302.176
591.700	16275.059
591.828	16303.922
591.956	16325.824
592.084	16256.471
592.213	16284.431
592.341	16307.510
592.469	16281.471
592.597	16364.255
592.725	16290.961
592.853	16361.980
592.981	16411.745
593.109	16342.902
593.238	16335.647
593.366	16333.686
593.494	16336.765
593.622	16321.667
593.750	16343.529
593.878	16348.843
594.006	16325.353
594.134	16228.667
594.263	16327.667
594.391	16263.294
594.519	16329.255
594.647	16290.490
594.775	16236.647
594.903	16270.000
595.031	16357.392
595.159	16376.804
595.288	16300.118
595.416	16274.000
595.544	16288.373
595.672	16211.784
595.800	16327.059
595.928	16231.333
596.056	16237.980
596.184	16111.510
596.313	16306.804
596.441	16212.255
596.569	16243.784
596.697	16143.549
596.825	16117.608
596.953	16161.824
597.081	16169.059
597.209	16122.627
597.338	16137.588
597.466	16182.333
597.594	16119.725
597.722	16300.059
597.850	16242.157
597.978	16275.588
598.106	16317.216
598.234	16317.745
598.363	16276.176
598.491	16445.490
598.619	16324.039
598.747	16346.412
598.875	16413.569
599.003	16424.647
599.131	16458.196
599.259	16480.294
599.388	16430.804
599.516	16573.157
599.644	16620.588
599.772	16705.118
599.900	16629.529
600.028	16690.000
600.156	16802.843
600.284	16730.255
600.413	16784.275
600.541	16827.392
600.669	16972.922
600.797	16876.333
600.925	16969.098
601.053	16995.451
601.181	17055.196
601.309	16942.804
601.438	17009.020
601.566	16971.686
601.694	17026.725
601.822	17243.098
601.950	17017.353
602.078	17113.314
602.206	17179.255
602.334	17159.529
602.463	17221.725
602.591	17304.353
602.719	17209.275
602.847	17454.745
602.975	17283.039
603.103	17301.373
603.231	17338.137
603.359	17308.961
603.488	17375.412
603.616	17368.961
603.744	17386.686
603.872	17433.667
604.000	17434.294
604.128	17411.216
604.256	17538.882
604.384	17462.392
604.513	17538.255
604.641	17545.314
604.769	17557.784
604.897	17478.275
605.025	17439.608
605.153	17479.863
605.281	17593.627
605.409	17460.863
605.538	17466.980
605.666	17443.333
605.794	17509.745
605.922	17535.255
606.050	17441.039
606.178	17496.373
606.306	17489.529
606.434	17556.863
606.563	17495.647
606.691	17568.647
606.819	17565.392
606.947	17525.275
607.075	17583.000
607.203	17564.902
607.331	17632.333
607.459	17592.216
607.588	17600.314
607.716	17645.490
607.844	17694.412
607.972	17640.863
608.100	17510.294
608.228	17537.980
608.356	17554.980
608.484	17574.039
608.613	17581.667
608.741	17512.765
608.869	17526.647
608.997	17587.667
609.125	17556.549
609.253	17491.118
609.381	17447.098
609.509	17465.529
609.638	17504.471
609.766	17484.627
609.894	17508.431
610.022	17447.255
610.150	17528.667
610.278	17448.784
610.406	17456.000
610.534	17461.020
610.663	17391.569
610.791	17554.510
610.919	17374.824
611.047	17541.569
611.175	17470.176
611.303	17494.353
611.431	17476.549
611.559	17494.667
611.688	17467.431
611.816	17473.529
611.944	17420.941
612.072	17494.157
612.200	17515.059
612.328	17609.412
612.456	17524.039
612.584	17682.824
612.713	17513.137
612.841	17587.275
612.969	17575.157
613.097	17547.569
613.225	17561.157
613.353	17583.000
613.481	17538.490
613.609	17563.647
613.738	17580.412
613.866	17649.922
613.994	17658.373
614.122	17607.941
614.250	17628.098
614.378	17692.333
614.506	17664.980
614.634	17778.176
614.763	17753.706
614.891	17762.137
615.019	17839.725
615.147	17898.157
615.275	17861.490
615.403	17933.706
615.531	17946.176
615.659	17953.843
615.788	17967.804
615.916	18089.980
616.044	17993.725
616.172	18190.275
616.300	18042.255
616.428	18160.039
616.556	18130.059
616.684	18147.882
616.813	18160.451
616.941	18166.569
617.069	18175.765
617.197	18436.529
617.325	18288.392
617.453	18318.510
617.581	18288.706
617.709	18236.725
617.838	18316.490
617.966	18340.569
618.094	18273.725
618.222	18335.765
618.350	18415.078
618.478	18292.725
618.606	18431.059
618.734	18331.137
618.863	18403.118
618.991	18375.314
619.119	18460.745
619.247	18381.098
619.375	18423.039
619.503	18447.784
619.631	18530.922
619.759	18417.020
619.888	18345.490
620.016	18473.157
620.144	18458.333
620.272	18431.314
620.400	18542.902
620.528	18517.725
620.656	18636.000
620.784	18534.333
620.913	18577.804
621.041	18638.765
621.169	18636.647
621.297	18601.000
621.425	18676.784
621.553	18618.647
621.681	18703.980
621.809	18670.471
621.938	18712.353
622.066	18779.176
622.194	18744.804
622.322	18793.824
622.450	18830.000
622.578	18820.078
622.706	18799.314
622.834	18846.176
622.963	18906.137
623.091	18846.824
623.219	18889.353
623.347	19010.490
623.475	18972.451
623.603	18971.549
623.731	19025.294
623.859	19076.333
623.988	19190.686
624.116	19120.314
624.244	19205.588
624.372	19260.882
624.500	19239.294
624.628	19332.784
624.756	19315.333
624.884	19484.510
625.013	19581.824
625.141	19486.373
625.269	19457.451
625.397	19623.980
625.525	19633.863
625.653	19506.804
625.781	19709.882
625.909	19480.647
626.038	19574.431
626.166	19564.098
626.294	19628.627
626.422	19621.784
626.550	19689.275
626.678	19761.392
626.806	19683.216
626.934	19757.961
627.063	19725.706
627.191	19824.765
627.319	19815.000
627.447	19787.706
627.575	19805.059
627.703	19786.255
627.831	19919.471
627.959	19866.882
628.088	19969.020
628.216	19936.020
628.344	19790.961
628.472	19866.000
628.600	19996.667
628.728	19844.294
628.856	19766.412
628.984	19803.922
629.113	19801.745
629.241	19780.627
629.369	19746.196
629.497	19745.922
629.625	19758.745
629.753	19649.137
629.881	19707.235
630.009	19716.098
630.138	19724.392
630.266	19663.980
630.394	19841.882
630.522	19843.667
630.650	19668.980
630.778	19579.275
630.906	19625.275
631.034	19468.176
631.163	19622.157
631.291	19582.529
631.419	19519.118
631.547	19422.196
631.675	19468.118
631.803	19405.314
631.931	19456.000
632.059	19532.392
632.188	19453.039
632.316	19389.980
632.444	19492.353
632.572	19366.529
632.700	19374.255
632.828	19408.471
632.956	19312.824
633.084	19283.412
633.213	19342.235
633.341	19259.235
633.469	19275.216
633.597	19238.706
633.725	19233.941
633.853	19202.647
633.981	19212.608
634.109	19369.784
634.238	19244.059
634.366	19161.039
634.494	19167.353
634.622	19172.078
634.750	19247.137
634.878	19217.412
635.006	19167.529
635.134	19145.608
635.263	19225.961
635.391	19088.392
635.519	19074.137
635.647	19134.157
635.775	19099.451
635.903	19115.137
636.031	18976.745
636.159	18963.569
636.288	18996.431
636.416	18917.314
636.544	18959.686
636.672	18958.667
636.800	18990.255
636.928	18963.353
637.056	19118.510
637.184	18996.941
637.313	19034.765
637.441	19061.039
637.569	19179.922
637.697	19153.686
637.825	19144.627
637.953	19204.176
638.081	19230.706
638.209	19236.039
638.338	19257.843
638.466	19246.157
638.594	19265.431
638.722	19343.745
638.850	19458.098
638.978	19343.882
639.106	19367.412
639.234	19362.824
639.363	19372.255
639.491	19448.745
639.619	19520.745
639.747	19529.078
639.875	19521.235
640.003	19590.020
640.131	19635.529
640.259	19598.059
640.388	19666.902
640.516	19670.137
640.644	19715.882
640.772	19751.647
640.900	19740.902
641.028	19688.176
641.156	19681.059
641.284	19732.118
641.413	19856.196
641.541	19834.784
641.669	19798.098
641.797	19926.647
641.925	19852.706
642.053	20019.804
642.181	19820.059
642.309	19879.098
642.438	19975.804
642.566	19926.333
642.694	20048.118
642.822	19886.490
642.950	19922.373
643.078	19914.490
643.206	19911.784
643.334	19986.333
643.463	19942.882
643.591	19944.647
643.719	20025.784
643.847	20039.686
643.975	20049.667
644.103	20032.275
644.231	20003.137
644.359	20015.569
644.488	20042.588
644.616	20006.275
644.744	20031.020
644.872	20023.647
645.000	20098.627
645.128	19967.922
645.256	20003.039
645.384	20006.961
645.513	19991.137
645.641	19966.961
645.769	19947.745
645.897	20067.980
646.025	20079.451
646.153	19997.961
646.281	20062.510
646.409	19986.529
646.538	20044.333
646.666	19984.608
646.794	20022.647
646.922	20100.235
647.050	20044.333
647.178	19999.784
647.306	20252.176
647.434	20037.000
647.563	20021.941
647.691	19987.392
647.819	20110.980
647.947	20007.941
648.075	20021.157
648.203	20002.863
648.331	20056.863
648.459	19994.667
648.588	19912.216
648.716	19978.627
648.844	19937.216
648.972	19936.490
649.100	19986.020
649.228	19974.980
649.356	20018.804
649.484	19938.941
649.613	20060.902
649.741	19990.941
649.869	19944.804
649.997	19983.647
650.125	19994.000
650.253	19892.216
650.381	19933.451
650.509	19874.412
650.638	19867.863
650.766	20078.255
650.894	19934.235
651.022	19915.431
651.150	19883.157
651.278	19932.314
651.406	19849.667
651.534	19848.431
651.663	19901.706
651.791	20174.725
651.919	19929.569
652.047	19887.333
652.175	19987.725
652.303	19940.353
652.431	19986.784
652.559	19976.098
652.688	19973.098
652.816	20008.627
652.944	19939.431
653.072	20007.588
653.200	20021.784
653.328	20062.843
653.456	20049.059
653.584	20178.412
653.713	20034.529
653.841	20091.137
653.969	20060.882
654.097	20065.725
654.225	20099.647
654.353	20186.471
654.481	20174.549
654.609	20305.314
654.738	20399.647
654.866	20329.843
654.994	20442.490
655.122	20411.725
655.250	20535.863
655.378	20286.216
655.506	20489.569
655.634	20379.863
655.763	20252.647
655.891	20322.078
656.019	20229.843
656.147	20246.686
656.275	20336.314
656.403	20245.431
656.531	20203.137
656.659	20275.471
656.788	20265.902
656.916	20232.608
657.044	20225.765
657.172	20214.922
657.300	20393.882
657.428	20205.647
657.556	20174.039
657.684	20107.843
657.813	20169.902
657.941	20121.471
658.069	20042.137
658.197	19981.176
658.325	20091.961
658.453	20012.392
658.581	19944.569
658.709	19972.098
658.838	20034.510
658.966	19951.549
659.094	19933.882
659.222	19882.588
659.350	19851.804
659.478	19903.961
659.606	19923.784
659.734	19926.196
659.863	19846.941
659.991	19756.725
660.119	19818.039
660.247	19873.196
660.375	19712.725
660.503	19757.255
660.631	19828.255
660.759	19687.804
660.888	19739.980
661.016	19626.275
661.144	19648.255
661.272	19685.078
661.400	19645.255
661.528	19675.157
661.656	19614.667
661.784	19622.824
661.913	19539.725
662.041	19719.431
662.169	19619.431
662.297	19784.176
662.425	19677.431
662.553	19849.686
662.681	19709.098
662.809	19831.431
662.938	19714.784
663.066	19680.882
663.194	19718.039
663.322	19776.412
663.450	19758.529
663.578	19812.745
663.706	20034.471
663.834	19840.667
663.963	19821.353
664.091	19867.294
664.219	19892.392
664.347	20013.902
664.475	20015.961
664.603	19909.902
664.731	19893.510
664.859	19954.078
664.988	20040.745
665.116	19982.745
665.244	20048.137
665.372	20056.745
665.500	20057.588
665.628	20052.765
665.756	20104.392
665.884	20126.569
666.013	20181.451
666.141	20197.529
666.269	20141.176
666.397	20111.059
666.525	20177.275
666.653	20275.824
666.781	20391.196
666.909	20265.882
667.038	20385.882
667.166	20394.039
667.294	20457.039
667.422	20445.980
667.550	20487.784
667.678	20472.294
667.806	20508.431
667.934	20539.569
668.063	20578.412
668.191	20691.941
668.319	20754.725
668.447	20698.157
668.575	20829.157
668.703	20836.804
668.831	20839.333
668.959	20861.667
669.088	21029.824
669.216	20932.000
669.344	20923.608
669.472	20992.647
669.600	21021.294
669.728	21058.863
669.856	20980.471
669.984	21031.725
670.113	20946.941
670.241	20980.020
670.369	20981.529
670.497	21008.255
670.625	21029.412
670.753	21223.941
670.881	21257.706
671.009	21090.882
671.138	21127.882
671.266	21046.667
671.394	21043.980
671.522	21040.784
671.650	21005.824
671.778	20955.765
671.906	20933.176
672.034	21015.510
672.163	20989.294
672.291	21024.961
672.419	21091.941
672.547	21039.137
672.675	20909.098
672.803	20917.882
672.931	20944.784
673.059	20968.765
673.188	20952.471
673.316	20865.078
673.444	20881.765
673.572	21005.059
673.700	20792.314
673.828	20803.255
673.956	20778.902
674.084	20721.529
674.213	20800.431
674.341	20738.922
674.469	20681.843
674.597	20652.196
674.725	20788.529
674.853	20588.745
674.981	20591.275
675.109	20541.608
675.238	20504.569
675.366	20518.863
675.494	20489.216
675.622	20606.333
675.750	20656.392
675.878	20590.490
676.006	20571.529
676.134	20500.176
676.263	20475.784
676.391	20527.667
676.519	20448.392
676.647	20558.667
676.775	20430.098
676.903	20589.686
677.031	20489.020
677.159	20457.784
677.288	20566.549
677.416	20469.490
677.544	20389.294
677.672	20462.627
677.800	20317.196
677.928	20484.608
678.056	20426.588
678.184	20460.020
678.313	20479.412
678.441	20408.078
678.569	20652.098
678.697	20398.275
678.825	20379.059
678.953	20454.020
679.081	20391.667
679.209	20427.451
679.338	20417.098
679.466	20396.431
679.594	20388.922
679.722	20347.098
679.850	20328.941
679.978	20392.255
680.106	20310.784
680.234	20322.647
680.363	20344.549
680.491	20356.118
680.619	20565.176
680.747	20503.765
680.875	20441.588
681.003	20425.490
681.131	20476.608
681.259	20412.863
681.388	20445.804
681.516	20577.078
