spectrometer_wei?lichtspektrum_at_650.00nm_cut_at_1436.50Y_01.dat
02.05.2022
13:46:56
cut middle at Y: 1436.50
top cursor: 1494 down cursor: 1379 mean of: 115 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
637.313	17627.539
637.441	17649.130
637.569	17755.478
637.697	17744.565
637.825	17621.635
637.953	17710.635
638.081	17628.539
638.209	17724.574
638.338	17677.817
638.466	17695.878
638.594	17654.070
638.722	17700.252
638.850	17767.661
638.978	17703.078
639.106	17682.070
639.234	17690.452
639.363	17690.957
639.491	17677.026
639.619	17764.626
639.747	17737.843
639.875	17719.383
640.003	17756.035
640.131	17715.104
640.259	17686.157
640.388	17776.861
640.516	17732.122
640.644	17762.609
640.772	17795.887
640.900	17692.643
641.028	17720.400
641.156	17655.739
641.284	17682.583
641.413	17787.061
641.541	17725.200
641.669	17707.522
641.797	17764.774
641.925	17635.800
642.053	17843.861
642.181	17650.287
642.309	17613.061
642.438	17655.635
642.566	17631.383
642.694	17715.722
642.822	17584.374
642.950	17574.757
643.078	17620.991
643.206	17516.009
643.334	17559.504
643.463	17558.974
643.591	17512.061
643.719	17515.522
643.847	17446.817
643.975	17472.530
644.103	17403.843
644.231	17467.061
644.359	17410.591
644.488	17408.913
644.616	17360.200
644.744	17341.696
644.872	17296.017
645.000	17385.087
645.128	17298.287
645.256	17263.400
645.384	17252.391
645.513	17221.965
645.641	17160.191
645.769	17162.417
645.897	17196.548
646.025	17138.461
646.153	17031.287
646.281	17105.661
646.409	16997.365
646.538	17072.226
646.666	16958.652
646.794	16894.757
646.922	16873.574
647.050	16853.183
647.178	16806.096
647.306	17014.843
647.434	16764.583
647.563	16697.522
647.691	16726.148
647.819	16770.939
647.947	16614.487
648.075	16601.939
648.203	16568.609
648.331	16513.904
648.459	16507.713
648.588	16442.113
648.716	16503.939
648.844	16369.678
648.972	16343.565
649.100	16300.270
649.228	16282.104
649.356	16278.470
649.484	16233.574
649.613	16257.226
649.741	16176.835
649.869	16149.296
649.997	16167.739
650.125	16132.174
650.253	16049.009
650.381	16053.852
650.509	15945.078
650.638	15950.487
650.766	16073.965
650.894	15917.713
651.022	15813.678
651.150	15870.643
651.278	15833.452
651.406	15776.522
651.534	15744.652
651.663	15697.930
651.791	15862.461
651.919	15627.009
652.047	15644.861
652.175	15603.287
652.303	15570.339
652.431	15544.070
652.559	15529.504
652.688	15465.609
652.816	15541.296
652.944	15410.991
653.072	15410.278
653.200	15390.113
653.328	15363.583
653.456	15281.426
653.584	15406.000
653.713	15266.957
653.841	15263.548
653.969	15255.070
654.097	15186.157
654.225	15211.052
654.353	15181.765
654.481	15133.948
654.609	15160.148
654.738	15098.739
654.866	15056.791
654.994	15095.113
655.122	15058.713
655.250	15126.235
655.378	14865.470
655.506	14956.487
655.634	14988.383
655.763	14774.800
655.891	14770.304
656.019	14722.139
656.147	14700.522
656.275	14706.861
656.403	14655.539
656.531	14571.122
656.659	14581.504
656.788	14515.617
656.916	14450.157
657.044	14426.122
657.172	14431.548
657.300	14498.243
657.428	14338.548
657.556	14367.565
657.684	14212.748
657.813	14199.209
657.941	14141.626
658.069	14099.713
658.197	14084.322
658.325	14109.261
658.453	13973.583
658.581	13982.287
658.709	13888.096
658.838	13957.087
658.966	13868.922
659.094	13825.739
659.222	13766.948
659.350	13763.452
659.478	13802.070
659.606	13750.313
659.734	13680.383
659.863	13538.783
659.991	13526.348
660.119	13533.017
660.247	13655.765
660.375	13446.261
660.503	13397.678
660.631	13464.261
660.759	13384.400
660.888	13382.652
661.016	13309.878
661.144	13272.687
661.272	13293.852
661.400	13216.330
661.528	13238.948
661.656	13186.557
661.784	13162.530
661.913	13129.522
662.041	13162.687
662.169	13043.591
662.297	13183.400
662.425	13067.800
662.553	13148.043
662.681	12989.861
662.809	13030.548
662.938	12914.530
663.066	12921.061
663.194	12947.348
663.322	12933.687
663.450	12916.548
663.578	12857.296
663.706	13025.478
663.834	12853.061
663.963	12828.643
664.091	12802.104
664.219	12825.600
664.347	12864.522
664.475	12880.461
664.603	12733.026
664.731	12668.435
664.859	12717.217
664.988	12713.965
665.116	12661.670
665.244	12683.609
665.372	12654.965
665.500	12693.583
665.628	12589.904
665.756	12582.548
665.884	12562.957
666.013	12544.722
666.141	12531.087
666.269	12499.983
666.397	12491.530
666.525	12463.948
666.653	12457.652
666.781	12520.183
666.909	12401.539
