spectrometer_dunkelfeld_70nm_einzel_at_650.00nm_cut_at_1436.50Y_01.dat
02.05.2022
13:40:46
cut middle at Y: 1436.50
top cursor: 1494 down cursor: 1379 mean of: 115 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
506.113	490.087
506.241	479.487
506.369	485.739
506.497	485.557
506.625	493.843
506.753	493.313
506.881	496.270
507.010	497.522
507.138	501.078
507.266	498.826
507.394	504.930
507.522	508.165
507.650	504.148
507.778	512.296
507.906	518.174
508.035	516.609
508.163	509.791
508.291	520.948
508.419	525.348
508.547	521.139
508.675	533.878
508.803	531.391
508.931	533.278
509.060	533.357
509.188	529.609
509.316	535.487
509.444	532.887
509.572	537.243
509.700	542.609
509.828	545.652
509.956	548.139
510.085	541.261
510.213	544.913
510.341	545.591
510.469	553.348
510.597	551.809
510.725	554.843
510.853	549.035
510.981	557.652
511.110	563.461
511.238	561.817
511.366	555.887
511.494	555.313
511.622	560.530
511.750	562.696
511.878	569.183
512.006	563.470
512.135	577.983
512.263	578.409
512.391	574.522
512.519	576.070
512.647	573.670
512.775	567.957
512.903	575.852
513.031	577.696
513.160	580.852
513.288	589.843
513.416	579.539
513.544	584.157
513.672	576.574
513.800	589.896
513.928	584.878
514.056	586.470
514.185	584.904
514.313	590.252
514.441	586.409
514.569	594.209
514.697	592.817
514.825	594.452
514.953	594.096
515.081	587.252
515.210	599.809
515.338	598.791
515.466	591.617
515.594	595.278
515.722	594.113
515.850	606.235
515.978	602.365
516.106	598.739
516.235	601.200
516.363	611.948
516.491	611.226
516.619	609.687
516.747	617.113
516.875	608.504
517.003	610.957
517.131	611.574
517.260	613.626
517.388	618.322
517.516	621.730
517.644	621.304
517.772	626.635
517.900	628.348
518.028	634.409
518.156	635.913
518.284	636.983
518.413	634.904
518.541	642.643
518.669	647.887
518.797	649.087
518.925	655.722
519.053	652.209
519.181	653.226
519.309	659.704
519.438	666.009
519.566	665.183
519.694	666.957
519.822	667.035
519.950	679.043
520.078	665.974
520.206	678.217
520.334	676.104
520.463	690.217
520.591	673.783
520.719	695.826
520.847	681.139
520.975	683.774
521.103	693.652
521.231	686.252
521.359	691.391
521.488	698.017
521.616	698.035
521.744	694.548
521.872	703.643
522.000	692.087
522.128	701.583
522.256	699.165
522.384	704.765
522.513	695.287
522.641	706.870
522.769	717.122
522.897	705.296
523.025	716.217
523.153	717.330
523.281	720.383
523.409	712.852
523.538	714.843
523.666	722.826
523.794	723.391
523.922	726.852
524.050	732.339
524.178	728.861
524.306	722.757
524.434	738.652
524.563	740.243
524.691	736.409
524.819	742.722
524.947	747.313
525.075	744.861
525.203	748.826
525.331	747.913
525.459	761.783
525.588	757.330
525.716	771.000
525.844	762.530
525.972	767.157
526.100	777.070
526.228	773.765
526.356	789.287
526.484	785.809
526.613	787.052
526.741	782.722
526.869	789.235
526.997	793.948
527.125	793.617
527.253	808.365
527.381	808.565
527.509	803.183
527.638	811.522
527.766	829.330
527.894	824.617
528.022	820.243
528.150	835.122
528.278	832.087
528.406	832.583
528.534	835.313
528.663	835.974
528.791	838.252
528.919	846.539
529.047	844.713
529.175	843.383
529.303	854.635
529.431	859.009
529.559	854.122
529.688	861.817
529.816	862.678
529.944	857.165
530.072	873.400
530.200	866.983
530.328	885.739
530.456	874.800
530.584	873.957
530.713	878.643
530.841	881.339
530.969	883.809
531.097	892.974
531.225	887.322
531.353	880.870
531.481	883.739
531.609	890.043
531.738	893.800
531.866	896.348
531.994	885.713
532.122	899.235
532.250	901.722
532.378	915.791
532.506	910.974
532.634	908.609
532.763	910.704
532.891	916.878
533.019	919.670
533.147	918.626
533.275	919.617
533.403	921.383
533.531	928.783
533.659	939.617
533.788	936.774
533.916	930.339
534.044	937.296
534.172	943.930
534.300	952.670
534.428	944.504
534.556	964.722
534.684	958.930
534.813	965.000
534.941	973.148
535.069	964.461
535.197	971.574
535.325	978.226
535.453	984.670
535.581	980.443
535.709	997.104
535.838	983.357
535.966	993.496
536.094	988.348
536.222	995.087
536.350	991.417
536.478	990.835
536.606	1002.835
536.734	1004.435
536.863	1003.078
536.991	1002.713
537.119	1024.374
537.247	1013.148
537.375	1021.504
537.503	1027.548
537.631	1027.609
537.759	1020.774
537.888	1025.383
538.016	1043.974
538.144	1037.930
538.272	1038.722
538.400	1042.235
538.528	1039.313
538.656	1049.635
538.784	1054.470
538.913	1069.304
539.041	1058.887
539.169	1068.922
539.297	1072.583
539.425	1084.887
539.553	1071.774
539.681	1078.209
539.809	1084.496
539.938	1085.861
540.066	1091.704
540.194	1100.383
540.322	1101.539
540.450	1108.374
540.578	1109.939
540.706	1113.183
540.834	1120.000
540.963	1118.965
541.091	1121.826
541.219	1132.217
541.347	1125.678
541.475	1123.226
541.603	1148.670
541.731	1141.200
541.859	1134.217
541.988	1152.165
542.116	1151.713
542.244	1158.330
542.372	1163.287
542.500	1158.939
542.628	1159.809
542.756	1150.374
542.884	1162.670
543.013	1160.826
543.141	1183.452
543.269	1175.974
543.397	1177.739
543.525	1171.713
543.653	1189.661
543.781	1169.357
543.909	1179.313
544.038	1177.530
544.166	1182.678
544.294	1170.565
544.422	1183.635
544.550	1196.896
544.678	1201.887
544.806	1195.600
544.934	1180.348
545.063	1212.322
545.191	1199.930
545.319	1194.730
545.447	1197.939
545.575	1216.383
545.703	1204.896
545.831	1221.748
545.959	1214.165
546.088	1212.374
546.216	1224.313
546.344	1209.609
546.472	1236.478
546.600	1221.652
546.728	1223.339
546.856	1222.557
546.984	1242.843
547.113	1235.696
547.241	1257.661
547.369	1251.930
547.497	1248.426
547.625	1252.617
547.753	1274.391
547.881	1278.809
548.009	1282.739
548.138	1275.226
548.266	1284.765
548.394	1316.513
548.522	1291.539
548.650	1296.861
548.778	1307.557
548.906	1302.304
549.034	1324.504
549.163	1325.183
549.291	1323.870
549.419	1311.217
549.547	1343.209
549.675	1344.730
549.803	1361.991
549.931	1356.339
550.059	1366.870
550.188	1361.348
550.316	1376.826
550.444	1373.687
550.572	1379.383
550.700	1376.183
550.828	1393.287
550.956	1404.748
551.084	1418.965
551.213	1409.713
551.341	1422.696
551.469	1430.365
551.597	1425.426
551.725	1435.452
551.853	1429.009
551.981	1443.443
552.109	1448.826
552.238	1456.391
552.366	1454.139
552.494	1461.757
552.622	1469.052
552.750	1471.783
552.878	1479.887
553.006	1475.809
553.134	1486.922
553.263	1484.470
553.391	1502.304
553.519	1498.017
553.647	1507.183
553.775	1513.165
553.903	1528.930
554.031	1523.748
554.159	1505.443
554.288	1526.139
554.416	1521.130
554.544	1532.252
554.672	1527.983
554.800	1532.583
554.928	1536.243
555.056	1539.739
555.184	1552.739
555.313	1532.035
555.441	1539.530
555.569	1538.965
555.697	1556.548
555.825	1566.165
555.953	1553.470
556.081	1566.226
556.209	1566.122
556.338	1572.791
556.466	1581.391
556.594	1593.826
556.722	1584.870
556.850	1589.426
556.978	1594.200
557.106	1596.922
557.234	1577.887
557.363	1605.765
557.491	1602.765
557.619	1610.791
557.747	1620.252
557.875	1615.496
558.003	1618.348
558.131	1634.965
558.259	1623.391
558.388	1619.852
558.516	1632.017
558.644	1638.383
558.772	1665.696
558.900	1645.217
559.028	1641.061
559.156	1653.687
559.284	1661.183
559.413	1659.522
559.541	1666.330
559.669	1683.400
559.797	1671.713
559.925	1697.870
560.053	1706.757
560.181	1688.226
560.309	1707.948
560.438	1716.296
560.566	1713.957
560.694	1716.478
560.822	1725.017
560.950	1748.435
561.078	1741.070
561.206	1746.009
561.334	1750.557
561.463	1762.652
561.591	1742.209
561.719	1756.626
561.847	1773.800
561.975	1785.400
562.103	1782.843
562.231	1794.278
562.359	1803.913
562.488	1800.243
562.616	1790.643
562.744	1801.470
562.872	1812.330
563.000	1820.270
563.128	1843.739
563.256	1842.974
563.384	1841.652
563.513	1850.800
563.641	1853.817
563.769	1855.887
563.897	1858.887
564.025	1874.287
564.153	1870.287
564.281	1891.183
564.409	1888.565
564.538	1903.557
564.666	1900.730
564.794	1899.191
564.922	1899.157
565.050	1924.878
565.178	1918.061
565.306	1930.791
565.434	1937.087
565.563	1968.843
565.691	1961.113
565.819	1977.861
565.947	1947.643
566.075	1971.400
566.203	1972.078
566.331	1960.739
566.459	1978.852
566.588	1958.122
566.716	1992.930
566.844	1996.513
566.972	1991.722
567.100	2026.983
567.228	2046.670
567.356	2052.574
567.484	2029.452
567.613	2050.096
567.741	2060.913
567.869	2031.878
567.997	2052.009
568.125	2094.148
568.253	2138.122
568.381	2072.330
568.509	2105.278
568.638	2078.400
568.766	2129.357
568.894	2155.678
569.022	2107.122
569.150	2163.104
569.278	2111.348
569.406	2206.722
569.534	2197.157
569.663	2146.052
569.791	2158.235
569.919	2212.470
570.047	2306.765
570.175	2188.574
570.303	2183.539
570.431	2196.783
570.559	2245.757
570.688	2319.365
570.816	2236.722
570.944	2268.591
571.072	2220.504
571.200	2231.122
571.328	2250.643
571.456	2259.270
571.584	2261.035
571.713	2266.678
571.841	2306.417
571.969	2411.791
572.097	2400.513
572.225	2268.348
572.353	2278.157
572.481	2272.600
572.609	2327.078
572.738	2305.809
572.866	2282.757
572.994	2322.000
573.122	2320.722
573.250	2325.061
573.378	2301.896
573.506	2310.243
573.634	2365.548
573.763	2335.617
573.891	2336.617
574.019	2383.383
574.147	2345.765
574.275	2350.383
574.403	2410.000
574.531	2365.861
574.659	2383.287
574.788	2390.913
574.916	2508.139
575.044	2428.383
575.172	2447.861
575.300	2425.157
575.428	2434.400
575.556	2438.374
575.684	2474.565
575.813	2489.296
575.941	2460.243
576.069	2461.843
576.197	2525.270
576.325	2481.043
576.453	2497.191
576.581	2516.835
576.709	2521.435
576.838	2529.400
576.966	2645.443
577.094	2678.643
577.222	2591.835
577.350	2569.730
577.478	2656.948
577.606	2603.991
577.734	2642.704
577.863	2670.696
577.991	2676.687
578.119	2720.470
578.247	2699.930
578.375	2747.426
578.503	2728.852
578.631	2699.548
578.759	2729.217
578.888	2850.061
579.016	2748.817
579.144	2748.870
579.272	2762.461
579.400	2782.774
579.528	2834.504
579.656	2881.991
579.784	2821.800
579.913	2844.504
580.041	2967.348
580.169	2892.748
580.297	2919.243
580.425	2930.983
580.553	2926.687
580.681	2934.296
580.809	2934.939
580.938	2931.861
581.066	3013.617
581.194	2978.435
581.322	2978.713
581.450	3030.452
581.578	3033.983
581.706	3019.791
581.834	3092.026
581.963	3064.270
582.091	3075.835
582.219	3116.330
582.347	3124.357
582.475	3109.565
582.603	3132.548
582.731	3182.530
582.859	3120.548
582.988	3150.904
583.116	3192.130
583.244	3194.087
583.372	3219.122
583.500	3219.774
583.628	3268.200
583.756	3268.052
583.884	3252.374
584.013	3293.913
584.141	3276.687
584.269	3286.330
584.397	3353.061
584.525	3327.730
584.653	3367.896
584.781	3369.226
584.909	3380.452
585.038	3380.643
585.166	3391.670
585.294	3457.348
585.422	3425.443
585.550	3438.296
585.678	3423.157
585.806	3481.843
585.934	3459.330
586.063	3498.270
586.191	3472.817
586.319	3493.391
586.447	3476.443
586.575	3473.261
586.703	3561.574
586.831	3517.000
586.959	3580.339
587.088	3535.130
587.216	3563.835
587.344	3568.513
587.472	3679.426
587.600	3568.157
587.728	3579.191
587.856	3582.383
587.984	3574.374
588.113	3633.374
588.241	3626.617
588.369	3637.635
588.497	3637.809
588.625	3633.409
588.753	3755.974
588.881	3689.896
589.009	3686.400
589.138	3687.861
589.266	3706.843
589.394	3724.078
589.522	3758.887
589.650	3833.800
589.778	3807.922
589.906	3846.374
590.034	3766.965
590.163	3786.757
590.291	3823.391
590.419	3806.443
590.547	3853.400
590.675	3877.165
590.803	3885.174
590.931	3870.835
591.059	3900.183
591.188	3883.661
591.316	3868.565
591.444	3851.896
591.572	3912.026
591.700	3874.052
591.828	3875.626
591.956	3883.652
592.084	3900.174
592.213	3921.148
592.341	3952.983
592.469	3984.635
592.597	3991.139
592.725	3988.139
592.853	4047.930
592.981	4060.365
593.109	4125.539
593.238	4090.348
593.366	4088.765
593.494	4124.635
593.622	4170.313
593.750	4158.417
593.878	4244.400
594.006	4191.826
594.134	4207.174
594.263	4264.470
594.391	4213.435
594.519	4256.270
594.647	4268.174
594.775	4223.322
594.903	4270.826
595.031	4294.852
595.159	4315.252
595.288	4326.487
595.416	4331.548
595.544	4367.704
595.672	4345.635
595.800	4459.470
595.928	4393.878
596.056	4419.009
596.184	4420.757
596.313	4558.965
596.441	4501.270
596.569	4494.661
596.697	4467.765
596.825	4488.165
596.953	4530.713
597.081	4567.313
597.209	4543.696
597.338	4592.809
597.466	4605.070
597.594	4599.861
597.722	4728.696
597.850	4665.478
597.978	4727.678
598.106	4777.165
598.234	4767.791
598.363	4754.513
598.491	4863.991
598.619	4806.183
598.747	4810.948
598.875	4912.470
599.003	4906.496
599.131	4941.130
599.259	4949.739
599.388	4927.470
599.516	4995.104
599.644	5041.157
599.772	5109.470
599.900	5057.487
600.028	5046.800
600.156	5160.148
600.284	5101.835
600.413	5143.391
600.541	5218.722
600.669	5280.904
600.797	5222.530
600.925	5307.635
601.053	5327.391
601.181	5358.530
601.309	5307.957
601.438	5344.383
601.566	5362.409
601.694	5432.148
601.822	5579.643
601.950	5444.539
602.078	5493.330
602.206	5570.209
602.334	5536.148
602.463	5533.270
602.591	5629.400
602.719	5557.070
602.847	5767.626
602.975	5625.383
603.103	5666.591
603.231	5698.270
603.359	5678.765
603.488	5705.417
603.616	5718.539
603.744	5722.609
603.872	5785.704
604.000	5791.217
604.128	5788.478
604.256	5800.122
604.384	5869.096
604.513	5935.087
604.641	5914.843
604.769	5998.452
604.897	5910.017
605.025	5887.252
605.153	5939.417
605.281	6029.557
605.409	5969.157
605.538	6030.870
605.666	6018.965
605.794	6055.983
605.922	6061.800
606.050	6075.913
606.178	6134.017
606.306	6099.009
606.434	6180.600
606.563	6167.478
606.691	6205.087
606.819	6214.957
606.947	6182.678
607.075	6183.791
607.203	6198.287
607.331	6251.896
607.459	6252.817
607.588	6252.991
607.716	6299.957
607.844	6366.983
607.972	6360.452
608.100	6321.278
608.228	6330.296
608.356	6380.574
608.484	6387.626
608.613	6405.417
608.741	6413.783
608.869	6452.496
608.997	6517.600
609.125	6516.383
609.253	6522.635
609.381	6539.278
609.509	6525.974
609.638	6581.617
609.766	6571.643
609.894	6614.791
610.022	6580.939
610.150	6716.391
610.278	6598.130
610.406	6628.957
610.534	6685.417
610.663	6680.183
610.791	6792.878
610.919	6718.348
611.047	6778.878
611.175	6762.148
611.303	6815.861
611.431	6834.800
611.559	6853.348
611.688	6869.783
611.816	6871.800
611.944	6880.017
612.072	6915.252
612.200	6955.209
612.328	7040.435
612.456	6969.078
612.584	7140.765
612.713	7018.965
612.841	7116.383
612.969	7076.904
613.097	7114.391
613.225	7130.809
613.353	7171.870
613.481	7134.374
613.609	7197.235
613.738	7194.000
613.866	7302.200
613.994	7288.704
614.122	7335.557
614.250	7335.035
614.378	7333.304
614.506	7382.217
614.634	7439.791
614.763	7480.591
614.891	7486.191
615.019	7523.609
615.147	7576.122
615.275	7559.600
615.403	7601.374
615.531	7610.539
615.659	7644.843
615.788	7665.313
615.916	7772.965
616.044	7755.522
616.172	7884.487
616.300	7796.957
616.428	7912.722
616.556	7847.417
616.684	7891.374
616.813	7919.122
616.941	7961.913
617.069	7964.174
617.197	8158.478
617.325	8065.930
617.453	8104.661
617.581	8126.991
617.709	8103.113
617.838	8183.687
617.966	8260.548
618.094	8259.983
618.222	8317.043
618.350	8357.826
618.478	8334.643
618.606	8451.783
618.734	8408.574
618.863	8445.000
618.991	8418.809
619.119	8499.530
619.247	8464.165
619.375	8493.870
619.503	8594.226
619.631	8700.157
619.759	8585.070
619.888	8610.313
620.016	8681.965
620.144	8753.574
620.272	8687.574
620.400	8801.252
620.528	8805.696
620.656	8915.165
620.784	8905.443
620.913	8913.322
621.041	8955.861
621.169	8968.304
621.297	8951.191
621.425	8966.904
621.553	8984.313
621.681	9082.470
621.809	9121.504
621.938	9134.043
622.066	9206.539
622.194	9181.800
622.322	9235.070
622.450	9232.565
622.578	9232.939
622.706	9254.609
622.834	9299.417
622.963	9332.096
623.091	9295.104
623.219	9319.617
623.347	9410.261
623.475	9351.209
623.603	9383.800
623.731	9392.591
623.859	9393.817
623.988	9479.748
624.116	9471.452
624.244	9525.243
624.372	9557.130
624.500	9572.765
624.628	9573.261
624.756	9611.209
624.884	9706.870
625.013	9820.217
625.141	9680.235
625.269	9693.800
625.397	9782.583
625.525	9870.052
625.653	9766.530
625.781	9901.139
625.909	9805.739
626.038	9866.261
626.166	9882.826
626.294	9841.461
626.422	9901.017
626.550	9937.861
626.678	9933.426
626.806	9895.035
626.934	9942.461
627.063	9938.817
627.191	9977.435
627.319	9952.983
627.447	9993.722
627.575	9975.574
627.703	10048.270
627.831	10083.948
627.959	10116.783
628.088	10163.070
628.216	10233.096
628.344	10141.983
628.472	10143.061
628.600	10270.730
628.728	10124.035
628.856	10133.391
628.984	10167.957
629.113	10189.243
629.241	10204.296
629.369	10190.887
629.497	10224.061
629.625	10219.878
629.753	10200.104
629.881	10190.374
630.009	10219.383
630.138	10233.183
630.266	10253.191
630.394	10449.774
630.522	10415.904
630.650	10250.096
630.778	10222.113
630.906	10184.652
631.034	10151.843
631.163	10261.157
631.291	10250.548
631.419	10165.878
631.547	10164.748
631.675	10183.791
631.803	10200.261
631.931	10250.209
632.059	10309.670
632.188	10221.026
632.316	10228.330
632.444	10337.322
632.572	10268.661
632.700	10298.687
632.828	10294.278
632.956	10238.678
633.084	10254.643
633.213	10307.174
633.341	10239.887
633.469	10243.774
633.597	10199.304
633.725	10192.817
633.853	10243.304
633.981	10286.400
634.109	10422.974
634.238	10294.730
634.366	10282.513
634.494	10292.852
634.622	10306.670
634.750	10296.296
634.878	10326.322
635.006	10301.504
635.134	10249.922
635.263	10400.435
635.391	10299.104
635.519	10279.913
635.647	10384.800
635.775	10360.948
635.903	10417.513
636.031	10388.974
636.159	10363.174
636.288	10424.843
636.416	10402.739
636.544	10388.435
636.672	10411.278
636.800	10406.357
636.928	10361.461
637.056	10535.513
637.184	10439.330
637.313	10431.678
637.441	10466.070
637.569	10542.026
637.697	10546.826
637.825	10508.530
637.953	10564.009
638.081	10536.983
638.209	10593.504
638.338	10597.243
638.466	10617.322
638.594	10614.383
638.722	10630.583
638.850	10681.600
638.978	10581.443
639.106	10647.617
639.234	10663.974
639.363	10683.600
639.491	10728.478
639.619	10739.609
639.747	10748.757
639.875	10724.765
640.003	10796.670
640.131	10779.357
640.259	10784.678
640.388	10792.000
640.516	10785.635
640.644	10795.478
640.772	10846.435
640.900	10793.791
641.028	10754.504
641.156	10786.583
641.284	10781.939
641.413	10906.591
641.541	10899.348
641.669	10855.287
641.797	10928.643
641.925	10850.435
642.053	11020.678
642.181	10894.426
642.309	10875.078
642.438	10937.026
642.566	10888.496
642.694	11016.235
642.822	10918.157
642.950	10894.730
643.078	11007.670
643.206	10908.400
643.334	10910.183
643.463	10966.826
643.591	10923.904
643.719	10947.809
643.847	10925.435
643.975	10930.817
644.103	10872.157
644.231	10940.226
644.359	10901.087
644.488	10904.817
644.616	10865.617
644.744	10877.600
644.872	10856.826
645.000	10917.000
645.128	10830.391
645.256	10874.574
645.384	10837.009
645.513	10836.583
645.641	10838.461
645.769	10834.226
645.897	10864.948
646.025	10831.443
646.153	10761.704
646.281	10842.530
646.409	10764.304
646.538	10803.957
646.666	10681.965
646.794	10691.287
646.922	10687.217
647.050	10695.748
647.178	10638.191
647.306	10825.913
647.434	10587.757
647.563	10556.800
647.691	10568.965
647.819	10601.983
647.947	10466.670
648.075	10463.183
648.203	10488.470
648.331	10474.087
648.459	10467.557
648.588	10437.713
648.716	10502.635
648.844	10442.478
648.972	10419.748
649.100	10416.817
649.228	10392.661
649.356	10401.157
649.484	10305.122
649.613	10380.365
649.741	10293.974
649.869	10268.504
649.997	10273.687
650.125	10275.870
650.253	10219.617
650.381	10220.635
650.509	10159.843
650.638	10128.591
650.766	10291.965
650.894	10109.070
651.022	10049.270
651.150	10087.948
651.278	10107.800
651.406	10071.478
651.534	10025.574
651.663	9978.643
651.791	10175.843
651.919	10000.574
652.047	9983.557
652.175	10006.643
652.303	9983.678
652.431	9955.826
652.559	9985.643
652.688	9904.130
652.816	9963.878
652.944	9856.017
653.072	9835.496
653.200	9861.687
653.328	9811.104
653.456	9752.235
653.584	9867.148
653.713	9792.087
653.841	9777.626
653.969	9763.670
654.097	9702.774
654.225	9711.078
654.353	9702.235
654.481	9677.922
654.609	9680.661
654.738	9652.026
654.866	9607.609
654.994	9651.470
655.122	9608.704
655.250	9669.557
655.378	9476.183
655.506	9603.478
655.634	9623.687
655.763	9445.487
655.891	9434.165
656.019	9347.817
656.147	9357.739
656.275	9369.704
656.403	9323.835
656.531	9267.148
656.659	9278.783
656.788	9267.948
656.916	9218.904
657.044	9161.922
657.172	9187.348
657.300	9251.678
657.428	9105.313
657.556	9144.896
657.684	9021.226
657.813	9014.122
657.941	8962.000
658.069	8937.583
658.197	8919.843
658.325	8962.739
658.453	8841.635
658.581	8857.687
658.709	8799.487
658.838	8892.939
658.966	8789.009
659.094	8782.278
659.222	8755.209
659.350	8688.322
659.478	8746.087
659.606	8711.678
659.734	8652.070
659.863	8560.400
659.991	8512.591
660.119	8544.809
660.247	8648.774
660.375	8471.078
660.503	8462.374
660.631	8517.600
660.759	8445.626
660.888	8459.113
661.016	8395.896
661.144	8402.826
661.272	8413.165
661.400	8314.235
661.528	8332.591
661.656	8288.765
661.784	8281.113
661.913	8256.087
662.041	8306.635
662.169	8239.052
662.297	8346.765
662.425	8259.261
662.553	8333.417
662.681	8178.339
662.809	8230.557
662.938	8139.365
663.066	8110.330
663.194	8086.852
663.322	8090.409
663.450	8087.757
663.578	8060.383
663.706	8170.991
663.834	8040.583
663.963	8014.887
664.091	7991.487
664.219	7962.183
664.347	8039.957
664.475	8036.409
664.603	7935.739
664.731	7862.296
664.859	7889.539
664.988	7909.974
665.116	7840.913
665.244	7818.113
665.372	7855.000
665.500	7886.226
665.628	7769.887
665.756	7756.383
665.884	7735.522
666.013	7756.157
666.141	7742.635
666.269	7708.774
666.397	7677.704
666.525	7658.217
666.653	7648.148
666.781	7723.939
666.909	7613.061
667.038	7664.965
667.166	7601.913
667.294	7598.565
667.422	7564.800
667.550	7521.357
667.678	7517.922
667.806	7482.009
667.934	7438.626
668.063	7396.357
668.191	7420.913
668.319	7446.974
668.447	7337.113
668.575	7397.809
668.703	7319.539
668.831	7283.748
668.959	7279.357
669.088	7363.409
669.216	7230.670
669.344	7205.330
669.472	7195.835
669.600	7180.817
669.728	7198.226
669.856	7094.504
669.984	7109.330
670.113	7014.339
670.241	6998.313
670.369	6958.417
670.497	6927.539
670.625	6914.435
670.753	7055.687
670.881	7041.461
671.009	6918.583
671.138	6897.557
671.266	6772.339
671.394	6759.661
671.522	6813.626
671.650	6693.322
671.778	6661.800
671.906	6628.096
672.034	6614.339
672.163	6556.235
672.291	6566.887
672.419	6576.487
672.547	6502.313
672.675	6429.087
672.803	6428.435
672.931	6410.635
673.059	6370.583
673.188	6322.817
673.316	6265.626
673.444	6263.183
673.572	6365.826
673.700	6182.209
673.828	6180.287
673.956	6116.661
674.084	6058.035
674.213	6079.339
674.341	5990.191
674.469	5939.209
674.597	5917.765
674.725	5999.391
674.853	5879.974
674.981	5883.478
675.109	5820.991
675.238	5795.600
675.366	5757.330
675.494	5695.383
675.622	5758.078
675.750	5713.165
675.878	5630.800
676.006	5613.139
676.134	5587.400
676.263	5523.670
676.391	5536.626
676.519	5462.548
676.647	5466.609
676.775	5408.870
676.903	5496.087
677.031	5369.348
677.159	5352.678
677.288	5457.435
677.416	5315.365
677.544	5248.270
677.672	5235.148
677.800	5200.487
677.928	5183.383
678.056	5200.548
678.184	5152.713
678.313	5140.574
678.441	5048.896
678.569	5193.957
678.697	5034.217
678.825	4986.052
678.953	5025.687
679.081	4967.722
679.209	4937.896
679.338	4953.026
679.466	4870.504
679.594	4831.183
679.722	4851.765
679.850	4822.809
679.978	4796.861
680.106	4760.826
680.234	4722.826
680.363	4738.974
680.491	4683.939
680.619	4769.000
680.747	4673.843
680.875	4620.035
681.003	4567.861
681.131	4613.487
681.259	4516.026
681.388	4474.861
681.516	4558.548
681.644	4441.765
681.772	4573.365
681.900	4439.261
682.028	4393.391
682.156	4369.139
682.284	4350.470
682.413	4340.696
682.541	4308.435
682.669	4287.122
682.797	4274.904
682.925	4257.991
683.053	4201.122
683.181	4179.800
683.309	4162.704
683.438	4157.035
683.566	4197.426
683.694	4142.730
683.822	4103.704
683.950	4080.148
684.078	4056.139
684.206	4122.539
684.334	4069.722
684.463	4089.235
684.591	3989.270
684.719	3951.800
684.847	3914.635
684.975	3944.330
685.103	3852.243
685.231	3915.157
685.359	3832.183
685.488	3804.287
685.616	3823.522
685.744	3778.183
685.872	3756.904
686.000	3802.922
686.128	3702.522
686.256	3689.452
686.384	3714.557
686.513	3643.565
686.641	3685.104
686.769	3666.939
686.897	3642.304
687.025	3560.704
