spectrometer_dunkelfeld_100nm_einzel_at_650.00nm_cut_at_1436.50Y_02.dat
02.05.2022
13:37:49
cut middle at Y: 1436.50
top cursor: 1494 down cursor: 1379 mean of: 115 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
560.822	4018.817
560.950	3908.104
561.078	3929.991
561.206	4042.983
561.334	3946.670
561.463	3928.626
561.591	4037.757
561.719	3960.722
561.847	4019.974
561.975	3987.791
562.103	4020.426
562.231	4071.826
562.359	3995.791
562.488	4061.791
562.616	4064.922
562.744	4092.287
562.872	4087.043
563.000	4072.591
563.128	4087.635
563.256	4121.922
563.384	4219.139
563.513	4107.391
563.641	4173.817
563.769	4208.983
563.897	4163.026
564.025	4202.983
564.153	4196.826
564.281	4259.235
564.409	4235.696
564.538	4225.626
564.666	4262.800
564.794	4275.765
564.922	4253.913
565.050	4330.174
565.178	4281.174
565.306	4313.470
565.434	4337.478
565.563	4449.835
565.691	4383.600
565.819	4494.722
565.947	4372.609
566.075	4396.548
566.203	4420.496
566.331	4395.183
566.459	4400.965
566.588	4406.496
566.716	4467.670
566.844	4462.009
566.972	4481.348
567.100	4539.643
567.228	4584.930
567.356	4604.000
567.484	4542.835
567.613	4597.557
567.741	4618.000
567.869	4578.157
567.997	4608.965
568.125	4667.626
568.253	4715.930
568.381	4649.765
568.509	4710.870
568.638	4683.730
568.766	4758.096
568.894	4781.078
569.022	4724.304
569.150	4819.896
569.278	4753.478
569.406	4875.104
569.534	4850.522
569.663	4816.252
569.791	4812.383
569.919	4879.722
570.047	4990.626
570.175	4869.330
570.303	4872.870
570.431	4894.478
570.559	4946.583
570.688	5057.157
570.816	4934.617
570.944	4987.530
571.072	4956.522
571.200	4942.470
571.328	4979.626
571.456	4986.530
571.584	4981.861
571.713	5003.426
571.841	5054.391
571.969	5156.417
572.097	5163.165
572.225	5029.591
572.353	5044.600
572.481	5041.226
572.609	5109.061
572.738	5096.704
572.866	5073.174
572.994	5092.817
573.122	5104.957
573.250	5137.600
573.378	5095.635
573.506	5104.809
573.634	5153.417
573.763	5138.843
573.891	5168.774
574.019	5183.313
574.147	5163.035
574.275	5186.626
574.403	5263.400
574.531	5204.948
574.659	5230.922
574.788	5217.296
574.916	5370.052
575.044	5269.809
575.172	5322.878
575.300	5267.400
575.428	5302.296
575.556	5334.817
575.684	5362.652
575.813	5383.261
575.941	5378.617
576.069	5398.948
576.197	5481.348
576.325	5402.226
576.453	5448.122
576.581	5461.157
576.709	5479.800
576.838	5499.104
576.966	5615.643
577.094	5651.443
577.222	5617.443
577.350	5604.417
577.478	5683.183
577.606	5667.661
577.734	5714.374
577.863	5719.757
577.991	5755.904
578.119	5820.200
578.247	5794.504
578.375	5867.009
578.503	5843.843
578.631	5825.165
578.759	5876.817
578.888	6030.139
579.016	5897.122
579.144	5925.922
579.272	5944.270
579.400	5975.009
579.528	6036.478
579.656	6127.670
579.784	6057.774
579.913	6067.061
580.041	6268.843
580.169	6179.548
580.297	6204.591
580.425	6201.487
580.553	6234.791
580.681	6243.852
580.809	6257.339
580.938	6286.983
581.066	6373.278
581.194	6363.843
581.322	6353.548
581.450	6427.522
581.578	6445.939
581.706	6438.417
581.834	6491.139
581.963	6511.191
582.091	6523.070
582.219	6567.374
582.347	6614.600
582.475	6616.635
582.603	6633.957
582.731	6698.348
582.859	6649.026
582.988	6711.070
583.116	6737.983
583.244	6733.670
583.372	6766.191
583.500	6763.243
583.628	6836.278
583.756	6817.487
583.884	6846.478
584.013	6897.417
584.141	6877.696
584.269	6926.078
584.397	6960.096
584.525	6942.878
584.653	6981.122
584.781	7019.078
584.909	7028.365
585.038	7052.226
585.166	7050.217
585.294	7151.365
585.422	7112.722
585.550	7129.226
585.678	7104.548
585.806	7181.574
585.934	7155.878
586.063	7193.330
586.191	7170.678
586.319	7224.730
586.447	7200.235
586.575	7227.783
586.703	7302.226
586.831	7249.148
586.959	7312.287
587.088	7280.348
587.216	7339.339
587.344	7327.496
587.472	7471.835
587.600	7361.600
587.728	7353.191
587.856	7364.365
587.984	7373.122
588.113	7448.322
588.241	7426.052
588.369	7457.348
588.497	7455.878
588.625	7442.617
588.753	7590.748
588.881	7502.287
589.009	7526.922
589.138	7559.696
589.266	7557.052
589.394	7593.157
589.522	7612.287
589.650	7723.513
589.778	7681.739
589.906	7751.617
590.034	7667.426
590.163	7705.748
590.291	7737.826
590.419	7747.574
590.547	7779.348
590.675	7798.722
590.803	7830.957
590.931	7828.122
591.059	7849.600
591.188	7824.652
591.316	7795.261
591.444	7791.774
591.572	7826.722
591.700	7805.757
591.828	7798.026
591.956	7808.678
592.084	7832.191
592.213	7857.426
592.341	7912.843
592.469	7960.696
592.597	7975.357
592.725	7969.200
592.853	8045.530
592.981	8099.957
593.109	8142.043
593.238	8111.000
593.366	8147.557
593.494	8183.800
593.622	8287.583
593.750	8268.878
593.878	8349.148
594.006	8330.591
594.134	8338.165
594.263	8411.843
594.391	8333.035
594.519	8415.443
594.647	8428.226
594.775	8388.574
594.903	8414.417
595.031	8463.113
595.159	8436.922
595.288	8488.730
595.416	8489.357
595.544	8556.809
595.672	8516.278
595.800	8644.304
595.928	8615.757
596.056	8642.800
596.184	8628.243
596.313	8820.574
596.441	8710.974
596.569	8757.261
596.697	8738.287
596.825	8770.052
596.953	8820.217
597.081	8867.713
597.209	8868.383
597.338	8913.409
597.466	8937.983
597.594	8958.417
597.722	9132.243
597.850	9047.435
597.978	9126.904
598.106	9197.052
598.234	9223.078
598.363	9182.087
598.491	9334.348
598.619	9289.922
598.747	9308.113
598.875	9444.426
599.003	9444.609
599.131	9500.426
599.259	9527.374
599.388	9498.261
599.516	9591.809
599.644	9663.017
599.772	9744.165
599.900	9705.391
600.028	9730.913
600.156	9869.217
600.284	9822.809
600.413	9892.591
600.541	9979.591
600.669	10040.548
600.797	10010.565
600.925	10066.913
601.053	10131.843
601.181	10183.530
601.309	10162.687
601.438	10198.896
601.566	10253.070
601.694	10344.774
601.822	10532.774
601.950	10374.896
602.078	10447.583
602.206	10545.330
602.334	10532.017
602.463	10537.261
602.591	10663.209
602.719	10628.591
602.847	10819.687
602.975	10699.261
603.103	10740.374
603.231	10769.087
603.359	10828.643
603.488	10820.191
603.616	10862.374
603.744	10907.530
603.872	10893.878
604.000	10952.061
604.128	10977.496
604.256	10988.287
604.384	11051.017
604.513	11129.504
604.641	11150.696
604.769	11209.713
604.897	11143.896
605.025	11147.157
605.153	11220.348
605.281	11302.626
605.409	11291.974
605.538	11309.583
605.666	11364.104
605.794	11403.009
605.922	11412.183
606.050	11448.939
606.178	11553.243
606.306	11526.817
606.434	11584.365
606.563	11605.313
606.691	11646.278
606.819	11677.183
606.947	11658.957
607.075	11669.565
607.203	11673.435
607.331	11731.400
607.459	11780.087
607.588	11809.113
607.716	11854.922
607.844	11895.061
607.972	11958.739
608.100	11861.800
608.228	11915.870
608.356	11937.113
608.484	11994.078
608.613	12074.383
608.741	12092.417
608.869	12134.739
608.997	12208.722
609.125	12204.991
609.253	12197.896
609.381	12243.052
609.509	12256.522
609.638	12329.904
609.766	12330.426
609.894	12386.809
610.022	12414.861
610.150	12524.861
610.278	12455.157
610.406	12502.261
610.534	12512.391
610.663	12543.930
610.791	12682.200
610.919	12592.652
611.047	12684.643
611.175	12677.383
611.303	12778.270
611.431	12799.913
611.559	12908.791
611.688	12871.635
611.816	12899.148
611.944	12939.678
612.072	12982.887
612.200	13088.730
612.328	13163.991
612.456	13116.565
612.584	13322.878
612.713	13218.965
612.841	13336.983
612.969	13297.965
613.097	13345.609
613.225	13431.122
613.353	13433.409
613.481	13494.661
613.609	13573.200
613.738	13599.496
613.866	13711.330
613.994	13768.678
614.122	13826.365
614.250	13811.974
614.378	13884.096
614.506	13944.687
614.634	14000.383
614.763	14105.896
614.891	14164.348
615.019	14212.652
615.147	14318.235
615.275	14292.278
615.403	14361.922
615.531	14387.817
615.659	14508.096
615.788	14535.287
615.916	14674.704
616.044	14656.748
616.172	14872.087
616.300	14810.043
616.428	14932.017
616.556	14926.200
616.684	15013.157
616.813	15058.904
616.941	15095.000
617.069	15150.235
617.197	15421.670
617.325	15356.983
617.453	15437.183
617.581	15463.252
617.709	15508.609
617.838	15600.000
617.966	15683.391
618.094	15737.565
618.222	15826.591
618.350	15923.322
618.478	15926.817
618.606	16053.843
618.734	16022.391
618.863	16133.957
618.991	16087.348
619.119	16192.087
619.247	16250.443
619.375	16331.626
619.503	16448.130
619.631	16572.461
619.759	16522.591
619.888	16594.339
620.016	16691.330
620.144	16763.626
620.272	16768.670
620.400	16923.461
620.528	16933.443
620.656	17100.843
620.784	17118.383
620.913	17175.400
621.041	17285.348
621.169	17333.957
621.297	17359.530
621.425	17402.887
621.553	17495.235
621.681	17562.339
621.809	17630.017
621.938	17733.983
622.066	17829.870
622.194	17831.113
622.322	17945.191
622.450	17977.383
622.578	18032.670
622.706	18007.870
622.834	18076.504
622.963	18148.026
623.091	18117.157
623.219	18188.983
623.347	18307.209
623.475	18314.383
623.603	18333.757
623.731	18474.052
623.859	18511.957
623.988	18603.791
624.116	18620.470
624.244	18690.922
624.372	18763.757
624.500	18821.113
624.628	18851.530
624.756	18876.678
624.884	19030.661
625.013	19212.261
625.141	19151.904
625.269	19161.191
625.397	19315.930
625.525	19439.765
625.653	19384.330
625.781	19515.670
625.909	19481.165
626.038	19507.504
626.166	19587.583
626.294	19610.904
626.422	19716.365
626.550	19797.200
626.678	19813.461
626.806	19876.017
626.934	19900.557
627.063	19911.635
627.191	19979.887
627.319	20023.043
627.447	20101.887
627.575	20100.304
627.703	20208.791
627.831	20295.626
627.959	20322.400
628.088	20454.096
628.216	20530.774
628.344	20486.052
628.472	20535.765
628.600	20666.035
628.728	20570.522
628.856	20595.296
628.984	20693.487
629.113	20771.113
629.241	20798.800
629.369	20799.383
629.497	20927.704
629.625	20900.052
629.753	20903.965
629.881	20966.296
630.009	21011.696
630.138	21088.878
630.266	21122.843
630.394	21334.974
630.522	21310.896
630.650	21165.130
630.778	21135.270
630.906	21076.157
631.034	21089.374
631.163	21219.026
631.291	21242.304
631.419	21214.043
631.547	21275.591
631.675	21303.783
631.803	21329.652
631.931	21468.174
632.059	21528.539
632.188	21477.878
632.316	21533.278
632.444	21630.383
632.572	21643.974
632.700	21675.200
632.828	21751.913
632.956	21781.096
633.084	21810.583
633.213	21870.878
633.341	21785.843
633.469	21819.017
633.597	21852.026
633.725	21900.026
633.853	21964.583
633.981	22075.104
634.109	22242.365
634.238	22161.887
634.366	22210.687
634.494	22236.591
634.622	22279.643
634.750	22337.217
634.878	22408.678
635.006	22415.270
635.134	22372.670
635.263	22543.383
635.391	22552.722
635.519	22628.530
635.647	22701.052
635.775	22719.243
635.903	22865.678
636.031	22849.278
636.159	22917.452
636.288	22995.183
636.416	23115.148
636.544	23116.443
636.672	23160.235
636.800	23251.696
636.928	23276.165
637.056	23469.104
637.184	23428.435
637.313	23474.800
637.441	23557.235
637.569	23688.435
637.697	23751.991
637.825	23763.052
637.953	23910.783
638.081	23935.826
638.209	24098.591
638.338	24124.722
638.466	24258.957
638.594	24256.504
638.722	24344.661
638.850	24486.235
638.978	24465.574
639.106	24527.904
639.234	24587.174
639.363	24703.609
639.491	24748.191
639.619	24850.148
639.747	24935.191
639.875	24968.052
640.003	25137.191
640.131	25256.226
640.259	25248.661
640.388	25351.574
640.516	25370.365
640.644	25437.183
640.772	25579.391
640.900	25519.243
641.028	25554.348
641.156	25593.765
641.284	25690.487
641.413	25854.026
641.541	25866.139
641.669	25890.365
641.797	26059.243
641.925	26129.783
642.053	26252.574
642.181	26264.852
642.309	26281.626
642.438	26430.365
642.566	26438.026
642.694	26566.965
642.822	26527.426
642.950	26603.765
643.078	26738.930
643.206	26631.096
643.334	26787.052
643.463	26812.000
643.591	26831.461
643.719	26945.957
643.847	26962.713
643.975	27046.243
644.103	27084.870
644.231	27132.357
644.359	27155.530
644.488	27247.991
644.616	27242.948
644.744	27189.565
644.872	27164.313
645.000	27293.565
645.128	27272.757
645.256	27361.739
645.384	27374.009
645.513	27431.817
645.641	27508.348
645.769	27539.235
645.897	27598.157
646.025	27609.513
646.153	27572.339
646.281	27736.113
646.409	27646.817
646.538	27856.183
646.666	27722.991
646.794	27722.270
646.922	27749.348
647.050	27778.730
647.178	27792.704
647.306	28016.400
647.434	27737.826
647.563	27810.087
647.691	27830.852
647.819	27868.739
647.947	27827.757
648.075	27851.052
648.203	27887.270
648.331	27925.313
648.459	27978.783
648.588	27941.443
648.716	28096.157
648.844	28032.078
648.972	27992.157
649.100	28049.304
649.228	28112.374
649.356	28104.096
649.484	28080.209
649.613	28131.313
649.741	28062.722
649.869	28051.278
649.997	28123.765
650.125	28168.922
650.253	28181.974
650.381	28175.661
650.509	28136.713
650.638	28281.313
650.766	28381.826
650.894	28249.330
651.022	28238.774
651.150	28292.035
651.278	28266.548
651.406	28268.539
651.534	28307.870
651.663	28276.357
651.791	28512.522
651.919	28474.470
652.047	28477.365
652.175	28508.696
652.303	28522.548
652.431	28545.113
652.559	28601.983
652.688	28614.957
652.816	28725.348
652.944	28576.243
653.072	28571.374
653.200	28584.965
653.328	28679.930
653.456	28629.157
653.584	28763.887
653.713	28746.296
653.841	28758.191
653.969	28794.522
654.097	28828.443
654.225	28870.791
654.353	28881.635
654.481	28863.670
654.609	28950.365
654.738	28900.026
654.866	28904.470
654.994	29018.209
655.122	29007.235
655.250	29065.670
655.378	28891.652
655.506	29002.070
655.634	29038.217
655.763	28919.043
655.891	28976.783
656.019	28985.774
656.147	29034.600
656.275	29024.009
656.403	29031.383
656.531	29017.617
656.659	29073.948
656.788	29072.165
656.916	29058.887
657.044	29091.087
657.172	29091.426
657.300	29223.139
657.428	29034.704
657.556	29102.757
657.684	29058.600
657.813	29040.322
657.941	29018.861
658.069	28965.513
658.197	28959.348
658.325	29054.061
658.453	28996.870
658.581	28929.600
658.709	28966.974
658.838	29105.722
658.966	29011.052
659.094	29071.948
659.222	29024.635
659.350	29013.061
659.478	29113.574
659.606	29051.530
659.734	29105.200
659.863	29012.557
659.991	28957.339
660.119	29020.017
660.247	29216.139
660.375	28975.122
660.503	29029.757
660.631	29057.913
660.759	29000.461
660.888	29062.783
661.016	29034.974
661.144	29075.078
661.272	29130.826
661.400	29111.583
661.528	29109.991
661.656	29122.765
661.784	29098.817
661.913	29200.200
662.041	29299.043
662.169	29252.878
662.297	29416.191
662.425	29361.070
662.553	29480.887
662.681	29400.252
662.809	29496.130
662.938	29425.852
663.066	29450.122
663.194	29484.939
663.322	29525.226
663.450	29588.200
663.578	29670.426
663.706	29794.400
663.834	29657.843
663.963	29656.852
664.091	29672.835
664.219	29677.557
664.347	29793.504
664.475	29858.896
664.603	29735.904
664.731	29697.183
664.859	29763.635
664.988	29816.513
665.116	29800.887
665.244	29865.061
665.372	29917.791
665.500	30001.800
665.628	29950.757
665.756	29987.078
665.884	29966.200
666.013	30002.835
666.141	30094.826
666.269	30108.383
666.397	30105.052
666.525	30107.165
666.653	30119.957
666.781	30276.243
666.909	30246.443
667.038	30336.217
667.166	30299.783
667.294	30308.017
667.422	30306.391
667.550	30242.617
667.678	30216.383
667.806	30184.200
667.934	30122.113
668.063	30127.383
668.191	30074.843
668.319	30176.643
668.447	30114.087
668.575	30191.061
668.703	30161.635
668.831	30232.409
668.959	30265.122
669.088	30350.600
669.216	30227.870
669.344	30241.304
669.472	30209.357
669.600	30295.017
669.728	30312.809
669.856	30227.852
669.984	30254.235
670.113	30198.635
670.241	30180.591
670.369	30167.435
670.497	30096.652
670.625	30140.557
670.753	30312.070
670.881	30300.739
671.009	30100.791
671.138	29981.696
671.266	29936.409
671.394	29877.522
671.522	29837.026
671.650	29707.783
671.778	29651.983
671.906	29644.617
672.034	29642.304
672.163	29621.070
672.291	29597.843
672.419	29678.391
672.547	29629.087
672.675	29591.035
672.803	29581.609
672.931	29531.070
673.059	29456.461
673.188	29295.565
673.316	29190.487
673.444	29209.591
673.572	29166.096
673.700	28962.148
673.828	28903.226
673.956	28829.478
674.084	28730.235
674.213	28744.426
674.341	28693.409
674.469	28580.270
674.597	28596.583
674.725	28586.174
674.853	28501.887
674.981	28530.409
675.109	28407.087
675.238	28327.565
675.366	28273.191
675.494	28132.843
675.622	28137.330
675.750	28079.574
675.878	28025.296
676.006	27947.226
676.134	27938.000
676.263	27901.217
676.391	27857.226
676.519	27767.113
676.647	27791.017
676.775	27664.235
676.903	27745.078
677.031	27623.383
677.159	27571.070
677.288	27638.252
677.416	27432.852
677.544	27450.870
677.672	27368.870
677.800	27360.635
677.928	27296.035
678.056	27258.609
678.184	27212.226
678.313	27178.774
678.441	27128.035
678.569	27278.183
678.697	27041.722
678.825	27019.983
678.953	27015.026
679.081	26955.843
679.209	26884.670
679.338	26929.357
679.466	26811.417
679.594	26844.661
679.722	26861.887
679.850	26757.957
679.978	26729.087
680.106	26663.139
680.234	26646.774
680.363	26600.183
680.491	26502.009
680.619	26617.539
680.747	26441.070
680.875	26332.957
681.003	26288.235
681.131	26253.261
681.259	26175.757
681.388	26153.730
681.516	26200.061
681.644	26004.843
681.772	26206.383
681.900	26045.383
682.028	25997.043
682.156	25915.783
682.284	25901.513
682.413	25840.183
682.541	25745.017
682.669	25674.017
682.797	25653.696
682.925	25584.965
683.053	25540.348
683.181	25555.122
683.309	25486.087
683.438	25432.113
683.566	25486.191
683.694	25430.765
