Distance_(pixels),Gray_Value
0,5.0000
1,7.5000
2,4.7500
3,7.5000
4,4.7500
5,8.7500
6,6.2500
7,3.5000
8,0.5000
9,0.0000
10,2.2500
11,1.5000
12,6.2500
13,3.2500
14,3.7500
15,1.5000
16,1.5000
17,2.7500
18,3.0000
19,2.0000
20,1.2500
21,5.7500
22,0.7500
23,1.0000
24,1.2500
25,2.5000
26,1.7500
27,5.2500
28,4.2500
29,0.7500
30,0.0000
31,1.7500
32,5.7500
33,3.2500
34,4.5000
35,2.5000
36,0.7500
37,1.7500
38,3.5000
39,2.5000
40,4.2500
41,2.2500
42,2.7500
43,1.5000
44,1.2500
45,0.0000
46,2.2500
47,0.0000
48,0.7500
49,2.7500
50,3.0000
51,1.5000
52,1.0000
53,3.0000
54,11.0000
55,5.7500
56,4.5000
57,4.2500
58,2.7500
59,10.7500
60,1.0000
61,4.0000
62,1.7500
63,3.5000
64,3.5000
65,1.7500
66,0.2500
67,3.7500
68,2.5000
69,1.7500
70,0.7500
71,4.7500
72,1.0000
73,3.2500
74,1.0000
75,2.5000
76,3.0000
77,1.0000
78,1.5000
79,3.0000
80,5.2500
81,4.0000
82,0.5000
83,2.0000
84,0.2500
85,2.5000
86,3.7500
87,4.5000
88,2.2500
89,0.0000
90,3.7500
91,6.2500
92,2.5000
93,7.0000
94,2.2500
95,2.7500
96,8.0000
97,4.2500
98,1.2500
99,3.7500
100,6.7500
101,3.0000
102,1.7500
103,10.0000
104,1.7500
105,2.0000
106,2.2500
107,4.7500
108,2.0000
109,1.2500
110,1.7500
111,0.5000
112,1.5000
113,0.5000
114,3.0000
115,1.0000
116,1.2500
117,4.0000
118,3.7500
119,1.0000
120,0.0000
121,3.0000
122,5.5000
123,0.5000
124,1.0000
125,8.7500
126,2.0000
127,4.2500
128,4.0000
129,4.7500
130,1.5000
131,2.2500
132,6.0000
133,5.0000
134,0.0000
135,4.7500
136,3.2500
137,2.5000
138,4.0000
139,6.5000
140,0.7500
141,6.5000
142,1.0000
143,2.0000
144,4.5000
145,2.5000
146,3.0000
147,0.7500
148,4.7500
149,6.7500
150,7.5000
151,5.0000
152,1.7500
153,0.0000
154,0.7500
155,6.5000
156,3.2500
157,7.2500
158,0.0000
159,3.7500
160,5.0000
161,0.5000
162,1.2500
163,4.2500
164,4.0000
165,0.7500
166,3.7500
167,4.0000
168,1.7500
169,1.2500
170,2.5000
171,7.2500
172,8.7500
173,3.0000
174,1.0000
175,0.2500
176,2.7500
177,2.0000
178,4.2500
179,2.2500
180,3.0000
181,6.0000
182,8.5000
183,3.5000
184,2.7500
185,10.2500
186,6.0000
187,2.0000
188,2.2500
189,0.0000
190,2.7500
191,1.0000
192,0.2500
193,10.7500
194,7.0000
195,2.5000
196,1.7500
197,1.0000
198,6.2500
199,3.5000
200,5.2500
201,2.7500
202,0.5000
203,0.5000
204,4.7500
205,0.2500
206,6.2500
207,5.0000
208,4.0000
209,5.2500
210,0.7500
211,4.7500
212,6.5000
213,8.5000
214,14.2500
215,6.2500
216,5.0000
217,15.5000
218,6.2500
219,16.5000
220,16.5000
221,23.5000
222,27.5000
223,25.7500
224,33.7500
225,36.5000
226,41.7500
227,41.5000
228,45.7500
229,51.5000
230,59.0000
231,62.0000
232,59.2500
233,63.2500
234,66.0000
235,79.5000
236,75.2500
237,74.0000
238,82.0000
239,66.5000
240,77.2500
241,70.7500
242,67.5000
243,62.0000
244,57.7500
245,65.5000
246,69.0000
247,65.0000
248,60.7500
249,47.7500
250,56.5000
251,53.0000
252,45.2500
253,47.7500
254,38.5000
255,45.5000
256,40.5000
257,36.0000
258,40.0000
259,35.5000
260,30.7500
261,39.5000
262,34.5000
263,33.2500
264,27.0000
265,24.7500
266,31.0000
267,30.5000
268,31.5000
269,23.2500
270,24.0000
271,22.0000
272,24.0000
273,21.7500
274,26.5000
275,16.0000
276,12.2500
277,20.2500
278,22.2500
279,14.2500
280,16.5000
281,13.7500
282,21.5000
283,20.7500
284,22.5000
285,25.5000
286,15.2500
287,25.0000
288,17.2500
289,16.0000
290,23.7500
291,21.2500
292,21.2500
293,24.7500
294,24.2500
295,17.0000
296,17.0000
297,23.0000
298,33.0000
299,29.0000
300,34.0000
301,22.2500
302,29.0000
303,32.5000
304,36.5000
305,41.2500
306,40.0000
307,41.0000
308,38.7500
309,33.0000
310,40.5000
311,50.0000
312,43.5000
313,39.5000
314,44.2500
315,40.7500
316,43.7500
317,39.7500
318,35.7500
319,45.5000
320,45.5000
321,42.7500
322,42.5000
323,43.2500
324,41.5000
325,39.5000
326,47.7500
327,41.7500
328,37.0000
329,43.0000
330,43.2500
331,34.5000
332,32.2500
333,32.0000
334,33.0000
335,32.5000
336,30.7500
337,23.0000
338,34.2500
339,26.5000
340,23.0000
341,29.2500
342,30.0000
343,32.5000
344,27.2500
345,21.2500
346,24.2500
347,29.2500
348,24.0000
349,15.2500
350,21.0000
351,23.2500
352,21.2500
353,19.0000
354,20.2500
355,21.5000
356,18.2500
357,13.0000
358,19.5000
359,18.5000
360,25.5000
361,14.7500
362,14.7500
363,7.7500
364,13.0000
365,13.2500
366,9.5000
367,10.5000
368,12.2500
369,7.5000
370,14.7500
371,10.5000
372,7.7500
373,10.0000
374,9.7500
375,9.0000
376,5.7500
377,7.0000
378,6.5000
379,6.2500
380,8.2500
381,11.7500
382,6.5000
383,14.7500
384,11.2500
385,4.0000
386,12.5000
387,4.7500
388,7.5000
389,14.7500
390,5.2500
391,13.2500
392,7.0000
393,4.0000
394,12.7500
395,9.0000
396,13.7500
397,4.2500
398,11.0000
399,15.2500
400,15.2500
401,5.5000
402,11.2500
403,11.7500
404,7.0000
405,16.2500
406,14.5000
407,11.0000
408,13.0000
409,7.2500
410,11.5000
411,9.7500
412,6.2500
413,10.0000
414,6.2500
415,16.5000
416,9.7500
417,13.5000
418,10.2500
419,9.7500
420,10.7500
421,8.7500
422,17.2500
423,11.7500
424,12.2500
425,4.2500
426,8.5000
427,8.0000
428,11.7500
429,9.2500
430,3.5000
431,11.7500
432,2.2500
433,7.0000
434,5.2500
435,4.5000
436,14.0000
437,8.7500
438,8.7500
439,9.7500
440,6.2500
441,2.2500
442,16.0000
443,6.7500
444,8.0000
445,5.7500
446,7.5000
447,12.7500
448,4.7500
449,4.5000
450,11.2500
451,2.0000
452,6.0000
453,2.5000
454,2.5000
455,6.2500
456,5.7500
457,5.7500
458,5.2500
459,0.0000
460,10.2500
461,5.0000
462,4.0000
463,7.2500
464,1.2500
465,0.0000
466,0.0000
467,0.0000
468,3.0000
469,3.2500
470,4.5000
471,4.7500
472,4.7500
473,3.5000
474,7.7500
475,5.2500
476,2.2500
477,4.0000
478,3.5000
479,7.0000
480,3.5000
481,1.0000
482,2.0000
483,2.5000
484,5.7500
485,3.2500
486,4.0000
487,6.2500
488,3.5000
489,6.2500
490,5.5000
491,7.0000
492,4.0000
493,6.5000
494,2.5000
495,3.7500
496,4.7500
497,1.7500
498,2.0000
499,1.7500
500,10.0000
501,6.7500
502,5.2500
503,2.5000
504,5.0000
505,1.2500
506,7.0000
507,1.5000
508,1.2500
509,3.0000
510,2.2500
511,10.5000
512,7.2500
513,4.5000
514,4.2500
515,7.0000
516,7.7500
517,4.0000
518,7.2500
519,0.2500
520,2.5000
521,3.7500
522,7.5000
523,3.7500
524,6.2500
525,1.5000
526,8.7500
527,8.5000
528,5.0000
529,2.0000
530,4.0000
531,1.5000
532,1.2500
533,1.5000
534,4.7500
535,1.7500
536,4.0000
537,6.7500
538,2.5000
539,6.0000
540,2.2500
541,0.7500
542,6.2500
543,3.2500
544,2.7500
545,1.7500
546,2.2500
547,5.7500
548,5.7500
549,0.0000
550,10.0000
551,4.5000
552,4.2500
553,2.7500
554,7.5000
555,0.7500
556,6.7500
557,2.7500
558,7.2500
559,6.5000
560,6.2500
561,7.5000
562,4.2500
563,2.5000
564,9.0000
565,1.0000
566,5.2500
567,3.0000
568,0.2500
569,7.5000
570,4.2500
571,1.7500
572,5.0000
573,0.0000
574,3.2500
575,2.2500
576,2.7500
577,8.0000
578,1.0000
579,0.0000
580,6.5000
581,0.2500
582,3.5000
583,7.0000
584,7.0000
585,10.0000
586,3.7500
587,4.2500
588,1.7500
589,3.2500
590,9.7500
591,6.5000
592,0.0000
593,2.5000
594,5.2500
595,0.0000
596,6.7500
597,6.2500
598,10.7500
599,5.0000
600,2.7500
601,2.7500
602,0.5000
603,4.0000
604,2.0000
605,0.2500
606,6.7500
607,7.2500
608,4.7500
609,8.0000
610,4.0000
611,1.5000
612,3.0000
613,3.0000
614,6.2500
615,4.0000
616,5.7500
617,3.0000
618,1.7500
619,4.5000
620,6.7500
621,2.2500
622,6.2500
623,0.0000
624,6.0000
625,3.2500
626,3.5000
627,9.2500
628,0.5000
629,0.0000
630,3.7500
631,1.5000
632,1.0000
633,2.2500
634,3.2500
635,5.7500
636,0.2500
637,2.2500
638,3.5000
639,1.5000
640,8.5000
641,2.2500
642,1.5000
643,8.7500
644,0.0000
645,1.0000
646,4.5000
647,4.7500
648,1.0000
649,3.2500
650,1.0000
651,1.0000
652,0.2500
653,0.7500
654,3.2500
655,3.7500
656,3.7500
657,2.7500
658,3.0000
659,7.5000
660,2.5000
661,2.5000
662,3.7500
663,1.5000
664,2.5000
665,1.5000
666,1.0000
667,5.2500
668,3.0000
669,2.2500
670,7.0000
671,1.2500
672,4.2500
673,4.5000
674,1.7500
675,3.0000
676,3.7500
677,5.5000
678,6.7500
679,3.5000
680,4.2500
681,5.2500
682,4.5000
683,8.0000
684,7.7500
685,2.7500
686,4.2500
687,1.7500
688,2.0000
689,5.5000
690,2.5000
691,4.5000
692,0.0000
693,4.0000
694,3.0000
695,0.0000
