Distance_(pixels),Gray_Value
0,2.7500
1,0.0000
2,0.7500
3,2.0000
4,0.0000
5,0.0000
6,0.0000
7,1.7500
8,0.0000
9,0.7500
10,1.0000
11,0.2500
12,0.2500
13,1.7500
14,1.5000
15,0.5000
16,0.0000
17,4.5000
18,4.2500
19,1.7500
20,1.2500
21,3.5000
22,0.0000
23,4.5000
24,0.2500
25,1.5000
26,2.5000
27,1.2500
28,1.5000
29,4.0000
30,1.0000
31,0.5000
32,2.2500
33,3.5000
34,0.2500
35,2.2500
36,0.0000
37,1.7500
38,2.5000
39,0.2500
40,0.0000
41,1.7500
42,4.0000
43,2.2500
44,1.7500
45,3.2500
46,2.0000
47,2.7500
48,1.0000
49,0.0000
50,0.5000
51,1.5000
52,1.2500
53,3.0000
54,1.7500
55,2.5000
56,2.0000
57,2.0000
58,3.2500
59,1.0000
60,0.0000
61,0.0000
62,3.0000
63,2.7500
64,1.2500
65,4.0000
66,0.0000
67,1.5000
68,2.0000
69,2.2500
70,0.0000
71,3.5000
72,3.5000
73,2.2500
74,1.7500
75,2.5000
76,6.5000
77,0.5000
78,1.7500
79,0.2500
80,0.7500
81,3.7500
82,3.7500
83,1.7500
84,0.0000
85,1.5000
86,3.2500
87,0.2500
88,6.2500
89,3.0000
90,3.7500
91,3.5000
92,3.7500
93,3.5000
94,0.0000
95,2.2500
96,4.7500
97,5.7500
98,0.5000
99,0.0000
100,0.0000
101,2.0000
102,3.0000
103,0.2500
104,4.2500
105,0.5000
106,3.2500
107,3.2500
108,2.7500
109,0.7500
110,4.0000
111,0.0000
112,5.5000
113,2.7500
114,1.7500
115,0.0000
116,1.7500
117,4.7500
118,2.0000
119,3.7500
120,1.5000
121,0.5000
122,3.0000
123,2.0000
124,3.2500
125,1.5000
126,0.0000
127,0.5000
128,0.0000
129,0.0000
130,7.0000
131,5.0000
132,0.7500
133,2.0000
134,3.5000
135,1.7500
136,4.7500
137,4.2500
138,4.2500
139,1.2500
140,2.5000
141,0.0000
142,1.7500
143,0.7500
144,0.5000
145,1.7500
146,3.5000
147,0.2500
148,2.0000
149,5.7500
150,0.0000
151,0.0000
152,0.5000
153,2.2500
154,7.5000
155,0.5000
156,5.2500
157,1.0000
158,1.2500
159,4.2500
160,0.7500
161,1.0000
162,1.7500
163,0.0000
164,1.7500
165,1.5000
