Distance_(pixels),Gray_Value
0,5.2500
1,1.0000
2,2.7500
3,4.5000
4,2.7500
5,1.7500
6,0.0000
7,4.7500
8,4.2500
9,0.7500
10,1.7500
11,1.7500
12,3.0000
13,7.2500
14,4.5000
15,0.5000
16,0.0000
17,1.2500
18,3.0000
19,3.2500
20,4.0000
21,1.0000
22,3.2500
23,6.0000
24,5.0000
25,6.2500
26,1.2500
27,1.7500
28,5.5000
29,6.0000
30,4.7500
31,1.2500
32,4.2500
33,0.7500
34,8.0000
35,2.0000
36,4.0000
37,3.0000
38,3.5000
39,3.7500
40,4.2500
41,3.5000
42,6.7500
43,4.7500
44,0.0000
45,3.2500
46,6.5000
47,0.0000
48,5.2500
49,3.0000
50,3.7500
51,9.2500
52,3.5000
53,9.2500
54,3.5000
55,2.7500
56,4.0000
57,1.7500
58,0.7500
59,1.0000
60,5.2500
61,3.7500
62,0.0000
63,1.5000
64,8.2500
65,1.5000
66,6.2500
67,7.5000
68,0.0000
69,0.7500
70,2.5000
71,3.5000
72,1.7500
73,3.2500
74,2.0000
75,7.7500
76,5.2500
77,5.5000
78,0.7500
79,7.0000
80,1.7500
81,0.0000
82,3.2500
83,6.0000
84,9.2500
85,1.2500
86,1.2500
87,6.2500
88,6.2500
89,8.5000
90,2.7500
91,3.0000
92,0.0000
93,1.2500
94,0.2500
95,0.0000
96,0.0000
97,1.2500
98,1.7500
99,0.5000
100,2.7500
101,6.0000
102,2.2500
103,3.2500
104,1.0000
105,1.5000
106,1.5000
107,2.5000
108,2.0000
109,0.0000
110,0.2500
111,7.2500
112,1.0000
113,6.5000
114,3.5000
115,2.7500
116,1.5000
117,0.7500
118,0.0000
119,2.5000
120,6.5000
121,0.5000
122,0.7500
123,1.2500
124,2.2500
125,5.7500
126,2.5000
127,2.7500
128,2.5000
129,4.5000
130,7.7500
131,2.2500
132,4.7500
133,2.0000
134,1.0000
135,6.5000
136,5.2500
137,0.0000
138,0.2500
139,3.7500
140,0.0000
141,3.7500
142,3.7500
143,1.5000
144,2.0000
145,2.7500
146,1.2500
147,0.7500
148,0.0000
149,0.0000
150,0.0000
151,0.5000
152,0.7500
153,0.2500
154,0.5000
155,0.0000
156,5.7500
157,3.5000
158,4.2500
159,0.0000
160,1.7500
161,2.7500
162,4.7500
163,0.7500
164,1.7500
165,2.0000
166,9.0000
167,1.5000
168,7.0000
169,2.7500
170,1.7500
171,1.5000
172,8.7500
173,5.7500
174,4.5000
175,2.5000
176,1.5000
177,0.0000
178,2.0000
179,2.5000
180,3.2500
181,2.7500
182,10.0000
183,3.7500
184,3.5000
185,0.0000
186,7.0000
187,5.7500
188,5.2500
189,0.5000
190,9.5000
191,3.7500
192,6.0000
193,3.0000
194,5.2500
195,3.2500
196,1.0000
197,2.7500
198,2.7500
199,6.5000
200,8.0000
201,8.7500
202,3.2500
203,3.5000
204,4.7500
205,5.5000
206,0.7500
207,3.5000
208,3.5000
209,2.5000
210,1.7500
211,2.2500
212,4.7500
213,3.5000
214,9.0000
215,14.7500
216,25.2500
217,20.7500
218,24.5000
219,21.2500
220,29.5000
221,35.2500
222,40.0000
223,38.5000
224,39.0000
225,37.5000
226,37.2500
227,37.0000
228,29.2500
229,27.7500
230,32.7500
231,29.7500
232,27.5000
233,29.2500
234,32.0000
235,33.5000
236,29.5000
237,33.7500
238,26.0000
239,33.7500
240,30.5000
241,28.0000
242,32.0000
243,24.2500
244,23.2500
245,25.5000
246,24.7500
247,28.2500
248,28.0000
249,26.2500
250,21.2500
251,29.0000
252,37.7500
253,35.2500
254,36.0000
255,36.5000
256,29.2500
257,29.0000
258,33.5000
259,24.7500
260,29.5000
261,27.0000
262,38.7500
263,43.5000
264,39.5000
265,33.5000
266,30.0000
267,36.0000
268,39.0000
269,34.5000
270,32.5000
271,31.2500
272,31.7500
273,45.2500
274,48.7500
275,46.2500
276,39.7500
277,34.0000
278,35.7500
279,37.2500
280,41.7500
281,26.0000
282,28.2500
283,29.0000
284,27.2500
285,30.2500
286,28.2500
287,39.0000
288,35.5000
289,39.0000
290,29.7500
291,32.2500
292,29.2500
293,34.7500
294,38.0000
295,24.5000
296,25.7500
297,28.2500
298,28.2500
299,29.0000
300,25.0000
301,29.0000
302,29.2500
303,27.2500
304,36.0000
305,18.2500
306,25.2500
307,26.0000
308,11.7500
309,13.7500
310,21.7500
311,23.2500
312,23.7500
313,17.7500
314,21.0000
315,31.0000
316,22.5000
317,19.7500
318,22.2500
319,13.7500
320,9.7500
321,10.5000
322,22.0000
323,18.2500
324,9.0000
325,25.7500
326,14.0000
327,22.2500
328,7.7500
329,10.5000
330,9.2500
331,9.5000
332,11.2500
333,12.7500
334,6.7500
335,12.7500
336,15.2500
337,17.2500
338,17.2500
339,7.7500
340,4.7500
341,13.7500
342,8.7500
343,17.5000
344,18.2500
345,8.2500
346,0.5000
347,9.7500
348,14.0000
349,2.7500
350,12.0000
351,15.2500
352,10.5000
353,13.7500
354,16.7500
355,7.7500
356,10.7500
357,13.7500
358,5.7500
359,10.0000
360,2.5000
361,4.5000
362,3.7500
363,4.5000
364,6.7500
365,2.2500
366,11.2500
367,5.2500
368,5.7500
369,11.7500
370,3.0000
371,6.2500
372,1.5000
373,6.2500
374,1.5000
375,8.7500
376,2.2500
377,3.7500
378,3.2500
379,7.2500
380,10.5000
381,7.0000
382,4.2500
383,2.7500
384,1.7500
385,5.5000
386,8.0000
387,8.7500
388,0.7500
389,8.2500
390,8.0000
391,15.5000
392,16.2500
393,2.2500
394,2.7500
395,0.2500
396,9.7500
397,5.0000
398,4.0000
399,3.7500
400,2.2500
401,3.5000
402,4.7500
403,6.0000
404,1.7500
405,4.0000
406,11.0000
407,0.0000
408,5.5000
409,0.0000
410,6.2500
411,3.5000
412,4.5000
413,3.0000
414,0.2500
415,1.2500
416,0.0000
417,7.0000
418,1.7500
419,1.7500
420,0.7500
421,8.2500
422,2.5000
423,7.0000
424,5.0000
425,3.0000
426,1.5000
427,1.7500
428,4.7500
429,3.2500
430,1.2500
431,0.2500
432,6.7500
433,10.2500
434,6.0000
435,2.0000
436,0.7500
437,2.7500
438,8.2500
439,4.7500
440,0.0000
441,2.5000
442,1.2500
443,0.2500
444,9.7500
445,0.7500
446,0.5000
447,0.0000
448,3.7500
449,14.2500
450,2.0000
451,0.0000
452,5.7500
453,2.7500
454,2.0000
455,3.7500
456,5.7500
457,2.2500
458,1.5000
459,5.5000
460,8.0000
461,3.2500
462,3.7500
463,0.7500
464,2.5000
465,3.2500
466,3.7500
467,2.0000
468,2.5000
469,4.7500
470,5.0000
471,9.5000
472,1.5000
473,2.7500
474,0.5000
475,2.7500
476,4.2500
477,4.0000
478,0.5000
479,0.5000
480,3.7500
481,1.2500
482,4.0000
483,1.0000
484,8.0000
485,3.0000
486,5.2500
487,1.7500
488,0.0000
489,1.2500
490,0.2500
491,15.0000
492,7.0000
493,3.7500
494,1.5000
495,0.0000
496,2.5000
497,9.0000
498,2.7500
499,0.0000
500,4.0000
501,0.0000
502,3.7500
503,0.0000
504,4.7500
505,0.0000
506,2.2500
507,3.0000
508,1.2500
509,5.5000
510,0.2500
511,2.5000
512,3.0000
513,3.5000
514,6.2500
515,0.5000
516,5.7500
517,4.7500
518,2.7500
519,0.2500
520,1.2500
521,3.0000
522,1.2500
523,4.5000
524,3.0000
525,0.7500
526,0.7500
527,2.0000
528,4.7500
529,6.2500
530,1.7500
531,0.0000
532,1.5000
533,0.0000
534,0.0000
535,0.0000
536,2.7500
537,2.5000
538,1.5000
539,2.0000
540,6.7500
541,0.0000
542,0.0000
543,0.0000
544,8.0000
545,0.5000
546,5.5000
547,3.7500
548,0.0000
549,0.5000
550,11.7500
551,1.7500
552,2.7500
553,6.2500
554,0.0000
555,2.5000
556,2.5000
557,1.2500
558,0.0000
559,6.0000
560,1.5000
561,2.7500
562,0.0000
563,1.0000
564,0.0000
565,2.2500
566,3.2500
567,0.0000
568,1.2500
569,0.0000
570,1.2500
571,0.2500
572,0.0000
573,5.0000
574,2.5000
575,4.0000
576,11.0000
577,8.5000
578,3.2500
579,1.0000
580,0.0000
581,0.7500
582,1.5000
583,1.5000
584,0.0000
585,0.2500
586,5.5000
587,2.7500
588,7.7500
589,7.7500
590,2.5000
591,1.5000
592,7.7500
593,4.7500
594,1.7500
595,0.2500
596,2.0000
597,4.2500
598,4.5000
599,4.2500
600,1.7500
601,0.0000
602,3.2500
603,0.2500
604,2.2500
605,2.5000
606,2.0000
607,0.5000
608,1.5000
609,0.2500
610,2.2500
611,1.2500
612,4.0000
613,8.0000
614,4.5000
615,5.7500
616,5.0000
617,1.0000
618,9.2500
619,1.5000
620,1.5000
621,1.0000
622,3.2500
623,2.7500
624,3.2500
625,4.5000
626,4.7500
627,3.5000
628,8.5000
629,3.0000
630,2.0000
631,4.0000
632,0.2500
633,0.7500
634,0.0000
635,3.7500
636,2.0000
637,7.2500
638,7.0000
639,4.7500
640,6.0000
641,4.2500
642,2.2500
643,2.2500
644,7.2500
645,8.2500
646,4.0000
647,1.5000
648,0.0000
649,0.0000
650,1.7500
651,3.2500
652,1.2500
653,0.0000
654,0.5000
655,4.0000
656,5.7500
657,1.2500
658,6.7500
659,2.0000
660,5.0000
661,5.7500
662,0.7500
663,3.2500
664,1.0000
665,2.5000
666,0.0000
667,5.0000
668,0.5000
669,2.0000
670,2.2500
671,5.0000
672,2.5000
673,1.0000
674,1.7500
675,1.5000
676,6.5000
677,3.0000
678,0.0000
679,0.7500
680,0.0000
681,12.0000
682,3.5000
683,10.0000
684,4.0000
685,5.5000
686,5.0000
687,3.0000
688,4.5000
689,2.0000
690,0.2500
691,0.7500
692,1.2500
693,0.0000
694,2.0000
695,7.0000
