Distance_(pixels),Gray_Value
448,18.5000
449,20.7500
450,23.5000
451,23.2500
452,19.5000
453,22.0000
454,19.2500
455,22.5000
456,24.2500
457,23.7500
458,27.7500
459,23.5000
460,27.0000
461,20.2500
462,24.5000
463,21.0000
464,17.0000
465,21.0000
466,25.2500
467,23.2500
468,23.7500
469,19.7500
470,22.5000
471,23.0000
472,25.2500
473,23.5000
474,21.7500
475,21.7500
476,18.7500
477,21.0000
478,22.7500
479,20.5000
480,17.5000
481,18.5000
482,19.0000
483,15.7500
484,20.7500
485,19.5000
486,20.5000
487,23.2500
488,17.5000
489,19.0000
490,15.7500
491,14.7500
492,18.5000
493,17.7500
494,18.7500
495,16.7500
496,14.7500
497,23.7500
498,14.7500
499,16.5000
500,15.7500
501,15.0000
502,11.0000
503,13.7500
504,14.0000
505,15.7500
506,10.7500
507,12.5000
508,13.0000
509,14.2500
510,11.5000
511,11.7500
512,10.5000
513,8.2500
514,12.7500
515,11.2500
516,7.7500
517,10.7500
518,9.7500
519,7.2500
520,11.0000
521,10.5000
522,8.5000
523,8.5000
524,8.5000
525,13.0000
526,11.7500
527,9.5000
528,8.0000
529,8.2500
530,7.2500
531,8.7500
532,8.7500
533,6.7500
534,10.5000
535,7.0000
536,7.0000
537,8.7500
538,4.2500
539,8.2500
540,5.0000
541,4.2500
542,6.2500
543,3.5000
544,7.0000
545,5.0000
546,6.5000
547,9.2500
548,4.2500
549,4.5000
550,4.5000
551,2.2500
552,1.5000
553,2.7500
554,3.0000
555,6.2500
556,4.5000
557,9.2500
558,4.5000
559,1.0000
560,1.5000
561,3.5000
562,0.7500
563,3.0000
564,1.5000
565,2.7500
566,4.2500
567,2.2500
568,6.5000
569,3.2500
570,1.2500
571,5.5000
572,1.7500
573,2.7500
574,2.5000
575,1.7500
576,5.2500
577,3.0000
578,4.7500
579,6.0000
580,1.7500
581,2.5000
582,2.5000
583,1.5000
584,4.2500
585,3.7500
586,2.5000
587,2.2500
588,2.2500
589,5.0000
590,2.0000
591,1.7500
592,2.7500
593,2.0000
594,2.7500
595,2.7500
596,1.0000
597,0.5000
598,2.7500
599,4.5000
600,4.0000
601,4.2500
602,5.0000
603,2.5000
604,1.2500
605,6.7500
606,1.7500
607,0.2500
608,7.7500
609,1.5000
610,0.2500
611,4.5000
612,3.2500
613,2.2500
614,1.2500
615,1.5000
616,2.0000
617,2.7500
618,1.5000
619,3.7500
620,1.5000
621,6.7500
622,2.5000
623,1.5000
624,4.5000
625,4.5000
626,5.2500
627,8.5000
628,3.5000
629,2.7500
630,3.5000
631,0.0000
632,4.7500
633,0.7500
634,2.0000
635,1.7500
636,0.5000
637,2.7500
638,0.7500
639,3.0000
640,2.7500
641,1.2500
642,0.0000
643,7.0000
644,1.0000
645,1.0000
646,3.7500
647,1.5000
648,2.5000
649,2.5000
650,3.0000
651,3.2500
652,0.7500
653,0.7500
654,0.5000
655,0.5000
656,2.5000
657,0.0000
658,2.5000
659,4.2500
660,1.5000
661,2.7500
662,1.0000
663,3.2500
664,2.5000
665,0.2500
666,1.0000
667,2.7500
668,0.0000
669,5.0000
670,1.2500
671,0.2500
672,2.2500
673,1.5000
674,2.7500
675,0.7500
676,1.0000
677,2.0000
678,1.5000
679,2.2500
680,2.0000
681,2.5000
682,0.7500
683,2.2500
684,1.5000
685,1.2500
686,0.0000
687,3.7500
688,2.5000
689,1.0000
690,2.7500
691,1.2500
692,0.5000
693,0.7500
694,3.2500
695,5.2500
