Distance_(pixels),Gray_Value
0,1.2500
1,1.5000
2,0.0000
3,1.7500
4,5.2500
5,2.0000
6,1.5000
7,2.5000
8,3.0000
9,0.7500
10,2.7500
11,2.5000
12,0.7500
13,0.5000
14,0.0000
15,1.2500
16,3.5000
17,2.0000
18,0.2500
19,1.5000
20,4.0000
21,2.7500
22,1.0000
23,3.0000
24,1.7500
25,0.2500
26,0.5000
27,0.0000
28,2.5000
29,0.2500
30,0.7500
31,2.7500
32,1.0000
33,2.7500
34,2.0000
35,2.0000
36,0.0000
37,1.7500
38,1.7500
39,1.0000
40,0.5000
41,2.0000
42,0.0000
43,1.2500
44,0.2500
45,0.5000
46,1.7500
47,3.2500
48,5.0000
49,4.2500
50,2.7500
51,1.5000
52,0.5000
53,0.0000
54,0.2500
55,0.7500
56,0.0000
57,0.2500
58,2.7500
59,4.7500
60,1.2500
61,1.5000
62,2.2500
63,2.2500
64,2.2500
65,0.7500
66,3.2500
67,2.0000
68,0.2500
69,2.5000
70,3.7500
71,1.2500
72,3.5000
73,3.0000
74,4.0000
75,1.7500
76,0.0000
77,1.0000
78,4.7500
79,2.5000
80,1.7500
81,1.5000
82,0.7500
83,4.5000
84,4.0000
85,0.2500
86,2.0000
87,2.0000
88,0.7500
89,2.0000
90,2.0000
91,2.0000
92,0.0000
93,3.5000
94,1.2500
95,1.0000
96,1.2500
97,5.5000
98,2.5000
99,1.2500
100,0.0000
101,3.5000
102,1.2500
103,0.0000
104,0.5000
105,3.2500
106,2.2500
107,1.2500
108,1.0000
109,3.7500
110,3.2500
111,3.2500
112,1.2500
113,1.7500
114,0.7500
115,0.0000
116,1.7500
117,4.5000
118,0.5000
119,2.5000
120,2.2500
121,1.5000
122,2.5000
123,1.7500
124,3.7500
125,3.2500
126,0.5000
127,1.7500
128,2.2500
129,0.0000
130,0.5000
131,0.7500
132,0.5000
133,1.7500
134,1.2500
135,3.0000
136,1.2500
137,2.7500
138,3.7500
139,1.7500
140,0.2500
141,0.7500
142,0.7500
143,3.5000
144,3.0000
145,1.5000
146,7.7500
147,0.7500
148,2.0000
149,1.2500
150,3.5000
151,3.0000
152,0.2500
153,1.2500
154,1.2500
155,0.0000
156,0.5000
157,1.7500
158,5.5000
159,2.2500
160,1.5000
161,0.7500
162,1.2500
163,0.2500
164,2.2500
165,1.0000
166,0.2500
167,2.5000
168,0.7500
169,3.0000
170,3.5000
171,1.2500
172,0.0000
173,1.0000
174,0.7500
175,2.5000
176,3.7500
177,1.5000
178,0.2500
179,0.5000
180,1.5000
181,3.7500
182,1.5000
183,2.0000
184,1.0000
185,0.7500
186,4.0000
187,2.0000
188,6.5000
189,0.2500
190,3.7500
191,4.5000
192,1.7500
193,2.7500
194,0.0000
195,1.0000
196,1.5000
197,1.5000
198,3.2500
199,0.5000
200,0.0000
201,2.5000
202,1.0000
203,1.0000
204,0.0000
205,3.0000
206,1.0000
207,2.2500
208,0.5000
209,0.7500
210,1.5000
211,5.7500
212,2.7500
213,9.7500
214,14.0000
215,13.7500
216,21.5000
217,20.7500
218,27.5000
219,30.5000
220,33.5000
221,39.0000
222,40.7500
223,45.2500
224,49.0000
225,50.7500
226,50.5000
227,60.0000
228,59.2500
229,64.7500
230,62.0000
231,61.2500
232,62.0000
233,56.0000
234,57.0000
235,57.7500
236,54.7500
237,56.7500
238,55.7500
239,53.7500
240,49.2500
241,47.7500
242,50.7500
243,46.7500
244,44.0000
245,43.5000
246,37.5000
247,31.2500
248,38.5000
249,30.5000
250,34.2500
251,31.0000
252,32.2500
253,31.2500
254,26.0000
255,31.7500
256,34.5000
257,28.5000
258,25.2500
259,24.2500
260,24.0000
261,27.2500
262,21.5000
263,23.7500
264,23.5000
265,24.5000
266,20.5000
267,23.0000
268,20.7500
269,20.2500
270,18.0000
271,21.5000
272,21.5000
273,13.5000
274,21.2500
275,17.2500
276,21.5000
277,20.7500
278,26.5000
279,23.7500
280,20.0000
281,21.0000
282,20.5000
283,21.0000
284,24.5000
285,22.5000
286,23.2500
287,30.0000
288,27.7500
289,27.0000
290,28.0000
291,29.2500
292,29.5000
293,31.7500
294,32.2500
295,33.7500
296,34.5000
297,35.2500
298,38.7500
299,41.0000
300,39.2500
301,41.2500
302,40.0000
303,41.5000
304,44.0000
305,42.2500
306,41.5000
307,41.5000
308,47.7500
309,44.0000
310,44.7500
311,47.5000
312,47.7500
313,40.7500
314,41.7500
315,42.7500
316,42.2500
317,40.0000
318,36.7500
319,35.0000
320,38.5000
321,35.2500
322,34.0000
323,36.2500
324,34.0000
325,34.0000
326,34.5000
327,32.2500
328,32.5000
329,32.0000
330,30.0000
331,30.0000
332,31.0000
333,30.0000
334,28.5000
335,27.5000
336,26.2500
337,23.7500
338,22.7500
339,23.0000
340,21.5000
341,21.7500
342,18.2500
343,21.2500
344,19.2500
345,25.2500
346,22.7500
347,15.2500
348,22.5000
