Distance_(pixels),Gray_Value
0,2.7500
1,4.2500
2,2.2500
3,0.0000
4,2.7500
5,0.7500
6,5.7500
7,1.7500
8,0.2500
9,0.7500
10,0.0000
11,4.2500
12,5.7500
13,0.2500
14,0.5000
15,1.0000
16,0.2500
17,1.2500
18,0.0000
19,0.0000
20,0.0000
21,1.7500
22,4.5000
23,3.0000
24,2.2500
25,2.0000
26,1.2500
27,1.7500
28,2.2500
29,0.0000
30,0.2500
31,0.2500
32,0.7500
33,3.2500
34,1.0000
35,0.0000
36,0.0000
37,0.2500
38,3.0000
39,7.2500
40,3.0000
41,2.0000
42,3.0000
43,6.2500
44,3.0000
45,2.2500
46,2.7500
47,1.2500
48,0.7500
49,3.2500
50,2.7500
51,0.5000
52,0.7500
53,3.2500
54,1.0000
55,7.2500
56,2.0000
57,0.0000
58,1.2500
59,2.2500
60,4.2500
61,1.0000
62,0.0000
63,0.2500
64,2.0000
65,2.5000
66,3.2500
67,0.0000
68,3.2500
69,2.0000
70,1.2500
71,1.5000
72,0.5000
73,0.2500
74,0.0000
75,2.7500
76,6.2500
77,1.2500
78,0.0000
79,2.0000
80,2.0000
81,1.7500
82,2.0000
83,0.0000
84,0.0000
85,0.7500
86,5.0000
87,3.0000
88,0.7500
89,0.0000
90,0.0000
91,1.7500
92,5.5000
93,3.5000
94,0.0000
95,0.0000
96,4.0000
97,4.2500
98,0.5000
99,0.0000
100,0.0000
101,0.0000
102,2.2500
103,3.2500
104,0.5000
105,3.2500
106,3.5000
107,2.0000
108,6.2500
109,2.0000
110,0.0000
111,0.0000
112,2.0000
113,3.7500
114,2.0000
115,0.0000
116,0.0000
117,0.7500
118,5.7500
119,1.0000
120,3.2500
121,2.0000
122,1.2500
123,3.2500
124,3.2500
125,0.7500
126,3.7500
127,0.0000
128,2.5000
129,1.0000
130,0.0000
131,1.2500
132,2.5000
133,3.2500
134,5.0000
135,2.0000
136,0.2500
137,1.0000
138,0.0000
139,6.5000
140,6.0000
141,0.0000
142,0.0000
143,0.0000
144,6.0000
145,0.7500
146,0.5000
147,0.2500
148,0.0000
149,1.0000
150,0.0000
151,0.0000
152,0.0000
153,0.0000
154,1.7500
155,3.2500
156,7.5000
