Distance_(pixels),Gray_Value
0,1.7500
1,1.7500
2,0.7500
3,1.7500
4,5.0000
5,2.2500
6,2.0000
7,2.7500
8,2.0000
9,0.5000
10,1.5000
11,2.5000
12,2.5000
13,0.0000
14,0.0000
15,1.5000
16,1.7500
17,1.5000
18,0.0000
19,0.2500
20,2.5000
21,1.5000
22,3.7500
23,2.5000
24,2.2500
25,1.0000
26,2.0000
27,2.0000
28,1.2500
29,1.2500
30,1.5000
31,2.7500
32,2.7500
33,0.7500
34,4.2500
35,1.0000
36,1.7500
37,0.7500
38,2.5000
39,2.5000
40,0.0000
41,1.2500
42,1.2500
43,2.0000
44,1.2500
45,1.0000
46,1.7500
47,0.7500
48,3.5000
49,1.7500
50,0.7500
51,1.0000
52,1.2500
53,0.0000
54,0.7500
55,1.7500
56,0.0000
57,1.5000
58,0.0000
59,1.7500
60,2.5000
61,1.0000
62,0.5000
63,2.7500
64,0.5000
65,0.5000
66,0.7500
67,1.0000
68,0.0000
69,1.2500
70,0.7500
71,0.7500
72,3.7500
73,3.2500
74,3.0000
75,1.5000
76,0.0000
77,0.7500
78,0.7500
79,1.0000
80,3.2500
81,2.0000
82,0.2500
83,2.2500
84,2.7500
85,1.2500
86,1.5000
87,2.2500
88,1.0000
89,1.7500
90,0.2500
91,2.2500
92,2.7500
93,2.0000
94,2.0000
95,1.2500
96,1.7500
97,2.2500
98,0.2500
99,0.2500
100,0.7500
101,2.2500
102,0.5000
103,0.5000
104,1.0000
105,2.7500
106,2.2500
107,1.5000
108,2.7500
109,1.0000
110,3.5000
111,1.5000
112,0.7500
113,0.7500
114,1.2500
115,0.0000
116,3.5000
117,2.7500
118,1.2500
119,3.2500
120,3.7500
121,2.2500
122,1.7500
123,2.2500
124,0.0000
125,0.0000
126,3.5000
127,1.7500
128,1.0000
129,0.5000
130,1.5000
131,0.0000
132,2.0000
133,4.2500
134,0.2500
135,3.0000
136,1.2500
137,1.2500
138,0.0000
139,1.7500
140,0.5000
141,3.7500
142,0.5000
143,2.2500
144,0.5000
145,0.2500
146,2.0000
147,0.2500
148,2.5000
149,2.2500
150,0.7500
151,3.7500
152,1.5000
153,1.2500
154,0.7500
155,0.0000
156,1.5000
157,3.5000
158,3.7500
159,1.2500
160,1.7500
161,1.2500
162,1.0000
163,1.0000
164,2.2500
165,0.0000
166,1.7500
167,2.7500
168,0.2500
169,4.2500
170,1.5000
171,2.0000
172,2.0000
173,1.7500
174,0.5000
175,0.7500
176,3.5000
177,1.5000
178,0.0000
179,2.0000
180,3.0000
181,3.2500
182,1.7500
183,2.0000
184,0.5000
185,4.0000
186,1.7500
187,2.0000
188,2.0000
189,2.2500
190,4.2500
191,1.7500
192,2.0000
193,3.0000
194,0.0000
195,0.7500
196,2.5000
197,2.5000
198,1.2500
199,2.7500
200,1.0000
201,4.5000
202,0.5000
203,3.2500
204,1.2500
205,1.7500
206,2.0000
207,0.7500
208,2.2500
209,1.2500
210,1.0000
211,2.5000
212,2.2500
213,3.5000
214,7.0000
215,4.0000
216,8.7500
217,9.2500
218,11.7500
219,19.5000
