Distance_(pixels),Gray_Value
0,1.0000
1,2.2500
2,4.2500
3,0.2500
4,0.0000
5,2.7500
6,0.0000
7,0.5000
8,6.7500
9,5.0000
10,0.0000
11,1.2500
12,0.5000
13,0.0000
14,0.5000
15,1.0000
16,0.7500
17,3.0000
18,0.7500
19,0.7500
20,4.7500
21,1.2500
22,3.0000
23,3.0000
24,2.7500
25,2.7500
26,0.2500
27,0.0000
28,1.7500
29,1.0000
30,1.2500
31,5.7500
32,2.5000
33,4.5000
34,2.5000
35,1.7500
36,2.5000
37,1.7500
38,0.5000
39,0.7500
40,4.0000
41,0.2500
42,1.2500
43,2.5000
44,4.2500
45,0.7500
46,4.2500
47,5.5000
48,0.2500
49,0.0000
50,1.5000
51,1.7500
52,2.2500
53,4.5000
54,0.5000
55,2.2500
56,1.5000
57,2.5000
58,2.2500
59,0.2500
60,2.7500
61,0.2500
62,3.5000
63,6.5000
64,0.2500
65,3.7500
66,2.2500
67,2.0000
68,1.5000
69,0.0000
70,0.2500
71,0.0000
72,0.0000
73,0.2500
74,0.0000
75,0.5000
76,1.0000
77,0.0000
78,2.5000
79,2.5000
80,2.7500
81,2.7500
82,4.2500
83,0.2500
84,2.0000
85,0.7500
86,0.5000
87,0.0000
88,3.5000
89,0.0000
90,3.0000
91,0.0000
92,0.2500
93,0.0000
94,3.0000
95,4.2500
96,1.0000
97,2.7500
98,0.0000
99,0.0000
100,0.0000
101,4.7500
102,1.7500
103,1.2500
104,6.0000
105,6.2500
106,4.7500
107,0.5000
108,3.2500
109,1.0000
110,0.0000
111,0.7500
112,3.0000
113,1.2500
114,0.5000
115,3.0000
116,2.0000
117,0.0000
118,0.2500
119,1.7500
120,2.2500
121,2.0000
122,3.7500
123,2.0000
124,0.0000
125,0.0000
126,2.0000
127,3.7500
128,1.2500
129,0.5000
130,0.0000
131,2.7500
132,1.0000
133,0.5000
134,0.0000
135,0.0000
136,1.0000
137,1.5000
138,3.0000
139,2.2500
140,2.5000
141,4.7500
142,6.5000
143,2.7500
144,0.7500
145,1.0000
146,2.5000
147,0.0000
148,2.7500
149,0.0000
150,0.0000
151,0.0000
152,1.7500
153,2.7500
154,0.0000
155,1.0000
156,0.5000
157,2.7500
158,5.0000
159,0.2500
160,2.7500
161,1.0000
162,2.7500
163,0.7500
164,4.5000
165,1.7500
166,1.0000
167,2.5000
168,1.7500
169,1.7500
170,1.2500
171,1.7500
172,1.7500
173,1.2500
174,2.2500
175,0.5000
176,0.0000
177,1.7500
178,0.0000
179,0.2500
180,1.0000
181,3.5000
182,1.7500
183,2.5000
184,2.5000
185,7.0000
186,1.2500
187,1.0000
188,0.5000
189,1.7500
190,1.5000
191,2.7500
192,0.5000
193,2.0000
194,4.2500
195,1.0000
196,3.5000
197,1.2500
198,3.5000
199,0.7500
200,0.0000
201,0.7500
202,0.7500
203,1.7500
204,4.2500
205,4.7500
206,5.5000
207,3.0000
208,0.2500
209,0.0000
210,2.0000
211,6.0000
212,13.5000
213,15.5000
214,18.0000
215,16.0000
216,21.5000
217,29.5000
218,32.7500
219,33.2500
220,35.5000
221,36.7500
222,45.2500
223,39.7500
224,41.2500
225,46.5000
226,49.0000
227,53.0000
228,58.5000
229,57.2500
230,60.2500
231,64.0000
232,68.0000
233,72.0000
234,65.5000
235,65.5000
236,65.0000
237,61.2500
238,59.0000
239,58.2500
240,58.0000
241,48.7500
242,53.5000
243,54.2500
244,46.5000
245,46.0000
246,47.7500
247,52.2500
248,36.0000
249,41.2500
250,40.5000
251,38.5000
252,36.2500
253,34.2500
254,35.5000
255,31.5000
256,37.2500
257,31.0000
258,30.7500
259,37.2500
260,26.7500
261,21.2500
262,28.0000
263,27.7500
264,32.7500
265,28.7500
266,24.2500
267,23.2500
268,28.5000
269,23.2500
270,28.0000
271,30.5000
272,27.2500
273,17.7500
274,26.0000
275,25.5000
276,22.2500
277,27.7500
278,24.2500
279,30.7500
280,28.5000
281,27.7500
282,28.5000
283,34.0000
284,30.2500
285,30.7500
286,36.0000
287,31.2500
288,33.0000
289,34.5000
290,30.2500
291,32.2500
292,39.2500
293,30.0000
294,40.2500
295,43.2500
296,42.5000
297,38.7500
298,45.2500
299,43.5000
300,50.7500
301,48.0000
302,48.7500
303,48.2500
304,44.7500
305,46.7500
306,51.2500
307,48.5000
308,44.7500
309,48.7500
310,49.2500
311,43.5000
312,48.2500
313,46.0000
314,48.2500
315,40.2500
316,44.7500
317,41.0000
318,40.0000
319,36.5000
320,40.0000
321,36.2500
322,40.0000
323,38.0000
324,35.5000
325,33.5000
326,32.0000
327,35.7500
328,31.5000
329,36.7500
330,26.5000
331,29.0000
332,30.2500
333,29.2500
334,33.7500
335,30.7500
336,24.7500
337,22.2500
338,28.2500
339,28.0000
340,27.2500
341,16.2500
342,18.2500
343,19.0000
344,14.5000
345,17.0000
346,16.7500
347,16.2500
348,20.5000
349,18.2500
350,19.5000
351,14.2500
352,14.2500
353,15.0000
354,20.5000
355,12.0000
356,12.5000
357,9.7500
358,11.2500
359,14.5000
360,13.5000
361,15.7500
362,9.7500
363,12.5000
364,10.5000
365,8.7500
366,10.5000
367,6.7500
368,17.7500
369,12.7500
370,9.7500
371,12.2500
372,8.5000
373,7.7500
374,10.5000
375,18.0000
376,14.5000
377,12.7500
378,11.2500
379,13.5000
380,8.2500
381,9.0000
382,14.2500
383,8.0000
384,8.5000
385,5.7500
386,13.0000
387,14.7500
388,11.0000
389,5.0000
390,11.0000
391,13.0000
392,12.5000
393,12.7500
394,4.7500
395,10.5000
396,6.5000
397,14.2500
398,5.5000
399,5.5000
400,11.2500
401,10.5000
