Distance_(pixels),Gray_Value
308,30.0000
309,42.5000
310,36.7500
311,36.5000
312,26.2500
313,33.2500
314,35.0000
315,39.5000
316,39.5000
317,36.5000
318,36.5000
319,32.2500
320,39.5000
321,34.0000
322,34.2500
323,34.5000
324,38.0000
325,29.2500
326,35.5000
327,38.7500
328,33.2500
329,27.0000
330,29.2500
331,31.7500
332,30.0000
333,20.2500
334,28.0000
335,22.2500
336,21.7500
337,24.2500
338,22.2500
339,20.5000
340,17.5000
341,19.5000
342,18.2500
343,16.5000
344,21.0000
345,16.5000
346,18.7500
347,18.0000
348,20.2500
349,21.0000
350,15.2500
351,7.7500
352,11.0000
353,10.2500
354,10.0000
355,5.7500
356,7.2500
357,7.5000
358,12.0000
359,11.5000
360,11.2500
361,7.0000
362,6.7500
363,8.7500
364,7.5000
365,2.5000
366,6.0000
367,3.5000
368,4.7500
369,9.0000
370,12.7500
371,9.7500
372,2.5000
373,6.5000
374,7.2500
375,3.0000
376,7.7500
377,0.2500
378,5.7500
379,6.0000
380,9.0000
381,9.5000
382,5.7500
383,10.2500
384,3.5000
385,10.2500
386,7.2500
387,6.5000
388,5.5000
389,4.2500
390,10.2500
391,7.2500
392,6.0000
393,6.0000
394,7.2500
395,2.5000
396,6.5000
397,6.2500
398,1.5000
399,3.0000
400,4.5000
401,7.2500
402,5.7500
403,2.5000
404,8.5000
405,4.2500
406,13.5000
407,6.5000
408,6.5000
409,10.5000
410,7.5000
411,8.2500
412,8.2500
413,11.7500
414,1.0000
415,4.0000
416,3.5000
417,10.7500
418,6.2500
419,5.0000
420,6.5000
421,9.5000
422,8.5000
423,9.0000
424,3.5000
425,4.0000
426,9.7500
427,6.0000
428,4.5000
429,7.5000
430,1.7500
431,0.5000
432,2.7500
433,3.5000
434,9.2500
435,2.7500
436,0.7500
437,3.7500
438,6.2500
439,7.2500
440,6.7500
441,0.0000
442,2.2500
443,2.5000
444,1.2500
445,0.5000
446,3.2500
447,3.5000
448,3.2500
449,5.7500
450,3.5000
451,3.0000
452,5.0000
453,1.5000
454,4.0000
455,1.2500
456,0.0000
457,1.5000
458,0.5000
459,3.0000
460,3.0000
461,3.0000
462,4.0000
463,3.5000
464,3.0000
465,6.0000
466,2.5000
467,2.5000
468,2.7500
469,2.5000
470,3.2500
471,1.0000
472,0.0000
473,5.5000
474,4.2500
475,6.0000
476,3.5000
477,5.2500
478,1.5000
479,1.0000
480,0.2500
481,2.2500
482,0.0000
483,0.7500
484,1.0000
485,2.2500
486,1.7500
487,1.0000
488,0.0000
489,3.0000
490,2.2500
491,3.2500
492,4.7500
493,0.0000
494,2.2500
495,0.5000
496,1.0000
497,1.5000
498,1.5000
499,4.2500
500,2.2500
501,6.5000
502,2.7500
503,2.5000
504,5.5000
505,1.2500
506,1.5000
507,2.7500
508,0.7500
509,2.0000
510,2.0000
511,1.5000
512,5.7500
513,0.0000
514,3.7500
515,1.0000
516,0.7500
517,1.2500
518,0.2500
519,0.7500
520,0.0000
521,2.0000
522,1.0000
523,1.0000
524,3.0000
525,0.0000
526,1.5000
527,1.5000
528,3.5000
529,7.2500
530,2.2500
531,1.7500
532,1.5000
533,3.0000
534,2.2500
535,4.2500
536,2.5000
537,1.2500
538,0.5000
539,5.7500
540,3.0000
541,1.5000
542,0.2500
543,0.5000
544,3.2500
545,0.0000
546,1.7500
547,0.2500
548,3.2500
549,2.7500
550,4.7500
551,0.5000
552,1.7500
553,1.2500
554,4.0000
555,4.2500
556,5.7500
557,0.0000
558,3.2500
559,3.0000
560,3.5000
561,2.2500
562,5.7500
563,2.0000
564,0.2500
565,0.5000
566,2.5000
567,2.2500
568,1.5000
569,1.5000
570,0.0000
571,5.0000
572,2.7500
573,0.2500
574,2.7500
575,2.7500
576,2.7500
577,2.0000
578,0.0000
579,2.5000
580,2.2500
581,7.0000
582,6.5000
583,0.0000
584,2.0000
585,1.7500
586,5.2500
587,2.7500
588,1.2500
589,0.7500
590,1.2500
591,2.7500
592,5.0000
593,3.0000
594,0.5000
595,3.5000
596,0.0000
597,0.7500
598,0.0000
599,0.0000
600,1.5000
601,5.5000
602,2.5000
603,4.0000
604,4.2500
605,0.0000
606,0.5000
607,0.5000
608,5.0000
609,0.2500
610,1.2500
611,2.7500
612,0.7500
613,1.7500
614,0.5000
615,2.5000
616,0.7500
617,0.7500
618,2.0000
619,2.0000
620,4.2500
621,0.5000
622,1.0000
623,3.7500
624,4.0000
625,0.0000
626,0.0000
627,1.2500
628,1.0000
629,2.2500
630,2.7500
631,0.5000
632,3.2500
633,1.0000
634,3.0000
635,3.7500
636,0.7500
637,0.7500
638,2.0000
639,1.5000
640,3.0000
641,2.5000
642,0.5000
643,1.2500
644,2.5000
645,0.2500
646,1.7500
647,1.0000
648,2.0000
649,0.0000
650,2.0000
651,1.2500
652,0.2500
653,1.2500
654,0.0000
655,0.7500
656,1.7500
657,3.7500
658,2.2500
659,3.0000
660,1.5000
661,3.7500
662,2.0000
663,0.0000
664,5.0000
665,2.2500
666,2.5000
667,0.0000
668,0.2500
669,1.7500
670,1.2500
671,1.0000
672,0.5000
673,1.7500
674,0.2500
675,0.2500
676,1.7500
677,1.7500
678,2.5000
679,0.5000
680,2.0000
681,1.0000
682,3.0000
683,3.7500
684,2.0000
685,0.5000
686,2.5000
687,2.5000
688,0.0000
689,2.0000
690,2.2500
691,3.5000
692,1.0000
693,5.2500
694,4.2500
695,0.0000
