Distance_(pixels),Gray_Value
0,2.0000
1,1.0000
2,4.7500
3,5.2500
4,0.0000
5,6.5000
6,2.7500
7,4.7500
8,2.0000
9,0.2500
10,3.0000
11,3.2500
12,3.7500
13,4.5000
14,1.0000
15,2.5000
16,0.0000
17,1.2500
18,4.0000
19,1.2500
20,3.0000
21,3.2500
22,3.0000
23,1.2500
24,1.7500
25,6.0000
26,3.5000
27,7.5000
28,1.7500
29,8.5000
30,1.0000
31,3.2500
32,2.2500
33,2.5000
34,7.2500
35,2.0000
36,6.0000
37,7.0000
38,6.5000
39,2.0000
40,2.2500
41,0.5000
42,3.0000
43,2.2500
44,3.7500
45,4.7500
46,8.0000
47,3.5000
48,2.2500
49,2.7500
50,0.2500
51,3.5000
52,4.0000
53,4.7500
54,2.7500
55,4.7500
56,0.0000
57,1.0000
58,1.5000
59,2.7500
60,6.0000
61,5.5000
62,3.2500
63,0.0000
64,1.7500
65,1.0000
66,0.0000
67,0.0000
68,2.2500
69,2.0000
70,0.0000
71,3.7500
72,0.5000
73,5.0000
74,1.7500
75,4.0000
76,3.2500
77,5.7500
78,3.0000
79,0.7500
80,0.7500
81,8.7500
82,5.2500
83,0.7500
84,2.5000
85,1.0000
86,0.0000
87,3.7500
88,0.7500
89,3.7500
90,3.7500
91,8.2500
92,5.2500
93,4.0000
94,2.2500
95,0.0000
96,0.7500
97,2.2500
98,3.5000
99,0.2500
100,0.0000
101,1.7500
102,5.7500
103,4.0000
104,9.0000
105,1.7500
106,1.0000
107,5.5000
108,5.7500
109,3.0000
110,4.2500
111,0.2500
112,3.0000
113,4.7500
114,5.7500
115,1.7500
116,2.0000
117,1.2500
118,0.0000
119,1.7500
120,3.7500
121,2.5000
122,1.0000
123,2.5000
124,3.0000
125,3.0000
126,0.5000
127,2.7500
128,5.5000
129,4.5000
130,5.0000
131,5.7500
132,2.5000
133,2.0000
134,2.7500
135,2.0000
136,0.0000
137,0.7500
138,0.7500
139,3.2500
140,0.0000
141,2.5000
142,5.0000
143,2.5000
144,4.5000
145,4.0000
146,6.2500
147,3.2500
148,1.2500
149,7.2500
150,5.5000
151,0.0000
152,4.7500
153,0.5000
154,1.7500
155,0.5000
156,3.2500
157,7.0000
158,1.7500
159,3.0000
160,0.2500
161,1.7500
162,1.0000
163,4.2500
164,4.7500
165,4.5000
166,4.2500
167,3.7500
168,1.7500
169,0.0000
170,0.7500
171,1.0000
172,5.7500
173,7.2500
174,4.0000
175,0.5000
176,4.0000
177,2.2500
178,3.7500
179,0.5000
180,3.0000
181,1.2500
182,3.7500
183,8.0000
184,1.2500
185,5.0000
186,5.5000
187,2.5000
188,2.7500
189,5.5000
190,2.0000
191,1.2500
192,2.7500
193,4.2500
194,3.5000
195,1.7500
196,0.0000
197,4.0000
198,10.7500
199,5.0000
200,0.0000
201,5.5000
202,4.5000
203,3.7500
204,2.0000
205,4.2500
206,10.0000
207,2.7500
208,6.0000
209,4.5000
210,1.0000
211,5.0000
212,4.0000
213,3.5000
214,5.2500
215,15.0000
216,6.0000
217,7.2500
218,6.7500
219,14.0000
220,16.7500
221,19.7500
222,15.0000
223,15.0000
224,18.7500
225,26.2500
226,29.5000
227,39.7500
228,25.2500
229,36.5000
230,41.7500
231,34.2500
232,44.7500
233,38.0000
234,30.0000
235,44.0000
236,41.0000
237,35.2500
238,47.5000
239,30.0000
240,39.5000
241,34.2500
242,42.5000
243,39.2500
244,33.0000
245,39.5000
246,37.5000
247,32.0000
248,34.0000
249,27.5000
250,34.5000
251,33.2500
252,36.0000
253,32.2500
254,29.0000
255,25.0000
256,24.0000
257,25.0000
258,22.7500
259,24.0000
260,20.5000
261,22.7500
262,23.7500
263,22.2500
264,17.5000
265,15.2500
266,26.5000
