Distance_(pixels),Gray_Value
0,1.5000
1,3.0000
2,2.7500
3,1.2500
4,3.0000
5,1.2500
6,2.2500
7,2.7500
8,4.2500
9,0.0000
10,1.7500
11,0.0000
12,2.5000
13,1.5000
14,0.7500
15,1.2500
16,1.7500
17,2.0000
18,0.7500
19,0.0000
20,1.2500
21,2.5000
22,5.2500
23,3.7500
24,1.2500
25,4.0000
26,1.7500
27,0.2500
28,0.2500
29,1.0000
30,3.2500
31,1.7500
32,1.2500
33,1.2500
34,0.5000
35,3.2500
36,1.0000
37,0.0000
38,0.5000
39,1.5000
40,2.5000
41,10.2500
42,2.2500
43,2.0000
44,3.2500
45,0.2500
46,0.2500
47,1.0000
48,2.0000
49,1.0000
50,2.5000
51,0.5000
52,3.5000
53,0.0000
54,1.0000
55,3.0000
56,2.0000
57,3.0000
58,1.5000
59,0.5000
60,1.0000
61,1.0000
62,3.0000
63,0.2500
64,4.7500
65,0.0000
66,0.5000
67,2.0000
68,1.7500
69,1.5000
70,3.0000
71,3.0000
72,3.5000
73,1.2500
74,2.0000
75,2.2500
76,2.2500
77,0.7500
78,0.0000
79,4.2500
80,1.2500
81,3.2500
82,2.7500
83,2.2500
84,0.0000
85,1.7500
86,0.2500
87,1.7500
88,0.0000
89,2.5000
90,1.0000
91,5.0000
92,0.0000
93,1.7500
94,0.2500
95,1.5000
96,4.2500
97,1.5000
98,1.7500
99,1.2500
100,0.2500
101,0.2500
102,1.2500
103,0.7500
104,3.0000
105,2.0000
106,4.0000
107,0.0000
108,2.7500
109,5.0000
110,3.2500
111,1.7500
112,0.0000
113,3.5000
114,2.5000
115,0.0000
116,1.0000
117,1.0000
118,0.0000
119,1.2500
120,1.7500
121,2.7500
122,1.5000
123,1.0000
124,0.0000
125,1.7500
126,3.2500
127,3.5000
128,3.2500
129,0.0000
130,1.2500
131,2.5000
132,1.5000
133,0.7500
134,0.5000
135,1.5000
136,1.5000
137,2.0000
138,5.2500
139,3.2500
140,2.5000
141,2.7500
142,2.7500
143,1.2500
144,2.0000
145,2.2500
146,2.0000
147,4.2500
148,1.7500
149,0.7500
